onset	duration	trial	condition	reaction_times	liking_ratings	accuracy	rounds
0	0	1	CSplus	0.554197	79.661017	1	1
0	0	2	CSplus	0.322204	79.661017	1	2
0	0	3	CSplus	0.334108	79.661017	1	3
0	0	4	CSminus	0.658087	50.000000	1	1
0	0	5	CSminus	0.350605	50.000000	1	2
0	0	6	CSminus	0.358972	50.000000	1	3
0	0	7	CSplus	0.374854	79.661017	1	1
0	0	8	CSplus	0.349445	79.661017	1	2
0	0	9	CSplus	0.355634	79.661017	1	3
0	0	10	CSminus	0.331481	50.000000	1	1
0	0	11	CSminus	0.651227	50.000000	1	2
0	0	12	CSminus	0.326072	50.000000	1	3
0	0	13	CSplus	0.321603	79.661017	1	1
0	0	14	CSplus	0.321094	79.661017	1	2
0	0	15	CSplus	0.306681	79.661017	1	3
0	0	16	CSminus	0.282908	50.000000	1	1
0	0	17	CSminus	0.367387	50.000000	1	2
0	0	18	CSminus	0.278235	50.000000	1	3
0	0	19	CSplus	0.474856	79.661017	1	1
0	0	20	CSplus	0.292810	79.661017	1	2
0	0	21	CSplus	0.273360	79.661017	1	3
0	0	22	CSminus	1.000000	50.000000	0	1
0	0	23	CSminus	0.286694	50.000000	1	2
0	0	24	CSminus	0.293517	50.000000	1	3
0	0	25	CSplus	0.283217	79.661017	1	1
0	0	26	CSplus	0.308922	79.661017	1	2
0	0	27	CSplus	0.310864	79.661017	1	3
0	0	28	CSminus	0.433348	50.000000	1	1
0	0	29	CSminus	0.329674	50.000000	1	2
0	0	30	CSminus	0.305887	50.000000	1	3
0	0	31	CSplus	0.340481	79.661017	1	1
0	0	32	CSplus	0.309719	79.661017	1	2
0	0	33	CSplus	0.396069	79.661017	1	3
0	0	34	CSminus	0.343022	50.000000	1	1
0	0	35	CSminus	0.312747	50.000000	1	2
0	0	36	CSminus	0.392894	50.000000	1	3
0	0	37	CSplus	0.106874	79.661017	1	1
0	0	38	CSplus	0.325985	79.661017	1	2
0	0	39	CSplus	0.357465	79.661017	1	3
0	0	40	CSminus	0.805454	50.000000	1	1
0	0	41	CSminus	0.317281	50.000000	1	2
0	0	42	CSminus	0.290080	50.000000	1	3
0	0	43	CSplus	0.310440	79.661017	1	1
0	0	44	CSplus	0.400274	79.661017	1	2
0	0	45	CSplus	0.308445	79.661017	1	3
0	0	46	CSminus	0.310762	50.000000	1	1
0	0	47	CSminus	0.327118	50.000000	1	2
0	0	48	CSminus	0.332093	50.000000	1	3
0	0	49	CSplus	0.322336	79.661017	1	1
0	0	50	CSplus	0.430783	79.661017	1	2
0	0	51	CSplus	0.371365	79.661017	1	3
0	0	52	CSminus	0.312242	50.000000	1	1
0	0	53	CSminus	0.354482	50.000000	1	2
0	0	54	CSminus	0.344513	50.000000	1	3
0	0	55	CSplus	0.674091	79.661017	1	1
0	0	56	CSplus	0.375937	79.661017	1	2
0	0	57	CSplus	0.317915	79.661017	1	3
0	0	58	CSminus	0.338276	50.000000	1	1
0	0	59	CSminus	0.319076	50.000000	1	2
0	0	60	CSminus	0.300811	50.000000	1	3
0	0	61	CSplus	0.314560	79.661017	1	1
0	0	62	CSplus	0.318532	79.661017	1	2
0	0	63	CSplus	0.320338	79.661017	1	3
0	0	64	CSminus	0.377951	50.000000	1	1
0	0	65	CSminus	0.386742	50.000000	1	2
0	0	66	CSminus	0.558112	50.000000	1	3
0	0	67	CSplus	0.764944	79.661017	1	1
0	0	68	CSplus	0.335078	79.661017	1	2
0	0	69	CSplus	0.413420	79.661017	1	3
0	0	70	CSminus	0.509101	50.000000	1	1
0	0	71	CSminus	0.374680	50.000000	1	2
0	0	72	CSminus	0.354732	50.000000	1	3
0	0	73	CSplus	0.425282	79.661017	1	1
0	0	74	CSplus	0.292529	79.661017	1	2
0	0	75	CSplus	0.423593	79.661017	1	3
0	0	76	CSminus	0.374942	50.000000	1	1
0	0	77	CSminus	0.311928	50.000000	1	2
0	0	78	CSminus	0.387609	50.000000	1	3
0	0	79	CSplus	0.354056	79.661017	1	1
0	0	80	CSplus	0.326588	79.661017	1	2
0	0	81	CSplus	0.333135	79.661017	1	3
0	0	82	CSminus	0.340895	50.000000	1	1
0	0	83	CSminus	0.337525	50.000000	1	2
0	0	84	CSminus	0.322687	50.000000	1	3
0	0	85	CSplus	0.367804	79.661017	1	1
0	0	86	CSplus	0.306408	79.661017	1	2
0	0	87	CSplus	0.350694	79.661017	1	3
0	0	88	CSminus	0.751787	50.000000	1	1
0	0	89	CSminus	0.338114	50.000000	1	2
0	0	90	CSminus	0.313068	50.000000	1	3
0	0	91	CSplus	0.285628	79.661017	1	1
0	0	92	CSplus	0.330684	79.661017	1	2
0	0	93	CSplus	0.354502	79.661017	1	3
0	0	94	CSminus	0.423078	50.000000	1	1
0	0	95	CSminus	0.370612	50.000000	1	2
0	0	96	CSminus	0.347291	50.000000	1	3
0	0	97	CSplus	0.592404	79.661017	1	1
0	0	98	CSplus	0.320150	79.661017	1	2
0	0	99	CSplus	0.334575	79.661017	1	3
0	0	100	CSminus	0.343927	50.000000	1	1
0	0	101	CSminus	0.340200	50.000000	1	2
0	0	102	CSminus	0.325057	50.000000	1	3
0	0	103	CSplus	0.398403	79.661017	1	1
0	0	104	CSplus	0.334294	79.661017	1	2
0	0	105	CSplus	0.376787	79.661017	1	3
0	0	106	CSminus	0.388627	50.000000	1	1
0	0	107	CSminus	0.544360	50.000000	1	2
0	0	108	CSminus	0.442080	50.000000	1	3
0	0	109	Baseline	NaN	29.661017	NaN	NaN
