onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
613.300420	7.508431	ITI	22	CSminus	0	0	PIT
620.808931	11.991239	trialstart	23	CSminus	0	0	PIT
632.843419	8.508761	ITI	23	CSminus	0	0	PIT
641.352256	11.989929	trialstart	24	CSminus	0	0	PIT
653.386068	8.010071	ITI	24	CSminus	0	0	PIT
661.402834	11.983482	trialstart	25	Baseline	0	0	PIT
673.428906	7.516518	ITI	25	Baseline	0	0	PIT
680.945499	12.000399	trialstart	26	Baseline	0	0	PIT
692.988576	8.499601	ITI	26	Baseline	0	0	PIT
701.488253	11.999240	trialstart	27	Baseline	0	0	PIT
713.531308	8.000760	ITI	27	Baseline	0	0	PIT
721.546929	12.000704	trialstart	28	CSplus	22	0	PIT
733.590777	7.999296	ITI	28	CSplus	22	0	PIT
741.590150	12.000839	trialstart	29	CSplus	22	0	PIT
753.633598	7.499161	ITI	29	CSplus	22	0	PIT
761.132859	11.984458	trialstart	30	CSplus	23	0	PIT
773.159959	8.515542	ITI	30	CSplus	23	0	PIT
781.682471	11.994297	trialstart	31	CSminus	0	0	PIT
793.719263	8.005703	ITI	31	CSminus	0	0	PIT
801.725052	11.994773	trialstart	32	CSminus	0	0	PIT
813.762117	7.505227	ITI	32	CSminus	0	0	PIT
821.267420	11.995136	trialstart	33	CSminus	0	0	PIT
833.305093	8.504864	ITI	33	CSminus	0	0	PIT
841.816604	11.988563	trialstart	34	Baseline	0	0	PIT
853.847794	8.011437	ITI	34	Baseline	0	0	PIT
861.859309	11.988860	trialstart	35	Baseline	0	0	PIT
873.890682	7.511140	ITI	35	Baseline	0	0	PIT
881.401898	11.989015	trialstart	36	Baseline	0	0	PIT
893.433636	8.510985	ITI	36	Baseline	0	0	PIT
901.959158	11.990696	trialstart	37	CSplus	23	0	PIT
913.992983	8.009304	ITI	37	CSplus	23	0	PIT
922.002400	11.990740	trialstart	38	CSplus	24	0	PIT
934.035950	8.509260	ITI	38	CSplus	24	0	PIT
942.545286	11.990871	trialstart	39	CSplus	23	0	PIT
954.578440	7.509129	ITI	39	CSplus	23	0	PIT
962.094546	12.000383	trialstart	40	Baseline	0	0	PIT
974.138115	7.999617	ITI	40	Baseline	0	0	PIT
982.137812	12.000181	trialstart	41	Baseline	0	0	PIT
994.180968	8.499819	ITI	41	Baseline	0	0	PIT
1002.680867	11.999157	trialstart	42	Baseline	0	0	PIT
1014.723661	7.500843	ITI	42	Baseline	0	0	PIT
1022.231140	11.992834	trialstart	43	CSminus	0	0	PIT
1034.266660	8.007166	ITI	43	CSminus	0	0	PIT
1042.273904	11.993516	trialstart	44	CSminus	0	0	PIT
1054.309494	8.506484	ITI	44	CSminus	0	0	PIT
1062.816053	11.992799	trialstart	45	CSminus	0	0	PIT
1074.852155	7.507201	ITI	45	CSminus	0	0	PIT
