onset	duration	trial	condition	reaction_times	liking_ratings	accuracy	rounds
0	0	1	CSplus	0.686940	66.949153	1	1
0	0	2	CSplus	0.447474	66.949153	1	2
0	0	3	CSplus	0.317696	66.949153	1	3
0	0	4	CSminus	0.385113	56.779661	1	1
0	0	5	CSminus	0.306256	56.779661	1	2
0	0	6	CSminus	0.278998	56.779661	1	3
0	0	7	CSplus	0.321026	66.949153	1	1
0	0	8	CSplus	0.320012	66.949153	1	2
0	0	9	CSplus	0.325967	66.949153	1	3
0	0	10	CSminus	0.360917	56.779661	1	1
0	0	11	CSminus	0.329419	56.779661	1	2
0	0	12	CSminus	0.306318	56.779661	1	3
0	0	13	CSplus	0.320192	66.949153	1	1
0	0	14	CSplus	0.279452	66.949153	1	2
0	0	15	CSplus	0.303936	66.949153	1	3
0	0	16	CSminus	0.308871	56.779661	1	1
0	0	17	CSminus	0.327554	56.779661	1	2
0	0	18	CSminus	0.298916	56.779661	1	3
0	0	19	CSplus	0.293549	66.949153	1	1
0	0	20	CSplus	0.280459	66.949153	1	2
0	0	21	CSplus	0.281017	66.949153	1	3
0	0	22	CSminus	0.344109	56.779661	1	1
0	0	23	CSminus	0.297211	56.779661	1	2
0	0	24	CSminus	0.324387	56.779661	1	3
0	0	25	CSplus	0.285623	66.949153	1	1
0	0	26	CSplus	0.281542	66.949153	1	2
0	0	27	CSplus	0.277594	66.949153	1	3
0	0	28	CSminus	0.337752	56.779661	1	1
0	0	29	CSminus	0.278242	56.779661	1	2
0	0	30	CSminus	0.277830	56.779661	1	3
0	0	31	CSplus	0.288738	66.949153	1	1
0	0	32	CSplus	0.334626	66.949153	1	2
0	0	33	CSplus	0.273735	66.949153	1	3
0	0	34	CSminus	0.281914	56.779661	1	1
0	0	35	CSminus	0.384653	56.779661	1	2
0	0	36	CSminus	0.307074	56.779661	1	3
0	0	37	CSplus	0.328499	66.949153	1	1
0	0	38	CSplus	0.318594	66.949153	1	2
0	0	39	CSplus	0.273803	66.949153	1	3
0	0	40	CSminus	0.283487	56.779661	1	1
0	0	41	CSminus	0.336978	56.779661	1	2
0	0	42	CSminus	0.281496	56.779661	1	3
0	0	43	CSplus	0.259238	66.949153	1	1
0	0	44	CSplus	0.286439	66.949153	1	2
0	0	45	CSplus	0.513370	66.949153	1	3
0	0	46	CSminus	0.299199	56.779661	1	1
0	0	47	CSminus	0.358314	56.779661	1	2
0	0	48	CSminus	0.308591	56.779661	1	3
0	0	49	CSplus	0.273387	66.949153	1	1
0	0	50	CSplus	0.302459	66.949153	1	2
0	0	51	CSplus	0.371147	66.949153	1	3
0	0	52	CSminus	0.274862	56.779661	1	1
0	0	53	CSminus	0.299093	56.779661	1	2
0	0	54	CSminus	0.298647	56.779661	1	3
0	0	55	CSplus	0.269502	66.949153	1	1
0	0	56	CSplus	0.284123	66.949153	1	2
0	0	57	CSplus	0.249758	66.949153	1	3
0	0	58	CSminus	0.319088	56.779661	1	1
0	0	59	CSminus	0.269084	56.779661	1	2
0	0	60	CSminus	0.301801	56.779661	1	3
0	0	61	CSplus	0.292255	66.949153	1	1
0	0	62	CSplus	0.262254	66.949153	1	2
0	0	63	CSplus	0.321170	66.949153	1	3
0	0	64	CSminus	0.281707	56.779661	1	1
0	0	65	CSminus	0.321777	56.779661	1	2
0	0	66	CSminus	0.331897	56.779661	1	3
0	0	67	CSplus	0.333419	66.949153	1	1
0	0	68	CSplus	0.274663	66.949153	1	2
0	0	69	CSplus	0.253200	66.949153	1	3
0	0	70	CSminus	0.345637	56.779661	1	1
0	0	71	CSminus	0.272100	56.779661	1	2
0	0	72	CSminus	0.295661	56.779661	1	3
0	0	73	CSplus	0.262501	66.949153	1	1
0	0	74	CSplus	0.319940	66.949153	1	2
0	0	75	CSplus	0.233055	66.949153	1	3
0	0	76	CSminus	0.402184	56.779661	1	1
0	0	77	CSminus	0.372635	56.779661	1	2
0	0	78	CSminus	0.274201	56.779661	1	3
0	0	79	CSplus	0.276750	66.949153	1	1
0	0	80	CSplus	0.296385	66.949153	1	2
0	0	81	CSplus	0.259638	66.949153	1	3
0	0	82	CSminus	0.326023	56.779661	1	1
0	0	83	CSminus	0.279895	56.779661	1	2
0	0	84	CSminus	0.302451	56.779661	1	3
0	0	85	CSplus	0.274803	66.949153	1	1
0	0	86	CSplus	0.274728	66.949153	1	2
0	0	87	CSplus	0.333114	66.949153	1	3
0	0	88	CSminus	0.308901	56.779661	1	1
0	0	89	CSminus	0.281805	56.779661	1	2
0	0	90	CSminus	0.346103	56.779661	1	3
0	0	91	CSplus	0.291216	66.949153	1	1
0	0	92	CSplus	0.261019	66.949153	1	2
0	0	93	CSplus	0.380346	66.949153	1	3
0	0	94	CSminus	0.410055	56.779661	1	1
0	0	95	CSminus	0.270419	56.779661	1	2
0	0	96	CSminus	0.258031	56.779661	1	3
0	0	97	CSplus	0.397514	66.949153	1	1
0	0	98	CSplus	0.249335	66.949153	1	2
0	0	99	CSplus	0.239721	66.949153	1	3
0	0	100	CSminus	0.314773	56.779661	1	1
0	0	101	CSminus	0.304721	56.779661	1	2
0	0	102	CSminus	0.300949	56.779661	1	3
0	0	103	CSplus	0.253603	66.949153	1	1
0	0	104	CSplus	0.272682	66.949153	1	2
0	0	105	CSplus	0.296689	66.949153	1	3
0	0	106	CSminus	0.260894	56.779661	1	1
0	0	107	CSminus	0.263288	56.779661	1	2
0	0	108	CSminus	0.260549	56.779661	1	3
0	0	109	Baseline	NaN	20.338983	NaN	NaN
