onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
529.982460	11.302729	ITI	18	Baseline	10	0	PIT
541.298378	9.198856	trialstart	19	CSminus	12	0	PIT
550.541801	10.301144	ITI	19	CSminus	12	0	PIT
560.843022	9.197268	trialstart	20	CSminus	17	0	PIT
570.084892	10.802732	ITI	20	CSminus	17	0	PIT
580.887706	9.197788	trialstart	21	CSminus	14	0	PIT
590.127764	11.302212	ITI	21	CSminus	14	0	PIT
601.437314	9.189719	trialstart	22	Baseline	19	0	PIT
610.670487	10.310281	ITI	22	Baseline	19	0	PIT
620.980847	9.189217	trialstart	23	Baseline	16	0	PIT
630.213633	10.810783	ITI	23	Baseline	16	0	PIT
641.024491	9.189753	trialstart	24	Baseline	16	0	PIT
650.256468	11.310247	ITI	24	Baseline	16	0	PIT
661.573798	9.197318	trialstart	25	CSplus	19	0	PIT
670.815920	10.302682	ITI	25	CSplus	19	0	PIT
681.118684	9.195528	trialstart	26	CSplus	13	0	PIT
690.358937	10.804472	ITI	26	CSplus	13	0	PIT
701.163490	9.195106	trialstart	27	CSplus	11	0	PIT
710.401896	11.304894	ITI	27	CSplus	11	0	PIT
721.721707	9.194906	trialstart	28	Baseline	12	0	PIT
730.961282	10.805094	ITI	28	Baseline	12	0	PIT
741.766457	9.192997	trialstart	29	Baseline	13	0	PIT
751.004151	11.307003	ITI	29	Baseline	13	0	PIT
762.311233	9.192687	trialstart	30	Baseline	13	0	PIT
771.546903	10.307313	ITI	30	Baseline	13	0	PIT
781.861452	9.200496	trialstart	31	CSminus	13	0	PIT
791.106658	10.799504	ITI	31	CSminus	13	0	PIT
801.906242	9.199159	trialstart	32	CSminus	15	0	PIT
811.149510	11.300841	ITI	32	CSminus	15	0	PIT
822.450431	9.198507	trialstart	33	CSminus	13	0	PIT
831.692254	10.301493	ITI	33	CSminus	13	0	PIT
842.000799	9.190827	trialstart	34	CSplus	13	0	PIT
851.235378	10.809173	ITI	34	CSplus	13	0	PIT
862.044632	9.188132	trialstart	35	CSplus	16	0	PIT
871.278260	11.311868	ITI	35	CSplus	16	0	PIT
882.590210	9.188570	trialstart	36	CSplus	16	0	PIT
891.821003	10.311430	ITI	36	CSplus	16	0	PIT
902.148744	9.188154	trialstart	37	CSplus	11	0	PIT
911.380717	11.311846	ITI	37	CSplus	11	0	PIT
922.692642	9.186127	trialstart	38	CSplus	9	0	PIT
931.923438	10.313873	ITI	38	CSplus	9	0	PIT
942.237390	9.185972	trialstart	39	CSplus	12	0	PIT
951.466517	10.814028	ITI	39	CSplus	12	0	PIT
962.287506	9.193373	trialstart	40	CSminus	14	0	PIT
971.526117	11.306627	ITI	40	CSminus	14	0	PIT
982.832824	9.192583	trialstart	41	CSminus	18	0	PIT
992.068804	10.307417	ITI	41	CSminus	18	0	PIT
1002.376303	9.193221	trialstart	42	CSminus	11	0	PIT
1011.611879	10.806779	ITI	42	CSminus	11	0	PIT
1022.425809	9.201313	trialstart	43	Baseline	21	0	PIT
1031.671432	11.298687	ITI	43	Baseline	21	0	PIT
1042.970201	9.198816	trialstart	44	Baseline	19	0	PIT
1052.214206	10.301184	ITI	44	Baseline	19	0	PIT
1062.515464	9.198104	trialstart	45	Baseline	18	0	PIT
1071.757256	10.801896	ITI	45	Baseline	18	0	PIT
