onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.016296	1.374984	trialstart	1	neutral	28.813559	50.000000
5.519814	2.331675	liking	1	neutral	28.813559	50.000000
5.519814	3.453325	intensity	1	neutral	28.813559	50.000000
13.968188	5.892748	ITI	1	neutral	28.813559	50.000000
20.251172	1.434705	trialstart	2	neutral	39.830508	52.542373
23.770142	4.306645	liking	2	neutral	39.830508	52.542373
23.770142	2.843692	intensity	2	neutral	39.830508	52.542373
33.677474	4.478128	ITI	2	neutral	39.830508	52.542373
38.256878	1.421973	trialstart	3	neutral	41.525424	61.016949
41.763247	4.555223	liking	3	neutral	41.525424	61.016949
41.763247	3.564111	intensity	3	neutral	41.525424	61.016949
52.623990	3.524569	ITI	3	neutral	41.525424	61.016949
56.262816	1.416034	trialstart	4	neutral	48.305085	50.000000
59.776875	5.116938	liking	4	neutral	48.305085	50.000000
59.776875	2.746988	intensity	4	neutral	48.305085	50.000000
70.577566	3.571014	ITI	4	neutral	48.305085	50.000000
74.268563	1.421416	trialstart	5	neutral	41.525424	60.169492
77.775770	2.469345	liking	5	neutral	41.525424	60.169492
77.775770	3.076542	intensity	5	neutral	41.525424	60.169492
86.063556	6.096122	ITI	5	neutral	41.525424	60.169492
92.274337	1.422038	trialstart	6	neutral	40.677966	57.627119
95.789798	4.110034	liking	6	neutral	40.677966	57.627119
95.789798	1.916761	intensity	6	neutral	40.677966	57.627119
104.560249	5.605854	ITI	6	neutral	40.677966	57.627119
110.280251	1.428623	trialstart	7	neutral	41.525424	50.000000
113.794634	4.795336	liking	7	neutral	41.525424	50.000000
113.794634	2.612050	intensity	7	neutral	41.525424	50.000000
123.949760	4.228832	ITI	7	neutral	41.525424	50.000000
128.286103	1.412612	trialstart	8	neutral	50.847458	50.000000
131.786519	3.034850	liking	8	neutral	50.847458	50.000000
131.786519	1.219565	intensity	8	neutral	50.847458	50.000000
138.773397	7.395024	ITI	8	neutral	50.847458	50.000000
146.291983	1.419689	trialstart	9	neutral	50.000000	61.864407
149.800396	2.609602	liking	9	neutral	50.000000	61.864407
149.800396	3.004132	intensity	9	neutral	50.000000	61.864407
158.156050	6.025332	ITI	9	neutral	50.000000	61.864407
164.297943	1.416777	trialstart	10	neutral	40.677966	35.593220
167.800302	4.816100	liking	10	neutral	40.677966	35.593220
167.800302	2.804402	intensity	10	neutral	40.677966	35.593220
178.161115	4.023335	ITI	10	neutral	40.677966	35.593220
182.303974	1.431825	trialstart	11	neutral	35.593220	55.084746
185.804377	3.278749	liking	11	neutral	35.593220	55.084746
185.804377	2.395373	intensity	11	neutral	35.593220	55.084746
194.431239	5.774283	ITI	11	neutral	35.593220	55.084746
200.309975	1.419500	trialstart	12	neutral	38.135593	58.474576
203.821973	2.662133	liking	12	neutral	38.135593	58.474576
203.821973	2.235697	intensity	12	neutral	38.135593	58.474576
