onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.006323	2.422395	trialstart	1	chocolate	85.593220	73.728814
8.245039	3.781167	liking	1	chocolate	85.593220	73.728814
12.524107	3.807357	intensity	1	chocolate	85.593220	73.728814
16.331464	3.565543	ITI	1	chocolate	85.593220	73.728814
20.018808	2.428849	trialstart	2	chocolate	83.898305	64.406780
26.266362	6.537292	liking	2	chocolate	83.898305	64.406780
33.303527	6.530402	intensity	2	chocolate	83.898305	64.406780
39.833929	0.499861	ITI	2	chocolate	83.898305	64.406780
40.439560	2.428805	trialstart	3	chocolate	85.593220	61.864407
46.894887	3.353162	liking	3	chocolate	85.593220	61.864407
50.747995	5.262541	intensity	3	chocolate	85.593220	61.864407
56.010536	2.327717	ITI	3	chocolate	85.593220	61.864407
58.443915	2.428916	trialstart	4	empty	61.864407	36.440678
64.902794	6.520271	liking	4	empty	61.864407	36.440678
71.922937	4.595614	intensity	4	empty	61.864407	36.440678
76.518552	0.499936	ITI	4	empty	61.864407	36.440678
77.124096	2.429312	trialstart	5	empty	64.406780	38.983051
83.572656	6.527587	liking	5	empty	64.406780	38.983051
90.600109	3.233854	intensity	5	empty	64.406780	38.983051
93.833963	1.189329	ITI	5	empty	64.406780	38.983051
95.129236	2.428804	trialstart	6	empty	70.338983	31.355932
101.379311	4.268674	liking	6	empty	70.338983	31.355932
106.147931	4.157636	intensity	6	empty	70.338983	31.355932
110.305568	2.722332	ITI	6	empty	70.338983	31.355932
113.133694	2.427857	trialstart	7	neutral	26.271186	58.474576
119.588298	6.530972	liking	7	neutral	26.271186	58.474576
126.619179	2.182514	intensity	7	neutral	26.271186	58.474576
128.801693	2.229719	ITI	7	neutral	26.271186	58.474576
131.138185	2.427661	trialstart	8	neutral	26.271186	64.406780
137.396684	4.854491	liking	8	neutral	26.271186	64.406780
142.751122	4.355732	intensity	8	neutral	26.271186	64.406780
147.106853	1.928890	ITI	8	neutral	26.271186	64.406780
149.142752	2.428838	trialstart	9	neutral	36.440678	62.711864
155.407892	3.009912	liking	9	neutral	36.440678	62.711864
158.917753	3.045787	intensity	9	neutral	36.440678	62.711864
161.963540	5.077943	ITI	9	neutral	36.440678	62.711864
167.147962	2.428853	trialstart	10	chocolate	66.101695	37.288136
173.597461	5.138448	liking	10	chocolate	66.101695	37.288136
179.235857	3.683756	intensity	10	chocolate	66.101695	37.288136
182.919613	2.127091	ITI	10	chocolate	66.101695	37.288136
185.152433	2.428855	trialstart	11	chocolate	66.949153	37.288136
191.404208	5.385450	liking	11	chocolate	66.949153	37.288136
197.289591	1.755621	intensity	11	chocolate	66.949153	37.288136
199.045213	4.005971	ITI	11	chocolate	66.949153	37.288136
203.156945	2.428810	trialstart	12	chocolate	58.474576	23.728814
209.610902	2.046718	liking	12	chocolate	58.474576	23.728814
212.157564	2.633340	intensity	12	chocolate	58.474576	23.728814
214.790903	6.264745	ITI	12	chocolate	58.474576	23.728814
221.161694	2.428817	trialstart	13	empty	38.135593	55.084746
227.418714	3.506520	liking	13	empty	38.135593	55.084746
231.425180	3.706687	intensity	13	empty	38.135593	55.084746
235.131867	3.928552	ITI	13	empty	38.135593	55.084746
239.167069	2.428818	trialstart	14	empty	44.067797	25.423729
245.626075	2.996511	liking	14	empty	44.067797	25.423729
249.122535	4.556252	intensity	14	empty	44.067797	25.423729
253.678788	3.386998	ITI	14	empty	44.067797	25.423729
257.171698	2.428812	trialstart	15	empty	43.220339	21.186441
263.433187	3.682856	liking	15	empty	43.220339	21.186441
267.615954	4.070020	intensity	15	empty	43.220339	21.186441
271.685974	3.384427	ITI	15	empty	43.220339	21.186441
275.176437	2.428836	trialstart	16	neutral	46.610169	17.796610
281.439984	5.414447	liking	16	neutral	46.610169	17.796610
287.354376	3.160484	intensity	16	neutral	46.610169	17.796610
290.514860	2.560286	ITI	16	neutral	46.610169	17.796610
293.181115	2.429463	trialstart	17	neutral	33.050847	57.627119
299.629090	4.408501	liking	17	neutral	33.050847	57.627119
304.537538	2.333863	intensity	17	neutral	33.050847	57.627119
306.871401	4.209071	ITI	17	neutral	33.050847	57.627119
311.186519	2.428834	trialstart	18	neutral	44.067797	55.932203
317.635509	4.879046	liking	18	neutral	44.067797	55.932203
323.014503	1.758082	intensity	18	neutral	44.067797	55.932203
324.772585	4.312661	ITI	18	neutral	44.067797	55.932203
329.191248	2.429245	trialstart	19	chocolate	82.203390	70.338983
335.447137	2.738151	liking	19	chocolate	82.203390	70.338983
338.685234	2.468633	intensity	19	chocolate	82.203390	70.338983
341.153868	5.936518	ITI	19	chocolate	82.203390	70.338983
347.195977	2.428751	trialstart	20	chocolate	79.661017	71.186441
353.453886	2.946149	liking	20	chocolate	79.661017	71.186441
356.899984	3.921951	intensity	20	chocolate	79.661017	71.186441
360.821935	4.272686	ITI	20	chocolate	79.661017	71.186441
365.200784	2.428695	trialstart	21	chocolate	66.101695	42.372881
371.462617	2.519628	liking	21	chocolate	66.101695	42.372881
374.482180	2.228716	intensity	21	chocolate	66.101695	42.372881
376.710895	6.388478	ITI	21	chocolate	66.101695	42.372881
383.206274	2.426817	trialstart	22	empty	72.033898	39.830508
389.468477	5.221239	liking	22	empty	72.033898	39.830508
395.189657	2.476037	intensity	22	empty	72.033898	39.830508
397.665694	3.437289	ITI	22	empty	72.033898	39.830508
401.211008	2.428838	trialstart	23	empty	50.000000	13.559322
407.659300	3.902506	liking	23	empty	50.000000	13.559322
412.061746	2.793127	intensity	23	empty	50.000000	13.559322
414.854873	4.254867	ITI	23	empty	50.000000	13.559322
419.215870	2.427835	trialstart	24	empty	50.000000	15.254237
425.665059	1.540302	liking	24	empty	50.000000	15.254237
427.705308	2.653646	intensity	24	empty	50.000000	15.254237
430.358954	6.754648	ITI	24	empty	50.000000	15.254237
437.220669	2.428810	trialstart	25	neutral	50.000000	15.254237
443.473785	2.561076	liking	25	neutral	50.000000	15.254237
446.534806	3.077791	intensity	25	neutral	50.000000	15.254237
449.612597	5.506784	ITI	25	neutral	50.000000	15.254237
455.226405	2.428833	trialstart	26	neutral	47.457627	16.949153
