onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.015087	2.420165	trialstart	1	empty	43.220339	29.661017
8.232923	2.999286	liking	1	empty	43.220339	29.661017
11.730170	2.612339	intensity	1	empty	43.220339	29.661017
14.342508	5.561177	ITI	1	empty	43.220339	29.661017
20.246023	2.428748	trialstart	2	empty	67.796610	39.830508
26.498168	1.617034	liking	2	empty	67.796610	39.830508
28.615148	2.051199	intensity	2	empty	67.796610	39.830508
30.666347	7.478316	ITI	2	empty	67.796610	39.830508
38.262842	2.428826	trialstart	3	empty	44.067797	42.372881
44.505350	2.393115	liking	3	empty	44.067797	42.372881
47.398412	1.751148	intensity	3	empty	44.067797	42.372881
49.149560	7.011970	ITI	3	empty	44.067797	42.372881
56.267268	2.428819	trialstart	4	chocolate	70.338983	61.016949
62.732270	2.104882	liking	4	chocolate	70.338983	61.016949
65.337095	1.556581	intensity	4	chocolate	70.338983	61.016949
66.893676	7.272303	ITI	4	chocolate	70.338983	61.016949
74.271780	2.428857	trialstart	5	chocolate	59.322034	43.220339
80.719275	4.006028	liking	5	chocolate	59.322034	43.220339
85.225248	1.746531	intensity	5	chocolate	59.322034	43.220339
86.971778	5.198750	ITI	5	chocolate	59.322034	43.220339
92.276321	2.428774	trialstart	6	chocolate	60.169492	65.254237
98.525954	2.114358	liking	6	chocolate	60.169492	65.254237
101.140265	1.687883	intensity	6	chocolate	60.169492	65.254237
102.828149	7.346822	ITI	6	chocolate	60.169492	65.254237
110.281470	2.428807	trialstart	7	neutral	60.169492	32.203390
116.532998	3.219775	liking	7	neutral	60.169492	32.203390
120.252719	1.620858	intensity	7	neutral	60.169492	32.203390
121.873577	6.306611	ITI	7	neutral	60.169492	32.203390
128.285928	2.428759	trialstart	8	neutral	60.169492	23.728814
134.740730	2.964933	liking	8	neutral	60.169492	23.728814
138.205592	1.730022	intensity	8	neutral	60.169492	23.728814
139.935614	6.248953	ITI	8	neutral	60.169492	23.728814
146.290481	2.428792	trialstart	9	neutral	56.779661	17.796610
152.747791	1.957796	liking	9	neutral	56.779661	17.796610
155.205533	2.005171	intensity	9	neutral	56.779661	17.796610
157.210704	6.978467	ITI	9	neutral	56.779661	17.796610
164.295638	2.428782	trialstart	10	empty	55.932203	15.254237
170.554742	1.698389	liking	10	empty	55.932203	15.254237
172.753069	1.805894	intensity	10	empty	55.932203	15.254237
174.558963	7.635336	ITI	10	empty	55.932203	15.254237
182.300951	2.428822	trialstart	11	empty	38.135593	22.881356
188.762731	1.522000	liking	11	empty	38.135593	22.881356
190.784679	1.834031	intensity	11	empty	38.135593	22.881356
192.618709	7.580963	ITI	11	empty	38.135593	22.881356
200.305778	2.428793	trialstart	12	empty	44.067797	28.813559
206.769571	1.489541	liking	12	empty	44.067797	28.813559
208.759058	1.806843	intensity	12	empty	44.067797	28.813559
210.565901	7.638562	ITI	12	empty	44.067797	28.813559
218.310452	2.428870	trialstart	13	chocolate	68.644068	57.627119
224.757595	2.469988	liking	13	chocolate	68.644068	57.627119
227.727530	1.298913	intensity	13	chocolate	68.644068	57.627119
229.026442	7.182732	ITI	13	chocolate	68.644068	57.627119
236.315038	2.428722	trialstart	14	chocolate	61.864407	55.932203
242.765401	1.797331	liking	14	chocolate	61.864407	55.932203
245.062662	1.251312	intensity	14	chocolate	61.864407	55.932203
246.313975	7.899637	ITI	14	chocolate	61.864407	55.932203
254.320537	2.428846	trialstart	15	chocolate	66.101695	58.474576
260.572541	1.917463	liking	15	chocolate	66.101695	58.474576
262.989952	2.265711	intensity	15	chocolate	66.101695	58.474576
265.255663	6.963610	ITI	15	chocolate	66.101695	58.474576
272.325515	2.428870	trialstart	16	neutral	50.000000	13.559322
278.779386	1.483162	liking	16	neutral	50.000000	13.559322
280.762496	2.092308	intensity	16	neutral	50.000000	13.559322
282.854804	7.369468	ITI	16	neutral	50.000000	13.559322
290.330231	2.428855	trialstart	17	neutral	62.711864	27.118644
296.787351	2.658209	liking	17	neutral	62.711864	27.118644
299.945502	1.363972	intensity	17	neutral	62.711864	27.118644
301.309474	6.919505	ITI	17	neutral	62.711864	27.118644
308.335012	2.428818	trialstart	18	neutral	67.796610	37.288136
314.794176	1.411435	liking	18	neutral	67.796610	37.288136
316.705557	1.524670	intensity	18	neutral	67.796610	37.288136
318.230227	8.003499	ITI	18	neutral	67.796610	37.288136
326.340928	2.428808	trialstart	19	neutral	50.000000	12.711864
332.801089	1.189440	liking	19	neutral	50.000000	12.711864
334.490474	2.327598	intensity	19	neutral	50.000000	12.711864
336.818072	7.421559	ITI	19	neutral	50.000000	12.711864
344.345848	2.428787	trialstart	20	neutral	50.000000	12.711864
350.607985	0.722717	liking	20	neutral	50.000000	12.711864
351.830648	1.894979	intensity	20	neutral	50.000000	12.711864
353.725627	8.518903	ITI	20	neutral	50.000000	12.711864
362.350609	2.428791	trialstart	21	neutral	57.627119	28.813559
368.814917	1.337360	liking	21	neutral	57.627119	28.813559
370.652224	1.983306	intensity	21	neutral	57.627119	28.813559
372.635530	7.613764	ITI	21	neutral	57.627119	28.813559
380.355612	2.427862	trialstart	22	empty	43.220339	30.508475
386.803063	1.943002	liking	22	empty	43.220339	30.508475
389.246011	1.464676	intensity	22	empty	43.220339	30.508475
390.710687	7.542671	ITI	22	empty	43.220339	30.508475
398.361287	2.428819	trialstart	23	empty	22.881356	50.847458
404.811835	1.550555	liking	23	empty	22.881356	50.847458
406.862336	2.433328	intensity	23	empty	22.881356	50.847458
409.295664	6.964340	ITI	23	empty	22.881356	50.847458
416.366172	2.428823	trialstart	24	empty	40.677966	55.932203
422.618763	1.497902	liking	24	empty	40.677966	55.932203
424.616612	1.357986	intensity	24	empty	40.677966	55.932203
425.974598	8.290295	ITI	24	empty	40.677966	55.932203
434.371185	2.428805	trialstart	25	chocolate	67.796610	61.016949
440.625756	1.471555	liking	25	chocolate	67.796610	61.016949
442.597257	1.300447	intensity	25	chocolate	67.796610	61.016949
443.897705	8.372180	ITI	25	chocolate	67.796610	61.016949
452.376102	2.428780	trialstart	26	chocolate	73.728814	60.169492
458.632529	1.835681	liking	26	chocolate	73.728814	60.169492
460.968155	1.457433	intensity	26	chocolate	73.728814	60.169492
462.425587	7.849187	ITI	26	chocolate	73.728814	60.169492
470.381714	2.428800	trialstart	27	chocolate	58.474576	42.372881
476.639489	0.900039	liking	27	chocolate	58.474576	42.372881
478.039476	1.277898	intensity	27	chocolate	58.474576	42.372881
479.317374	8.963037	ITI	27	chocolate	58.474576	42.372881
488.386678	2.428715	trialstart	28	neutral	41.525424	56.779661
494.846324	1.113825	liking	28	neutral	41.525424	56.779661
496.460096	0.928503	intensity	28	neutral	41.525424	56.779661
497.388598	8.896692	ITI	28	neutral	41.525424	56.779661
506.391714	2.428827	trialstart	29	neutral	57.627119	33.050847
512.654417	1.580717	liking	29	neutral	57.627119	33.050847
514.735058	1.129439	intensity	29	neutral	57.627119	33.050847
515.864497	8.425929	ITI	29	neutral	57.627119	33.050847
524.396652	2.428806	trialstart	30	neutral	56.779661	23.728814
530.861269	1.795107	liking	30	neutral	56.779661	23.728814
533.156331	1.365615	intensity	30	neutral	56.779661	23.728814
534.521945	7.773399	ITI	30	neutral	56.779661	23.728814
542.402203	2.428791	trialstart	31	empty	40.677966	56.779661
548.849171	1.781353	liking	31	empty	40.677966	56.779661
551.130472	0.918156	intensity	31	empty	40.677966	56.779661
552.048628	8.252250	ITI	31	empty	40.677966	56.779661
560.407355	2.427689	trialstart	32	empty	44.915254	59.322034
566.855982	1.084145	liking	32	empty	44.915254	59.322034
568.440075	1.845270	intensity	32	empty	44.915254	59.322034
570.285344	8.019588	ITI	32	empty	44.915254	59.322034
578.412698	2.428905	trialstart	33	empty	44.067797	57.627119
584.665238	1.728957	liking	33	empty	44.067797	57.627119
