onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.016322	1.402181	trialstart	1	neutral	61.016949	60.169492
5.515247	2.338422	liking	1	neutral	61.016949	60.169492
5.515247	4.270745	intensity	1	neutral	61.016949	60.169492
14.631148	5.257058	ITI	1	neutral	61.016949	60.169492
20.236974	1.424551	trialstart	2	neutral	63.559322	78.813559
23.746858	2.264512	liking	2	neutral	63.559322	78.813559
23.746858	2.267423	intensity	2	neutral	63.559322	78.813559
31.223153	6.908085	ITI	2	neutral	63.559322	78.813559
38.242800	1.422662	trialstart	3	neutral	55.084746	50.000000
41.754108	4.143539	liking	3	neutral	55.084746	50.000000
41.754108	2.549299	intensity	3	neutral	55.084746	50.000000
51.190092	4.945073	ITI	3	neutral	55.084746	50.000000
56.248516	1.434029	trialstart	4	neutral	40.677966	42.372881
59.765557	2.419023	liking	4	neutral	40.677966	42.372881
59.765557	2.067818	intensity	4	neutral	40.677966	42.372881
67.240560	6.911705	ITI	4	neutral	40.677966	42.372881
74.254308	1.426265	trialstart	5	neutral	40.677966	54.237288
77.757946	1.484354	liking	5	neutral	40.677966	54.237288
77.757946	6.581917	intensity	5	neutral	40.677966	54.237288
88.570622	3.579673	ITI	5	neutral	40.677966	54.237288
92.260125	1.416906	trialstart	6	neutral	41.525424	57.627119
95.767583	2.089556	liking	6	neutral	41.525424	57.627119
95.767583	1.652674	intensity	6	neutral	41.525424	57.627119
102.446878	7.699850	ITI	6	neutral	41.525424	57.627119
110.265943	1.418934	trialstart	7	neutral	27.966102	62.711864
113.777815	2.535552	liking	7	neutral	27.966102	62.711864
113.777815	2.019970	intensity	7	neutral	27.966102	62.711864
121.271952	6.882649	ITI	7	neutral	27.966102	62.711864
128.271802	1.418687	trialstart	8	neutral	20.338983	67.796610
131.773876	2.595877	liking	8	neutral	20.338983	67.796610
131.773876	2.332192	intensity	8	neutral	20.338983	67.796610
139.640024	6.520185	ITI	8	neutral	20.338983	67.796610
146.277669	1.420856	trialstart	9	neutral	25.423729	72.881356
149.777783	1.958250	liking	9	neutral	25.423729	72.881356
149.777783	1.996255	intensity	9	neutral	25.423729	72.881356
156.674300	7.493960	ITI	9	neutral	25.423729	72.881356
164.283632	1.420592	trialstart	10	neutral	39.830508	70.338983
167.796602	2.531789	liking	10	neutral	39.830508	70.338983
167.796602	2.003327	intensity	10	neutral	39.830508	70.338983
175.072221	7.101705	ITI	10	neutral	39.830508	70.338983
182.289593	1.422435	trialstart	11	neutral	29.661017	72.881356
185.804828	1.762736	liking	11	neutral	29.661017	72.881356
185.804828	1.450924	intensity	11	neutral	29.661017	72.881356
191.761072	8.420671	ITI	11	neutral	29.661017	72.881356
200.295661	1.399781	trialstart	12	neutral	33.050847	50.000000
203.799787	2.042562	liking	12	neutral	33.050847	50.000000
203.799787	3.316393	intensity	12	neutral	33.050847	50.000000
211.875523	6.289643	ITI	12	neutral	33.050847	50.000000
218.301664	1.424813	trialstart	13	neutral	55.084746	49.152542
