onset	duration	trial	condition	reaction_times	liking_ratings	accuracy	rounds
0	0	1	CSplus	1.000000	78.813559	0	1
0	0	2	CSplus	0.626021	78.813559	1	2
0	0	3	CSplus	0.560658	78.813559	1	3
0	0	4	CSminus	0.584131	48.305085	1	1
0	0	5	CSminus	0.654770	48.305085	1	2
0	0	6	CSminus	0.632899	48.305085	1	3
0	0	7	CSplus	0.415764	78.813559	1	1
0	0	8	CSplus	0.465320	78.813559	1	2
0	0	9	CSplus	0.433575	78.813559	1	3
0	0	10	CSminus	0.296704	48.305085	1	1
0	0	11	CSminus	0.501897	48.305085	1	2
0	0	12	CSminus	0.472747	48.305085	1	3
0	0	13	CSplus	0.362059	78.813559	1	1
0	0	14	CSplus	0.692075	78.813559	1	2
0	0	15	CSplus	0.498196	78.813559	1	3
0	0	16	CSminus	0.492630	48.305085	1	1
0	0	17	CSminus	0.624266	48.305085	1	2
0	0	18	CSminus	0.702311	48.305085	1	3
0	0	19	CSplus	0.302754	78.813559	1	1
0	0	20	CSplus	0.770451	78.813559	1	2
0	0	21	CSplus	0.582122	78.813559	1	3
0	0	22	CSminus	0.399604	48.305085	1	1
0	0	23	CSminus	0.521406	48.305085	1	2
0	0	24	CSminus	0.531263	48.305085	1	3
0	0	25	CSplus	0.303574	78.813559	1	1
0	0	26	CSplus	0.612047	78.813559	1	2
0	0	27	CSplus	0.524397	78.813559	1	3
0	0	28	CSminus	0.568118	48.305085	1	1
0	0	29	CSminus	0.675452	48.305085	1	2
0	0	30	CSminus	0.395495	48.305085	1	3
0	0	31	CSplus	0.376874	78.813559	1	1
0	0	32	CSplus	0.684948	78.813559	1	2
0	0	33	CSplus	0.286351	78.813559	1	3
0	0	34	CSminus	0.497815	48.305085	1	1
0	0	35	CSminus	0.493111	48.305085	1	2
0	0	36	CSminus	0.332541	48.305085	1	3
0	0	37	CSplus	0.499777	78.813559	1	1
0	0	38	CSplus	0.673745	78.813559	1	2
0	0	39	CSplus	0.526073	78.813559	1	3
0	0	40	CSminus	0.392872	48.305085	1	1
0	0	41	CSminus	0.542624	48.305085	1	2
0	0	42	CSminus	0.502189	48.305085	1	3
0	0	43	CSplus	0.350647	78.813559	1	1
0	0	44	CSplus	0.599667	78.813559	1	2
0	0	45	CSplus	0.699802	78.813559	1	3
0	0	46	CSminus	0.495755	48.305085	1	1
0	0	47	CSminus	0.535173	48.305085	1	2
0	0	48	CSminus	0.577525	48.305085	1	3
0	0	49	CSplus	0.315471	78.813559	1	1
0	0	50	CSplus	0.483052	78.813559	1	2
0	0	51	CSplus	0.354554	78.813559	1	3
0	0	52	CSminus	0.393572	48.305085	1	1
0	0	53	CSminus	0.382377	48.305085	1	2
0	0	54	CSminus	0.548707	48.305085	1	3
0	0	55	CSplus	0.248916	78.813559	1	1
0	0	56	CSplus	0.420147	78.813559	1	2
0	0	57	CSplus	0.457899	78.813559	1	3
0	0	58	CSminus	0.496303	48.305085	1	1
0	0	59	CSminus	0.552254	48.305085	1	2
0	0	60	CSminus	0.799363	48.305085	1	3
0	0	61	CSplus	0.256068	78.813559	1	1
0	0	62	CSplus	0.261554	78.813559	1	2
0	0	63	CSplus	0.273065	78.813559	1	3
0	0	64	CSminus	0.291719	48.305085	1	1
0	0	65	CSminus	0.320696	48.305085	1	2
0	0	66	CSminus	0.338884	48.305085	1	3
0	0	67	CSplus	0.308171	78.813559	1	1
0	0	68	CSplus	0.285477	78.813559	1	2
0	0	69	CSplus	0.294869	78.813559	1	3
0	0	70	CSminus	0.292594	48.305085	1	1
0	0	71	CSminus	0.539775	48.305085	1	2
0	0	72	CSminus	0.313205	48.305085	1	3
0	0	73	CSplus	0.263763	78.813559	1	1
0	0	74	CSplus	0.442161	78.813559	1	2
0	0	75	CSplus	0.580418	78.813559	1	3
0	0	76	CSminus	0.307982	48.305085	1	1
0	0	77	CSminus	0.540033	48.305085	1	2
0	0	78	CSminus	0.290897	48.305085	1	3
0	0	79	CSplus	0.260994	78.813559	1	1
0	0	80	CSplus	0.296842	78.813559	1	2
0	0	81	CSplus	0.311390	78.813559	1	3
0	0	82	CSminus	0.452963	48.305085	1	1
0	0	83	CSminus	0.333388	48.305085	1	2
0	0	84	CSminus	0.505310	48.305085	1	3
0	0	85	CSplus	0.273709	78.813559	1	1
0	0	86	CSplus	0.382100	78.813559	1	2
0	0	87	CSplus	0.268207	78.813559	1	3
0	0	88	CSminus	0.510191	48.305085	1	1
0	0	89	CSminus	0.627537	48.305085	1	2
0	0	90	CSminus	0.372291	48.305085	1	3
0	0	91	CSplus	0.285954	78.813559	1	1
0	0	92	CSplus	0.411404	78.813559	1	2
0	0	93	CSplus	0.530511	78.813559	1	3
0	0	94	CSminus	0.430650	48.305085	1	1
0	0	95	CSminus	0.516619	48.305085	1	2
0	0	96	CSminus	0.666227	48.305085	1	3
0	0	97	CSplus	0.467486	78.813559	1	1
0	0	98	CSplus	0.539723	78.813559	1	2
0	0	99	CSplus	0.941888	78.813559	1	3
0	0	100	CSminus	0.383306	48.305085	1	1
0	0	101	CSminus	0.599621	48.305085	1	2
0	0	102	CSminus	0.546885	48.305085	1	3
0	0	103	CSplus	0.359638	78.813559	1	1
0	0	104	CSplus	0.540127	78.813559	1	2
0	0	105	CSplus	0.684942	78.813559	1	3
0	0	106	CSminus	0.577626	48.305085	1	1
0	0	107	CSminus	0.464212	48.305085	1	2
0	0	108	CSminus	0.319535	48.305085	1	3
0	0	109	Baseline	NaN	50.000000	NaN	NaN
