onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.016275	1.416696	trialstart	1	neutral	50.000000	60.169492
5.523362	2.189532	liking	1	neutral	50.000000	60.169492
5.523362	3.574510	intensity	1	neutral	50.000000	60.169492
13.816252	6.086552	ITI	1	neutral	50.000000	60.169492
20.227894	1.425961	trialstart	2	neutral	41.525424	55.932203
23.738908	2.881925	liking	2	neutral	41.525424	55.932203
23.738908	1.971662	intensity	2	neutral	41.525424	55.932203
31.538222	6.585369	ITI	2	neutral	41.525424	55.932203
38.233635	1.427377	trialstart	3	neutral	43.220339	55.932203
41.749579	1.895446	liking	3	neutral	43.220339	55.932203
41.749579	3.251910	intensity	3	neutral	43.220339	55.932203
49.844078	6.286667	ITI	3	neutral	43.220339	55.932203
56.239376	1.428706	trialstart	4	neutral	37.288136	42.372881
59.747077	2.385908	liking	4	neutral	37.288136	42.372881
59.747077	1.412389	intensity	4	neutral	37.288136	42.372881
66.293851	7.843951	ITI	4	neutral	37.288136	42.372881
74.245119	1.421014	trialstart	5	neutral	29.661017	55.932203
77.758766	1.821232	liking	5	neutral	29.661017	55.932203
77.758766	2.204255	intensity	5	neutral	29.661017	55.932203
84.725487	7.410378	ITI	5	neutral	29.661017	55.932203
92.250934	1.425144	trialstart	6	neutral	38.983051	55.084746
95.754590	1.802313	liking	6	neutral	38.983051	55.084746
95.754590	2.204126	intensity	6	neutral	38.983051	55.084746
102.705527	7.440261	ITI	6	neutral	38.983051	55.084746
110.256801	1.432888	trialstart	7	neutral	61.016949	66.101695
113.757186	1.967308	liking	7	neutral	61.016949	66.101695
113.757186	2.595385	intensity	7	neutral	61.016949	66.101695
121.272565	6.886848	ITI	7	neutral	61.016949	66.101695
128.262686	1.421030	trialstart	8	neutral	59.322034	57.627119
131.773052	1.564873	liking	8	neutral	59.322034	57.627119
131.773052	2.139098	intensity	8	neutral	59.322034	57.627119
138.420501	7.732941	ITI	8	neutral	59.322034	57.627119
146.268549	1.424111	trialstart	9	neutral	63.559322	58.474576
149.773235	1.503500	liking	9	neutral	63.559322	58.474576
149.773235	1.220459	intensity	9	neutral	63.559322	58.474576
