onset	duration	trial	condition	reaction_times	liking_ratings	accuracy	rounds
0	0	1	CSplus	0.458038	36.440678	1	1
0	0	2	CSplus	0.348163	36.440678	1	2
0	0	3	CSplus	0.305674	36.440678	1	3
0	0	4	CSminus	0.323737	68.644068	1	1
0	0	5	CSminus	0.290483	68.644068	1	2
0	0	6	CSminus	0.289109	68.644068	1	3
0	0	7	CSplus	0.326971	36.440678	1	1
0	0	8	CSplus	0.296596	36.440678	1	2
0	0	9	CSplus	0.291199	36.440678	1	3
0	0	10	CSminus	0.422341	68.644068	1	1
0	0	11	CSminus	0.284394	68.644068	1	2
0	0	12	CSminus	0.339057	68.644068	1	3
0	0	13	CSplus	0.293632	36.440678	1	1
0	0	14	CSplus	0.333072	36.440678	1	2
0	0	15	CSplus	0.341347	36.440678	1	3
0	0	16	CSminus	0.286514	68.644068	1	1
0	0	17	CSminus	0.285473	68.644068	1	2
0	0	18	CSminus	0.295688	68.644068	1	3
0	0	19	CSplus	0.323101	36.440678	1	1
0	0	20	CSplus	0.309384	36.440678	1	2
0	0	21	CSplus	0.391625	36.440678	1	3
0	0	22	CSminus	0.342344	68.644068	1	1
0	0	23	CSminus	0.293282	68.644068	1	2
0	0	24	CSminus	0.288694	68.644068	1	3
0	0	25	CSplus	0.315095	36.440678	1	1
0	0	26	CSplus	0.290622	36.440678	1	2
0	0	27	CSplus	0.304388	36.440678	1	3
0	0	28	CSminus	0.398182	68.644068	1	1
0	0	29	CSminus	0.280227	68.644068	1	2
0	0	30	CSminus	0.250645	68.644068	1	3
0	0	31	CSplus	0.131344	36.440678	1	1
0	0	32	CSplus	0.331722	36.440678	1	2
0	0	33	CSplus	0.275497	36.440678	1	3
0	0	34	CSminus	0.339630	68.644068	1	1
0	0	35	CSminus	0.296691	68.644068	1	2
0	0	36	CSminus	0.267697	68.644068	1	3
0	0	37	CSplus	0.288953	36.440678	1	1
0	0	38	CSplus	0.299147	36.440678	1	2
0	0	39	CSplus	0.275908	36.440678	1	3
0	0	40	CSminus	0.115218	68.644068	1	1
0	0	41	CSminus	0.246452	68.644068	1	2
0	0	42	CSminus	0.246362	68.644068	1	3
0	0	43	CSplus	0.412756	36.440678	1	1
0	0	44	CSplus	0.359973	36.440678	1	2
0	0	45	CSplus	0.289523	36.440678	1	3
0	0	46	CSminus	0.262886	68.644068	1	1
0	0	47	CSminus	0.254124	68.644068	1	2
0	0	48	CSminus	0.275073	68.644068	1	3
0	0	49	CSplus	0.284306	36.440678	1	1
0	0	50	CSplus	0.313016	36.440678	1	2
0	0	51	CSplus	0.294835	36.440678	1	3
0	0	52	CSminus	0.283614	68.644068	1	1
0	0	53	CSminus	0.260730	68.644068	1	2
0	0	54	CSminus	0.337154	68.644068	1	3
0	0	55	CSplus	0.274402	36.440678	1	1
0	0	56	CSplus	0.285160	36.440678	1	2
0	0	57	CSplus	0.426198	36.440678	1	3
0	0	58	CSminus	0.265102	68.644068	1	1
0	0	59	CSminus	0.302509	68.644068	1	2
0	0	60	CSminus	0.268656	68.644068	1	3
0	0	61	CSplus	0.328546	36.440678	1	1
0	0	62	CSplus	0.341109	36.440678	1	2
0	0	63	CSplus	0.442679	36.440678	1	3
0	0	64	CSminus	0.313044	68.644068	1	1
0	0	65	CSminus	0.281381	68.644068	1	2
0	0	66	CSminus	0.273107	68.644068	1	3
0	0	67	CSplus	0.339912	36.440678	1	1
0	0	68	CSplus	0.280405	36.440678	1	2
0	0	69	CSplus	0.342600	36.440678	1	3
0	0	70	CSminus	0.253440	68.644068	1	1
0	0	71	CSminus	0.251188	68.644068	1	2
0	0	72	CSminus	0.275443	68.644068	1	3
0	0	73	CSplus	0.146651	36.440678	1	1
0	0	74	CSplus	0.234905	36.440678	1	2
0	0	75	CSplus	0.292221	36.440678	1	3
0	0	76	CSminus	0.260338	68.644068	1	1
0	0	77	CSminus	0.285977	68.644068	1	2
0	0	78	CSminus	0.249516	68.644068	1	3
0	0	79	CSplus	0.306952	36.440678	1	1
0	0	80	CSplus	0.397707	36.440678	1	2
0	0	81	CSplus	0.264873	36.440678	1	3
0	0	82	CSminus	0.274487	68.644068	1	1
0	0	83	CSminus	0.277806	68.644068	1	2
0	0	84	CSminus	0.278346	68.644068	1	3
0	0	85	CSplus	0.324180	36.440678	1	1
0	0	86	CSplus	0.324681	36.440678	1	2
0	0	87	CSplus	0.278069	36.440678	1	3
0	0	88	CSminus	0.338473	68.644068	1	1
0	0	89	CSminus	0.248110	68.644068	1	2
0	0	90	CSminus	0.281556	68.644068	1	3
0	0	91	CSplus	0.293739	36.440678	1	1
0	0	92	CSplus	0.301919	36.440678	1	2
0	0	93	CSplus	0.267046	36.440678	1	3
0	0	94	CSminus	0.278737	68.644068	1	1
0	0	95	CSminus	0.334304	68.644068	1	2
0	0	96	CSminus	0.323099	68.644068	1	3
0	0	97	CSplus	0.296687	36.440678	1	1
0	0	98	CSplus	0.352016	36.440678	1	2
0	0	99	CSplus	0.403341	36.440678	1	3
0	0	100	CSminus	0.266852	68.644068	1	1
0	0	101	CSminus	0.263016	68.644068	1	2
0	0	102	CSminus	0.342320	68.644068	1	3
0	0	103	CSplus	0.296668	36.440678	1	1
0	0	104	CSplus	0.294121	36.440678	1	2
0	0	105	CSplus	0.268691	36.440678	1	3
0	0	106	CSminus	0.251451	68.644068	1	1
0	0	107	CSminus	0.327238	68.644068	1	2
0	0	108	CSminus	0.279072	68.644068	1	3
0	0	109	Baseline	NaN	50.000000	NaN	NaN
