onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.016326	1.409325	trialstart	1	neutral	41.525424	76.271186
5.512255	4.320278	liking	1	neutral	41.525424	76.271186
5.512255	4.565922	intensity	1	neutral	41.525424	76.271186
16.889744	3.005789	ITI	1	neutral	41.525424	76.271186
20.258181	1.425712	trialstart	2	neutral	44.915254	69.491525
23.760341	3.356779	liking	2	neutral	44.915254	69.491525
23.760341	2.867580	intensity	2	neutral	44.915254	69.491525
32.930245	5.223359	ITI	2	neutral	44.915254	69.491525
38.263805	1.421929	trialstart	3	neutral	44.067797	61.016949
41.773317	2.624125	liking	3	neutral	44.067797	61.016949
41.773317	2.012826	intensity	3	neutral	44.067797	61.016949
49.350363	6.805096	ITI	3	neutral	44.067797	61.016949
56.269506	1.424598	trialstart	4	neutral	83.050847	68.644068
59.775399	3.044565	liking	4	neutral	83.050847	68.644068
59.775399	3.492595	intensity	4	neutral	83.050847	68.644068
69.256939	4.906894	ITI	4	neutral	83.050847	68.644068
74.275202	1.421327	trialstart	5	neutral	72.881356	63.559322
77.786614	1.831331	liking	5	neutral	72.881356	63.559322
77.786614	1.748205	intensity	5	neutral	72.881356	63.559322
84.309319	7.856954	ITI	5	neutral	72.881356	63.559322
92.280953	1.429468	trialstart	6	neutral	72.881356	60.169492
95.781585	2.685449	liking	6	neutral	72.881356	60.169492
95.781585	1.452485	intensity	6	neutral	72.881356	60.169492
102.868777	7.311385	ITI	6	neutral	72.881356	60.169492
110.286720	1.427654	trialstart	7	neutral	16.949153	82.203390
113.787891	3.039992	liking	7	neutral	16.949153	82.203390
113.787891	1.923224	intensity	7	neutral	16.949153	82.203390
121.698481	6.485619	ITI	7	neutral	16.949153	82.203390
128.292569	1.436090	trialstart	8	neutral	19.491525	75.423729
131.805352	1.572428	liking	8	neutral	19.491525	75.423729
131.805352	2.379719	intensity	8	neutral	19.491525	75.423729
138.713874	7.484529	ITI	8	neutral	19.491525	75.423729
146.298483	1.435886	trialstart	9	neutral	21.186441	76.271186
149.807730	1.746777	liking	9	neutral	21.186441	76.271186
149.807730	3.890379	intensity	9	neutral	21.186441	76.271186
158.400022	5.804086	ITI	9	neutral	21.186441	76.271186
164.304412	1.427845	trialstart	10	neutral	31.355932	69.491525
167.806137	2.139019	liking	10	neutral	31.355932	69.491525
167.806137	2.274658	intensity	10	neutral	31.355932	69.491525
174.968479	7.233498	ITI	10	neutral	31.355932	69.491525
182.310272	1.432254	trialstart	11	neutral	30.508475	62.711864
185.823003	1.834963	liking	11	neutral	30.508475	62.711864
185.823003	1.562967	intensity	11	neutral	30.508475	62.711864
192.173374	8.038901	ITI	11	neutral	30.508475	62.711864
200.316243	1.428549	trialstart	12	neutral	30.508475	64.406780
203.830160	1.778967	liking	12	neutral	30.508475	64.406780
203.830160	1.019198	intensity	12	neutral	30.508475	64.406780
209.376626	8.837895	ITI	12	neutral	30.508475	64.406780
218.322186	1.425602	trialstart	13	neutral	40.677966	62.711864
221.821859	2.626661	liking	13	neutral	40.677966	62.711864
221.821859	1.667732	intensity	13	neutral	40.677966	62.711864
229.061657	7.155863	ITI	13	neutral	40.677966	62.711864
236.328126	1.424563	trialstart	14	neutral	44.067797	58.474576
239.840307	2.480698	liking	14	neutral	44.067797	58.474576
239.840307	2.362630	intensity	14	neutral	44.067797	58.474576
247.628005	6.594425	ITI	14	neutral	44.067797	58.474576
254.334095	1.427046	trialstart	15	neutral	38.983051	59.322034
257.849336	2.965906	liking	15	neutral	38.983051	59.322034
257.849336	1.796803	intensity	15	neutral	38.983051	59.322034
265.559429	6.671471	ITI	15	neutral	38.983051	59.322034
272.340093	1.431672	trialstart	16	neutral	72.033898	61.864407
275.854501	3.391357	liking	16	neutral	72.033898	61.864407
275.854501	5.251817	intensity	16	neutral	72.033898	61.864407
287.250015	2.991482	ITI	16	neutral	72.033898	61.864407
290.346109	1.426628	trialstart	17	neutral	59.322034	52.542373
293.846645	3.895661	liking	17	neutral	59.322034	52.542373
293.846645	4.283930	intensity	17	neutral	59.322034	52.542373
304.773248	3.469222	ITI	17	neutral	59.322034	52.542373
308.352117	1.427345	trialstart	18	neutral	55.084746	54.237288
311.852678	3.122234	liking	18	neutral	55.084746	54.237288
311.852678	1.628082	intensity	18	neutral	55.084746	54.237288
319.350111	6.899085	ITI	18	neutral	55.084746	54.237288
326.358133	1.428653	trialstart	19	empty	51.694915	53.389831
329.864741	3.901522	liking	19	empty	51.694915	53.389831
329.864741	4.899266	intensity	19	empty	51.694915	53.389831
341.413981	2.842489	ITI	19	empty	51.694915	53.389831
344.364189	1.421171	trialstart	20	empty	50.000000	18.644068
347.873269	2.169649	liking	20	empty	50.000000	18.644068
347.873269	4.684428	intensity	20	empty	50.000000	18.644068
357.671085	4.584004	ITI	20	empty	50.000000	18.644068
362.370250	1.432177	trialstart	21	empty	50.000000	16.949153
365.887349	0.694176	liking	21	empty	50.000000	16.949153
365.887349	3.316335	intensity	21	empty	50.000000	16.949153
372.849808	7.422338	ITI	21	empty	50.000000	16.949153
380.376431	1.424567	trialstart	22	neutral	46.610169	18.644068
383.883806	6.569776	liking	22	neutral	46.610169	18.644068
383.883806	2.738611	intensity	22	neutral	46.610169	18.644068
396.137307	2.133413	ITI	22	neutral	46.610169	18.644068
398.382614	1.429267	trialstart	23	neutral	33.898305	16.101695
401.882710	1.923106	liking	23	neutral	33.898305	16.101695
401.882710	2.474410	intensity	23	neutral	33.898305	16.101695
409.229288	7.052317	ITI	23	neutral	33.898305	16.101695
416.388881	1.426716	trialstart	24	neutral	43.220339	17.796610
419.904030	1.108079	liking	24	neutral	43.220339	17.796610
419.904030	2.300113	intensity	24	neutral	43.220339	17.796610
426.258912	8.026413	ITI	24	neutral	43.220339	17.796610
434.395116	1.427057	trialstart	25	neutral	46.610169	17.796610
437.897991	2.035089	liking	25	neutral	46.610169	17.796610
437.897991	1.748807	intensity	25	neutral	46.610169	17.796610
444.627376	7.664509	ITI	25	neutral	46.610169	17.796610
