onset	duration	trial	condition	reaction_times	liking_ratings	accuracy	rounds
0	0	1	CSplus	0.329793	87.288136	1	1
0	0	2	CSplus	0.313604	87.288136	1	2
0	0	3	CSplus	0.305061	87.288136	1	3
0	0	4	CSminus	0.315937	20.338983	1	1
0	0	5	CSminus	0.450805	20.338983	1	2
0	0	6	CSminus	0.258258	20.338983	1	3
0	0	7	CSplus	0.379426	87.288136	1	1
0	0	8	CSplus	0.418023	87.288136	1	2
0	0	9	CSplus	0.275738	87.288136	1	3
0	0	10	CSminus	0.308045	20.338983	1	1
0	0	11	CSminus	0.304095	20.338983	1	2
0	0	12	CSminus	0.275436	20.338983	1	3
0	0	13	CSplus	0.355377	87.288136	1	1
0	0	14	CSplus	0.353096	87.288136	1	2
0	0	15	CSplus	0.284107	87.288136	1	3
0	0	16	CSminus	0.327736	20.338983	1	1
0	0	17	CSminus	0.240055	20.338983	1	2
0	0	18	CSminus	0.244717	20.338983	1	3
0	0	19	CSplus	0.386990	87.288136	1	1
0	0	20	CSplus	0.263753	87.288136	1	2
0	0	21	CSplus	0.360477	87.288136	1	3
0	0	22	CSminus	0.271885	20.338983	1	1
0	0	23	CSminus	0.265788	20.338983	1	2
0	0	24	CSminus	0.255238	20.338983	1	3
0	0	25	CSplus	0.192081	87.288136	1	1
0	0	26	CSplus	0.328780	87.288136	1	2
0	0	27	CSplus	0.324510	87.288136	1	3
0	0	28	CSminus	0.018508	20.338983	1	1
0	0	29	CSminus	0.263320	20.338983	1	2
0	0	30	CSminus	0.244154	20.338983	1	3
0	0	31	CSplus	0.265631	87.288136	1	1
0	0	32	CSplus	0.224303	87.288136	1	2
0	0	33	CSplus	0.325655	87.288136	1	3
0	0	34	CSminus	0.345272	20.338983	1	1
0	0	35	CSminus	0.298688	20.338983	1	2
0	0	36	CSminus	0.284235	20.338983	1	3
0	0	37	CSplus	0.272208	87.288136	1	1
0	0	38	CSplus	0.287198	87.288136	1	2
0	0	39	CSplus	0.303200	87.288136	1	3
0	0	40	CSminus	0.243749	20.338983	1	1
0	0	41	CSminus	0.305912	20.338983	1	2
0	0	42	CSminus	0.262165	20.338983	1	3
0	0	43	CSplus	0.311798	87.288136	1	1
0	0	44	CSplus	0.300442	87.288136	1	2
0	0	45	CSplus	0.338518	87.288136	1	3
0	0	46	CSminus	0.322610	20.338983	1	1
0	0	47	CSminus	0.316738	20.338983	1	2
0	0	48	CSminus	0.206684	20.338983	1	3
0	0	49	CSplus	0.242185	87.288136	1	1
0	0	50	CSplus	0.603278	87.288136	1	2
0	0	51	CSplus	0.268691	87.288136	1	3
0	0	52	CSminus	0.363968	20.338983	1	1
0	0	53	CSminus	0.249602	20.338983	1	2
0	0	54	CSminus	0.237301	20.338983	1	3
0	0	55	CSplus	0.274671	87.288136	1	1
0	0	56	CSplus	0.429102	87.288136	1	2
0	0	57	CSplus	0.432638	87.288136	1	3
0	0	58	CSminus	0.280383	20.338983	1	1
0	0	59	CSminus	0.249502	20.338983	1	2
0	0	60	CSminus	0.294985	20.338983	1	3
0	0	61	CSplus	0.366151	87.288136	1	1
0	0	62	CSplus	0.328862	87.288136	1	2
0	0	63	CSplus	0.319747	87.288136	1	3
0	0	64	CSminus	0.291087	20.338983	1	1
0	0	65	CSminus	0.293169	20.338983	1	2
0	0	66	CSminus	0.438974	20.338983	1	3
0	0	67	CSplus	0.275818	87.288136	1	1
0	0	68	CSplus	0.274726	87.288136	1	2
0	0	69	CSplus	0.381806	87.288136	1	3
0	0	70	CSminus	0.305153	20.338983	1	1
0	0	71	CSminus	0.302724	20.338983	1	2
0	0	72	CSminus	0.408417	20.338983	1	3
0	0	73	CSplus	0.275383	87.288136	1	1
0	0	74	CSplus	0.317603	87.288136	1	2
0	0	75	CSplus	0.398423	87.288136	1	3
0	0	76	CSminus	0.289476	20.338983	1	1
0	0	77	CSminus	0.310838	20.338983	1	2
0	0	78	CSminus	0.248177	20.338983	1	3
0	0	79	CSplus	0.286125	87.288136	1	1
0	0	80	CSplus	0.366031	87.288136	1	2
0	0	81	CSplus	0.397857	87.288136	1	3
0	0	82	CSminus	0.288341	20.338983	1	1
0	0	83	CSminus	0.508213	20.338983	1	2
0	0	84	CSminus	0.824739	20.338983	1	3
0	0	85	CSplus	0.287979	87.288136	1	1
0	0	86	CSplus	0.286719	87.288136	1	2
0	0	87	CSplus	0.431578	87.288136	1	3
0	0	88	CSminus	0.329203	20.338983	1	1
0	0	89	CSminus	0.317901	20.338983	1	2
0	0	90	CSminus	0.229725	20.338983	1	3
0	0	91	CSplus	0.371342	87.288136	1	1
0	0	92	CSplus	0.284213	87.288136	1	2
0	0	93	CSplus	0.257758	87.288136	1	3
0	0	94	CSminus	0.260124	20.338983	1	1
0	0	95	CSminus	0.265145	20.338983	1	2
0	0	96	CSminus	0.259083	20.338983	1	3
0	0	97	CSplus	0.364158	87.288136	1	1
0	0	98	CSplus	0.350390	87.288136	1	2
0	0	99	CSplus	0.476260	87.288136	1	3
0	0	100	CSminus	0.349944	20.338983	1	1
0	0	101	CSminus	0.256695	20.338983	1	2
0	0	102	CSminus	0.355908	20.338983	1	3
0	0	103	CSplus	0.272579	87.288136	1	1
0	0	104	CSplus	0.308010	87.288136	1	2
0	0	105	CSplus	0.263867	87.288136	1	3
0	0	106	CSminus	0.311313	20.338983	1	1
0	0	107	CSminus	0.256411	20.338983	1	2
0	0	108	CSminus	0.305431	20.338983	1	3
0	0	109	Baseline	NaN	8.474576	NaN	NaN
