onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
0.011470	14.172196	trialstart	1	None	4	1	Reminder
14.181226	5.373652	ITI	1	None	4	1	Reminder
19.560577	16.594660	trialstart	2	None	5	2	Reminder
36.155209	3.435777	ITI	2	None	5	2	Reminder
39.595663	16.520289	trialstart	3	None	6	2	Reminder
56.115921	4.010123	ITI	3	None	6	2	Reminder
60.135613	14.675701	trialstart	1	None	7	1	Partial_Extinction
74.809581	5.862390	ITI	1	None	7	1	Partial_Extinction
80.676380	14.025585	trialstart	2	None	6	1	Partial_Extinction
94.701934	6.004701	ITI	2	None	6	1	Partial_Extinction
100.711280	13.533972	trialstart	3	None	5	1	Partial_Extinction
114.245221	5.996310	ITI	3	None	5	1	Partial_Extinction
120.246084	11.409865	trialstart	4	None	6	1	Partial_Extinction
131.655905	8.120404	ITI	4	None	6	1	Partial_Extinction
139.781045	8.835790	trialstart	5	None	5	0	Partial_Extinction
148.616792	11.694445	ITI	5	None	5	0	Partial_Extinction
160.316789	11.725417	trialstart	6	None	6	1	Partial_Extinction
172.042162	8.304878	ITI	6	None	6	1	Partial_Extinction
180.356543	8.802516	trialstart	1	Baseline	4	0	PIT
189.203421	11.697484	ITI	1	Baseline	4	0	PIT
200.901131	8.801033	trialstart	2	Baseline	5	0	PIT
209.745927	10.698967	ITI	2	Baseline	5	0	PIT
220.444974	8.800426	trialstart	3	Baseline	5	0	PIT
229.289268	11.199574	ITI	3	Baseline	5	0	PIT
240.493390	8.796472	trialstart	4	CSminus	5	0	PIT
249.332372	11.703528	ITI	4	CSminus	5	0	PIT
261.035978	8.795492	trialstart	5	CSminus	5	0	PIT
269.875349	10.704508	ITI	5	CSminus	5	0	PIT
280.579932	8.794899	trialstart	6	CSminus	5	0	PIT
289.418713	11.205101	ITI	6	CSminus	5	0	PIT
300.628426	8.791298	trialstart	7	CSplus	5	0	PIT
309.461837	11.708702	ITI	7	CSplus	5	0	PIT
321.170620	8.790746	trialstart	8	CSplus	5	0	PIT
330.004904	10.709254	ITI	8	CSplus	5	0	PIT
340.714247	8.790244	trialstart	9	CSplus	6	0	PIT
349.548189	11.209756	ITI	9	CSplus	6	0	PIT
360.767490	8.796575	trialstart	10	CSminus	5	0	PIT
369.608014	10.703425	ITI	10	CSminus	5	0	PIT
380.311519	8.796967	trialstart	11	CSminus	5	0	PIT
389.151276	11.703033	ITI	11	CSminus	5	0	PIT
400.854387	8.796964	trialstart	12	CSminus	4	0	PIT
409.694302	11.203036	ITI	12	CSminus	4	0	PIT
420.904580	8.789364	trialstart	13	Baseline	4	0	PIT
429.737443	10.710636	ITI	13	Baseline	4	0	PIT
440.448159	8.788821	trialstart	14	Baseline	5	0	PIT
449.280776	11.711179	ITI	14	Baseline	5	0	PIT
460.992031	8.789217	trialstart	15	Baseline	5	0	PIT
469.823753	11.210783	ITI	15	Baseline	5	0	PIT
481.041892	8.798815	trialstart	16	CSplus	7	0	PIT
489.883575	10.701185	ITI	16	CSplus	7	0	PIT
500.584839	8.798739	trialstart	17	CSplus	7	0	PIT
509.426895	11.701261	ITI	17	CSplus	7	0	PIT
521.128240	8.798482	trialstart	18	CSplus	7	0	PIT
529.969903	11.201518	ITI	18	CSplus	7	0	PIT
541.186059	8.799993	trialstart	19	CSplus	5	0	PIT
550.029753	11.700007	ITI	19	CSplus	5	0	PIT
561.729839	8.800820	trialstart	20	CSplus	6	0	PIT
570.572766	10.699180	ITI	20	CSplus	6	0	PIT
581.272025	8.817748	trialstart	21	CSplus	5	0	PIT
590.132681	11.182252	ITI	21	CSplus	5	0	PIT
601.322194	8.793408	trialstart	22	CSminus	4	0	PIT
610.159130	11.706592	ITI	22	CSminus	4	0	PIT
621.865800	8.791944	trialstart	23	CSminus	5	0	PIT
630.702089	10.708056	ITI	23	CSminus	5	0	PIT
641.410224	8.792723	trialstart	24	CSminus	6	0	PIT
650.245573	11.207277	ITI	24	CSminus	6	0	PIT
661.460179	8.802030	trialstart	25	Baseline	5	0	PIT
670.305302	11.697970	ITI	25	Baseline	5	0	PIT
682.003348	8.800889	trialstart	26	Baseline	5	0	PIT
690.848306	10.699111	ITI	26	Baseline	5	0	PIT
701.547496	8.800021	trialstart	27	Baseline	6	0	PIT
710.391566	11.199979	ITI	27	Baseline	6	0	PIT
721.606586	8.801481	trialstart	28	Baseline	4	0	PIT
730.451387	11.198519	ITI	28	Baseline	4	0	PIT
741.649985	8.818319	trialstart	29	Baseline	6	0	PIT
750.511192	11.681681	ITI	29	Baseline	6	0	PIT
762.192953	8.800635	trialstart	30	Baseline	6	0	PIT
771.037534	10.699365	ITI	30	Baseline	6	0	PIT
781.743822	8.794414	trialstart	31	CSplus	6	0	PIT
790.580948	11.205586	ITI	31	CSplus	6	0	PIT
801.786612	8.794883	trialstart	32	CSplus	6	0	PIT
810.623997	11.705117	ITI	32	CSplus	6	0	PIT
822.329194	8.794554	trialstart	33	CSplus	6	0	PIT
831.167112	10.705446	ITI	33	CSplus	6	0	PIT
841.879963	8.787756	trialstart	34	CSminus	5	0	PIT
850.710390	11.212244	ITI	34	CSminus	5	0	PIT
861.922713	8.786498	trialstart	35	CSminus	5	0	PIT
870.753493	11.713502	ITI	35	CSminus	5	0	PIT
882.467069	8.786400	trialstart	36	CSminus	5	0	PIT
891.296470	10.713600	ITI	36	CSminus	5	0	PIT
902.025931	8.787760	trialstart	37	Baseline	5	0	PIT
910.856483	11.712240	ITI	37	Baseline	5	0	PIT
922.568801	8.788148	trialstart	38	Baseline	6	0	PIT
931.399448	10.711852	ITI	38	Baseline	6	0	PIT
942.111383	8.788970	trialstart	39	Baseline	5	0	PIT
950.942782	11.211030	ITI	39	Baseline	5	0	PIT
962.161240	8.798648	trialstart	40	CSminus	6	0	PIT
971.002624	11.701352	ITI	40	CSminus	6	0	PIT
982.704052	8.797531	trialstart	41	CSminus	6	0	PIT
991.545579	10.702469	ITI	41	CSminus	6	0	PIT
1002.248123	8.796565	trialstart	42	CSminus	5	0	PIT
1011.088861	11.203435	ITI	42	CSminus	5	0	PIT
1022.299640	8.789977	trialstart	43	CSplus	6	0	PIT
1031.132065	11.710023	ITI	43	CSplus	6	0	PIT
1042.842166	8.806274	trialstart	44	CSplus	6	0	PIT
1051.691661	10.693726	ITI	44	CSplus	6	0	PIT
1062.385466	8.789499	trialstart	45	CSplus	5	0	PIT
1071.218367	11.210501	ITI	45	CSplus	5	0	PIT
