onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.007072	2.422578	trialstart	1	chocolate	71.186441	77.966102
8.456875	2.869822	liking	1	chocolate	71.186441	77.966102
11.824642	3.032785	intensity	1	chocolate	71.186441	77.966102
14.857426	5.040563	ITI	1	chocolate	71.186441	77.966102
20.019471	2.428862	trialstart	2	chocolate	68.644068	33.898305
26.278519	3.522895	liking	2	chocolate	68.644068	33.898305
30.301364	1.842823	intensity	2	chocolate	68.644068	33.898305
32.144187	5.774003	ITI	2	chocolate	68.644068	33.898305
38.023691	2.428800	trialstart	3	chocolate	56.779661	21.186441
44.285358	1.753141	liking	3	chocolate	56.779661	21.186441
46.538425	1.852522	intensity	3	chocolate	56.779661	21.186441
48.390947	7.531408	ITI	3	chocolate	56.779661	21.186441
56.027900	2.428820	trialstart	4	neutral	58.474576	63.559322
62.292337	2.406691	liking	4	neutral	58.474576	63.559322
65.198966	2.521001	intensity	4	neutral	58.474576	63.559322
67.719967	6.206645	ITI	4	neutral	58.474576	63.559322
74.032219	2.428839	trialstart	5	neutral	64.406780	42.372881
80.481297	2.061396	liking	5	neutral	64.406780	42.372881
83.042645	3.084412	intensity	5	neutral	64.406780	42.372881
86.127056	5.803885	ITI	5	neutral	64.406780	42.372881
92.037165	2.428870	trialstart	6	neutral	55.084746	66.949153
98.289503	1.808725	liking	6	neutral	55.084746	66.949153
100.598178	1.852097	intensity	6	neutral	55.084746	66.949153
102.450275	7.485642	ITI	6	neutral	55.084746	66.949153
110.041444	2.428788	trialstart	7	empty	50.000000	12.711864
116.297208	1.291488	liking	7	empty	50.000000	12.711864
118.088645	1.590195	intensity	7	empty	50.000000	12.711864
119.678840	8.261277	ITI	7	empty	50.000000	12.711864
128.045838	2.428791	trialstart	8	empty	50.000000	12.711864
134.504151	1.718148	liking	8	empty	50.000000	12.711864
136.722247	1.780298	intensity	8	empty	50.000000	12.711864
138.502544	7.441971	ITI	8	empty	50.000000	12.711864
146.050228	2.428883	trialstart	9	empty	50.000000	12.711864
152.515280	1.130838	liking	9	empty	50.000000	12.711864
154.146063	2.023225	intensity	9	empty	50.000000	12.711864
156.169288	7.779698	ITI	9	empty	50.000000	12.711864
164.055830	2.428531	trialstart	10	chocolate	63.559322	38.983051
170.305369	1.451100	liking	10	chocolate	63.559322	38.983051
172.256419	1.690356	intensity	10	chocolate	63.559322	38.983051
173.946775	8.007469	ITI	10	chocolate	63.559322	38.983051
182.060208	2.428701	trialstart	11	chocolate	73.728814	29.661017
188.514730	2.480540	liking	11	chocolate	73.728814	29.661017
191.495217	1.545884	intensity	11	chocolate	73.728814	29.661017
193.041102	6.917691	ITI	11	chocolate	73.728814	29.661017
200.064601	2.428835	trialstart	12	chocolate	70.338983	20.338983
206.322979	3.965732	liking	12	chocolate	70.338983	20.338983
210.788660	1.956705	intensity	12	chocolate	70.338983	20.338983
212.745365	5.217954	ITI	12	chocolate	70.338983	20.338983
218.069001	2.428788	trialstart	13	empty	50.000000	14.406780
224.330709	1.231090	liking	13	empty	50.000000	14.406780
226.061749	3.088758	intensity	13	empty	50.000000	14.406780
229.150507	6.817169	ITI	13	empty	50.000000	14.406780
236.073988	2.428793	trialstart	14	empty	50.000000	12.711864
242.337675	0.722795	liking	14	empty	50.000000	12.711864
243.560422	2.042991	intensity	14	empty	50.000000	12.711864
245.603414	8.369252	ITI	14	empty	50.000000	12.711864
254.078541	2.427815	trialstart	15	empty	50.000000	12.711864
260.543621	0.719489	liking	15	empty	50.000000	12.711864
261.763057	1.728298	intensity	15	empty	50.000000	12.711864
263.491355	8.484877	ITI	15	empty	50.000000	12.711864
272.083166	2.427824	trialstart	16	neutral	44.067797	79.661017
278.331525	2.302308	liking	16	neutral	44.067797	79.661017
281.133779	2.696552	intensity	16	neutral	44.067797	79.661017
283.830331	6.150527	ITI	16	neutral	44.067797	79.661017
290.087725	2.428783	trialstart	17	neutral	44.915254	74.576271
296.342414	1.426877	liking	17	neutral	44.915254	74.576271
298.269220	2.666688	intensity	17	neutral	44.915254	74.576271
300.935908	7.050482	ITI	17	neutral	44.915254	74.576271
308.092958	2.428814	trialstart	18	neutral	66.101695	36.440678
314.549357	2.288101	liking	18	neutral	66.101695	36.440678
317.337404	2.241156	intensity	18	neutral	66.101695	36.440678
319.578559	6.413110	ITI	18	neutral	66.101695	36.440678
326.097538	2.428845	trialstart	19	empty	50.000000	12.711864
332.358415	0.660971	liking	19	empty	50.000000	12.711864
333.519335	1.417828	intensity	19	empty	50.000000	12.711864
334.937163	9.059106	ITI	19	empty	50.000000	12.711864
344.102254	2.428818	trialstart	20	empty	50.000000	12.711864
350.565365	0.641703	liking	20	empty	50.000000	12.711864
351.707017	1.455772	intensity	20	empty	50.000000	12.711864
353.162788	8.838168	ITI	20	empty	50.000000	12.711864
362.107021	2.428860	trialstart	21	empty	50.000000	12.711864
368.554382	1.192215	liking	21	empty	50.000000	12.711864
370.246542	1.413238	intensity	21	empty	50.000000	12.711864
371.659779	8.345984	ITI	21	empty	50.000000	12.711864
380.112338	2.428852	trialstart	22	neutral	56.779661	61.016949
386.564178	1.857280	liking	22	neutral	56.779661	61.016949
388.921385	1.202975	intensity	22	neutral	56.779661	61.016949
390.124361	7.886717	ITI	22	neutral	56.779661	61.016949
398.117123	2.428838	trialstart	23	neutral	75.423729	38.135593
404.371087	2.140567	liking	23	neutral	75.423729	38.135593
407.011605	1.173220	intensity	23	neutral	75.423729	38.135593
