onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.006557	2.422476	trialstart	1	neutral	54.237288	50.000000
8.041689	3.167926	liking	1	neutral	54.237288	50.000000
11.707523	1.962043	intensity	1	neutral	54.237288	50.000000
13.669565	6.227811	ITI	1	neutral	54.237288	50.000000
20.233958	2.428818	trialstart	2	neutral	38.983051	42.372881
26.496947	4.361319	liking	2	neutral	38.983051	42.372881
31.358213	2.841925	intensity	2	neutral	38.983051	42.372881
34.200138	3.932506	ITI	2	neutral	38.983051	42.372881
38.238558	2.428815	trialstart	3	neutral	59.322034	41.525424
44.703828	3.421646	liking	3	neutral	59.322034	41.525424
48.625422	2.165964	intensity	3	neutral	59.322034	41.525424
50.791386	5.345871	ITI	3	neutral	59.322034	41.525424
56.243120	2.428686	trialstart	4	empty	42.372881	27.118644
62.490644	3.879492	liking	4	empty	42.372881	27.118644
66.870076	3.103198	intensity	4	empty	42.372881	27.118644
69.973274	4.168416	ITI	4	empty	42.372881	27.118644
74.247810	2.428820	trialstart	5	empty	69.491525	42.372881
80.697847	2.359366	liking	5	empty	69.491525	42.372881
83.557155	2.940532	intensity	5	empty	69.491525	42.372881
86.497687	5.648820	ITI	5	empty	69.491525	42.372881
92.252784	2.428801	trialstart	6	empty	60.169492	41.525424
98.704721	3.175741	liking	6	empty	60.169492	41.525424
102.380410	1.677348	intensity	6	empty	60.169492	41.525424
104.057758	6.093717	ITI	6	empty	60.169492	41.525424
110.257477	2.428820	trialstart	7	chocolate	78.813559	77.966102
116.712612	2.231023	liking	7	chocolate	78.813559	77.966102
119.443583	3.317195	intensity	7	chocolate	78.813559	77.966102
122.760778	5.395402	ITI	7	chocolate	78.813559	77.966102
128.262262	2.428820	trialstart	8	chocolate	71.186441	70.338983
134.720485	3.669646	liking	8	chocolate	71.186441	70.338983
138.890071	1.776412	intensity	8	chocolate	71.186441	70.338983
140.666483	5.494469	ITI	8	chocolate	71.186441	70.338983
146.267898	2.428757	trialstart	9	chocolate	67.796610	41.525424
152.727405	2.571771	liking	9	chocolate	67.796610	41.525424
155.799111	2.998622	intensity	9	chocolate	67.796610	41.525424
158.797733	5.368824	ITI	9	chocolate	67.796610	41.525424
164.272847	2.428651	trialstart	10	chocolate	67.796610	50.000000
170.735202	3.744865	liking	10	chocolate	67.796610	50.000000
174.980013	1.851728	intensity	10	chocolate	67.796610	50.000000
