onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
332.670020	8.499088	ITI	8	CSminus	22	0	PIT
341.169183	11.999914	trialstart	9	CSminus	0	0	PIT
353.212653	7.500086	ITI	9	CSminus	0	0	PIT
360.721499	11.992195	trialstart	10	CSminus	0	0	PIT
372.755649	8.007805	ITI	10	CSminus	0	0	PIT
380.763531	11.992343	trialstart	11	CSminus	2	0	PIT
392.798508	7.507657	ITI	11	CSminus	2	0	PIT
400.306244	11.992594	trialstart	12	CSminus	14	0	PIT
412.341515	8.507406	ITI	12	CSminus	14	0	PIT
420.856473	12.001445	trialstart	13	CSplus	19	0	PIT
432.900827	7.998555	ITI	13	CSplus	19	0	PIT
440.899461	12.000642	trialstart	14	CSplus	0	0	PIT
452.943656	7.499358	ITI	14	CSplus	0	0	PIT
460.443093	12.000029	trialstart	15	CSplus	19	0	PIT
472.486685	8.499971	ITI	15	CSplus	19	0	PIT
480.994661	11.991448	trialstart	16	Baseline	1	0	PIT
493.029386	8.008552	ITI	16	Baseline	1	0	PIT
501.038030	11.991075	trialstart	17	Baseline	8	0	PIT
513.072185	7.508925	ITI	17	Baseline	8	0	PIT
520.581190	11.990981	trialstart	18	Baseline	4	0	PIT
532.615219	8.509019	ITI	18	Baseline	4	0	PIT
541.139482	11.992402	trialstart	19	Baseline	0	0	PIT
553.174538	8.507598	ITI	19	Baseline	0	0	PIT
561.682215	11.992218	trialstart	20	Baseline	20	0	PIT
573.717157	7.507782	ITI	20	Baseline	20	0	PIT
581.225017	11.992149	trialstart	21	Baseline	0	0	PIT
593.260229	8.007851	ITI	21	Baseline	0	0	PIT
601.275376	12.000948	trialstart	22	CSplus	13	0	PIT
613.319707	8.499052	ITI	22	CSplus	13	0	PIT
621.818839	12.001282	trialstart	23	CSplus	13	0	PIT
633.862393	7.498718	ITI	23	CSplus	13	0	PIT
641.361188	11.985374	trialstart	24	CSplus	7	0	PIT
653.388777	8.014626	ITI	24	CSplus	7	0	PIT
661.410812	11.994193	trialstart	25	CSminus	0	0	PIT
673.448262	8.505807	ITI	25	CSminus	0	0	PIT
681.954158	11.994381	trialstart	26	CSminus	8	0	PIT
693.990917	7.505619	ITI	26	CSminus	8	0	PIT
701.496643	11.993260	trialstart	27	CSminus	0	0	PIT
713.533898	8.006740	ITI	27	CSminus	0	0	PIT
721.556397	11.993491	trialstart	28	CSminus	0	0	PIT
733.593419	8.506509	ITI	28	CSminus	0	0	PIT
742.100007	11.993635	trialstart	29	CSminus	0	0	PIT
754.136051	7.506365	ITI	29	CSminus	0	0	PIT
761.642495	11.993833	trialstart	30	CSminus	0	0	PIT
773.679098	8.006167	ITI	30	CSminus	0	0	PIT
781.692604	11.986228	trialstart	31	Baseline	0	0	PIT
793.721957	8.513772	ITI	31	Baseline	0	0	PIT
802.235809	11.985563	trialstart	32	Baseline	0	0	PIT
814.264573	7.514437	ITI	32	Baseline	0	0	PIT
821.779092	11.985279	trialstart	33	Baseline	0	0	PIT
833.807561	8.014721	ITI	33	Baseline	0	0	PIT
841.829440	11.995253	trialstart	34	CSplus	0	0	PIT
853.867045	8.504747	ITI	34	CSplus	0	0	PIT
862.371877	11.994352	trialstart	35	CSplus	10	0	PIT
874.409759	7.505648	ITI	35	CSplus	10	0	PIT
881.915485	11.993554	trialstart	36	CSplus	0	0	PIT
893.952814	8.006446	ITI	36	CSplus	0	0	PIT
901.975957	11.993432	trialstart	37	Baseline	8	0	PIT
914.012289	7.506568	ITI	37	Baseline	8	0	PIT
921.518937	11.993096	trialstart	38	Baseline	0	0	PIT
933.555312	8.506904	ITI	38	Baseline	0	0	PIT
942.062295	12.009125	trialstart	39	Baseline	0	0	PIT
954.114625	7.990875	ITI	39	Baseline	0	0	PIT
962.113035	12.002347	trialstart	40	CSplus	0	0	PIT
974.157452	7.497653	ITI	40	CSplus	0	0	PIT
981.655182	11.986179	trialstart	41	CSplus	6	0	PIT
993.683804	8.513821	ITI	41	CSplus	6	0	PIT
1002.197706	11.985162	trialstart	42	CSplus	0	0	PIT
1014.226456	8.014838	ITI	42	CSplus	0	0	PIT
1022.248717	11.994103	trialstart	43	CSminus	3	0	PIT
1034.285931	7.505897	ITI	43	CSminus	3	0	PIT
1041.791909	11.994728	trialstart	44	CSminus	0	0	PIT
1053.829027	8.505272	ITI	44	CSminus	0	0	PIT
1062.334378	11.993957	trialstart	45	CSminus	0	0	PIT
1074.371633	8.006043	ITI	45	CSminus	0	0	PIT
