onset	duration	trial	condition	reaction_times	liking_ratings	accuracy	rounds
0	0	1	CSplus	0.633411	38.135593	1	1
0	0	2	CSplus	0.416623	38.135593	1	2
0	0	3	CSplus	0.408248	38.135593	1	3
0	0	4	CSminus	0.763786	91.525424	1	1
0	0	5	CSminus	0.362604	91.525424	1	2
0	0	6	CSminus	0.330643	91.525424	1	3
0	0	7	CSplus	0.375911	38.135593	1	1
0	0	8	CSplus	0.343885	38.135593	1	2
0	0	9	CSplus	0.599586	38.135593	1	3
0	0	10	CSminus	0.550297	91.525424	1	1
0	0	11	CSminus	0.451855	91.525424	1	2
0	0	12	CSminus	0.461351	91.525424	1	3
0	0	13	CSplus	0.367778	38.135593	1	1
0	0	14	CSplus	0.371076	38.135593	1	2
0	0	15	CSplus	0.335028	38.135593	1	3
0	0	16	CSminus	0.639427	91.525424	1	1
0	0	17	CSminus	0.339282	91.525424	1	2
0	0	18	CSminus	0.377983	91.525424	1	3
0	0	19	CSplus	0.367683	38.135593	1	1
0	0	20	CSplus	0.437667	38.135593	1	2
0	0	21	CSplus	0.477936	38.135593	1	3
0	0	22	CSminus	0.354801	91.525424	1	1
0	0	23	CSminus	0.391221	91.525424	1	2
0	0	24	CSminus	0.370868	91.525424	1	3
0	0	25	CSplus	0.365411	38.135593	1	1
0	0	26	CSplus	0.449207	38.135593	1	2
0	0	27	CSplus	0.444377	38.135593	1	3
0	0	28	CSminus	0.331033	91.525424	1	1
0	0	29	CSminus	0.311693	91.525424	1	2
0	0	30	CSminus	0.499264	91.525424	1	3
0	0	31	CSplus	0.373054	38.135593	1	1
0	0	32	CSplus	0.396626	38.135593	1	2
0	0	33	CSplus	0.466376	38.135593	1	3
0	0	34	CSminus	0.319030	91.525424	1	1
0	0	35	CSminus	0.599488	91.525424	1	2
0	0	36	CSminus	0.364014	91.525424	1	3
0	0	37	CSplus	0.543958	38.135593	1	1
0	0	38	CSplus	0.481714	38.135593	1	2
0	0	39	CSplus	0.360001	38.135593	1	3
0	0	40	CSminus	0.455000	91.525424	1	1
0	0	41	CSminus	0.350177	91.525424	1	2
0	0	42	CSminus	0.637007	91.525424	1	3
0	0	43	CSplus	0.474589	38.135593	1	1
0	0	44	CSplus	0.368030	38.135593	1	2
0	0	45	CSplus	0.468018	38.135593	1	3
0	0	46	CSminus	0.348898	91.525424	1	1
0	0	47	CSminus	0.391212	91.525424	1	2
0	0	48	CSminus	0.335632	91.525424	1	3
0	0	49	CSplus	0.764282	38.135593	1	1
0	0	50	CSplus	0.399364	38.135593	1	2
0	0	51	CSplus	0.490150	38.135593	1	3
0	0	52	CSminus	0.338363	91.525424	1	1
0	0	53	CSminus	0.459367	91.525424	1	2
0	0	54	CSminus	0.779124	91.525424	1	3
0	0	55	CSplus	0.894941	38.135593	1	1
0	0	56	CSplus	0.561412	38.135593	1	2
0	0	57	CSplus	0.377568	38.135593	1	3
0	0	58	CSminus	0.598000	91.525424	1	1
0	0	59	CSminus	0.397791	91.525424	1	2
0	0	60	CSminus	0.824354	91.525424	1	3
0	0	61	CSplus	0.398281	38.135593	1	1
0	0	62	CSplus	0.469180	38.135593	1	2
0	0	63	CSplus	0.603836	38.135593	1	3
0	0	64	CSminus	0.556396	91.525424	1	1
0	0	65	CSminus	0.351761	91.525424	1	2
0	0	66	CSminus	0.456879	91.525424	1	3
0	0	67	CSplus	0.526544	38.135593	1	1
0	0	68	CSplus	1.000000	38.135593	0	2
0	0	69	CSplus	0.460351	38.135593	1	3
0	0	70	CSminus	0.902644	91.525424	1	1
0	0	71	CSminus	1.000000	91.525424	0	2
0	0	72	CSminus	0.526373	91.525424	1	3
0	0	73	CSplus	0.373812	38.135593	1	1
0	0	74	CSplus	0.448464	38.135593	1	2
0	0	75	CSplus	0.417789	38.135593	1	3
0	0	76	CSminus	1.000000	91.525424	0	1
0	0	77	CSminus	0.352492	91.525424	1	2
0	0	78	CSminus	0.353573	91.525424	1	3
0	0	79	CSplus	0.351799	38.135593	1	1
0	0	80	CSplus	0.347324	38.135593	1	2
0	0	81	CSplus	1.000000	38.135593	0	3
0	0	82	CSminus	0.648192	91.525424	1	1
0	0	83	CSminus	0.383645	91.525424	1	2
0	0	84	CSminus	0.368287	91.525424	1	3
0	0	85	CSplus	1.000000	38.135593	0	1
0	0	86	CSplus	0.447022	38.135593	1	2
0	0	87	CSplus	1.000000	38.135593	0	3
0	0	88	CSminus	0.562762	91.525424	1	1
0	0	89	CSminus	0.552510	91.525424	1	2
0	0	90	CSminus	0.504441	91.525424	1	3
0	0	91	CSplus	0.447980	38.135593	1	1
0	0	92	CSplus	0.481677	38.135593	1	2
0	0	93	CSplus	0.763914	38.135593	1	3
0	0	94	CSminus	1.000000	91.525424	0	1
0	0	95	CSminus	1.000000	91.525424	0	2
0	0	96	CSminus	0.437811	91.525424	1	3
0	0	97	CSplus	0.365075	38.135593	1	1
0	0	98	CSplus	1.000000	38.135593	0	2
0	0	99	CSplus	1.000000	38.135593	0	3
0	0	100	CSminus	0.795800	91.525424	1	1
0	0	101	CSminus	1.000000	91.525424	0	2
0	0	102	CSminus	0.397397	91.525424	1	3
0	0	103	CSplus	0.668942	38.135593	1	1
0	0	104	CSplus	1.000000	38.135593	0	2
0	0	105	CSplus	0.189488	38.135593	1	3
0	0	106	CSminus	1.000000	91.525424	0	1
0	0	107	CSminus	0.288041	91.525424	1	2
0	0	108	CSminus	0.283952	91.525424	1	3
0	0	109	Baseline	NaN	83.050847	NaN	NaN
