onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
0.000651	16.961303	trialstart	1	None	15	2	Reminder
16.961618	3.569971	ITI	1	None	15	2	Reminder
20.535490	17.068957	trialstart	2	None	17	2	Reminder
37.604417	2.961464	ITI	2	None	17	2	Reminder
40.570641	16.776826	trialstart	3	None	17	2	Reminder
57.347436	2.753552	ITI	3	None	17	2	Reminder
60.105738	14.319051	trialstart	1	None	21	1	Partial_Extinction
74.424769	5.711232	ITI	1	None	21	1	Partial_Extinction
80.139430	14.361690	trialstart	2	None	19	1	Partial_Extinction
94.501068	6.168566	ITI	2	None	19	1	Partial_Extinction
100.674868	14.468995	trialstart	3	None	21	1	Partial_Extinction
115.143829	6.061266	ITI	3	None	21	1	Partial_Extinction
121.209849	14.443524	trialstart	4	None	22	1	Partial_Extinction
135.653338	5.086749	ITI	4	None	22	1	Partial_Extinction
140.744944	14.718134	trialstart	5	None	24	1	Partial_Extinction
155.463044	5.312084	ITI	5	None	24	1	Partial_Extinction
160.780760	14.442038	trialstart	6	None	26	1	Partial_Extinction
175.222763	5.088225	ITI	6	None	26	1	Partial_Extinction
180.316523	11.990575	trialstart	1	Baseline	27	0	PIT
192.350147	8.509425	ITI	1	Baseline	27	0	PIT
200.859650	11.990381	trialstart	2	Baseline	26	0	PIT
212.892857	7.509619	ITI	2	Baseline	26	0	PIT
220.402552	11.990325	trialstart	3	Baseline	25	0	PIT
232.436016	8.009675	ITI	3	Baseline	25	0	PIT
240.449986	12.003247	trialstart	4	CSminus	26	0	PIT
252.495609	8.496753	ITI	4	CSminus	26	0	PIT
260.992441	11.986170	trialstart	5	CSminus	26	0	PIT
273.021761	7.513830	ITI	5	CSminus	26	0	PIT
280.535686	12.002669	trialstart	6	CSminus	26	0	PIT
292.581655	7.997331	ITI	6	CSminus	26	0	PIT
300.583683	11.998082	trialstart	7	CSplus	26	0	PIT
312.624603	8.501918	ITI	7	CSplus	26	0	PIT
321.126600	11.998067	trialstart	8	CSplus	29	0	PIT
333.167410	7.501933	ITI	8	CSplus	29	0	PIT
340.669420	11.998177	trialstart	9	CSplus	27	0	PIT
352.710482	8.001823	ITI	9	CSplus	27	0	PIT
360.721681	11.988406	trialstart	10	Baseline	27	0	PIT
372.753448	8.011594	ITI	10	Baseline	27	0	PIT
380.765134	11.988429	trialstart	11	Baseline	27	0	PIT
392.796400	8.511571	ITI	11	Baseline	27	0	PIT
401.308047	11.987240	trialstart	12	Baseline	27	0	PIT
413.339182	7.512760	ITI	12	Baseline	27	0	PIT
420.859506	11.996838	trialstart	13	CSplus	28	0	PIT
432.898998	8.003162	ITI	13	CSplus	28	0	PIT
440.902246	11.997636	trialstart	14	CSplus	27	0	PIT
452.942002	8.502364	ITI	14	CSplus	27	0	PIT
461.444441	11.997221	trialstart	15	CSplus	27	0	PIT
473.484814	7.502779	ITI	15	CSplus	27	0	PIT
480.995091	11.990440	trialstart	16	CSminus	27	0	PIT
493.027889	8.009560	ITI	16	CSminus	27	0	PIT
501.037527	11.990215	trialstart	17	CSminus	28	0	PIT
513.070887	8.509785	ITI	17	CSminus	28	0	PIT
521.580746	11.989888	trialstart	18	CSminus	28	0	PIT
533.613649	7.510112	ITI	18	CSminus	28	0	PIT
541.138889	11.991345	trialstart	19	CSminus	29	0	PIT
553.173511	8.008655	ITI	19	CSminus	29	0	PIT
561.182243	11.991474	trialstart	20	CSminus	28	0	PIT
573.216474	7.508526	ITI	20	CSminus	28	0	PIT
580.725078	11.991368	trialstart	21	CSminus	29	0	PIT
592.759543	8.508632	ITI	21	CSminus	29	0	PIT
601.275425	12.000979	trialstart	22	Baseline	28	0	PIT
613.319022	7.999021	ITI	22	Baseline	28	0	PIT
621.318121	11.984907	trialstart	23	Baseline	26	0	PIT
633.345411	7.515093	ITI	23	Baseline	26	0	PIT
640.860583	11.985403	trialstart	24	Baseline	26	0	PIT
652.888484	8.514597	ITI	24	Baseline	26	0	PIT
661.410351	11.995306	trialstart	25	CSplus	28	0	PIT
673.447982	8.004694	ITI	25	CSplus	28	0	PIT
681.452755	11.996159	trialstart	26	CSplus	28	0	PIT
693.490902	7.503841	ITI	26	CSplus	28	0	PIT
700.994822	11.996750	trialstart	27	CSplus	15	0	PIT
713.034104	8.503250	ITI	27	CSplus	15	0	PIT
721.554672	11.995716	trialstart	28	Baseline	24	0	PIT
733.593488	7.504284	ITI	28	Baseline	24	0	PIT
741.097849	11.995540	trialstart	29	Baseline	29	0	PIT
753.136684	8.504460	ITI	29	Baseline	29	0	PIT
761.641237	11.993647	trialstart	30	Baseline	26	0	PIT
773.679465	8.006353	ITI	30	Baseline	26	0	PIT
781.693297	11.986850	trialstart	31	CSplus	18	0	PIT
793.722394	7.513150	ITI	31	CSplus	18	0	PIT
801.235636	11.987441	trialstart	32	CSplus	29	0	PIT
813.265606	8.512559	ITI	32	CSplus	29	0	PIT
821.778241	11.987805	trialstart	33	CSplus	31	0	PIT
833.808347	8.012195	ITI	33	CSplus	31	0	PIT
841.827835	11.997924	trialstart	34	CSminus	32	0	PIT
853.868014	7.502076	ITI	34	CSminus	32	0	PIT
861.370168	11.998294	trialstart	35	CSminus	31	0	PIT
873.411099	8.501706	ITI	35	CSminus	31	0	PIT
881.912883	11.997409	trialstart	36	CSminus	29	0	PIT
893.953910	8.002591	ITI	36	CSminus	29	0	PIT
901.974173	11.997029	trialstart	37	CSminus	29	0	PIT
914.013526	8.002971	ITI	37	CSminus	29	0	PIT
922.016576	11.997438	trialstart	38	CSminus	31	0	PIT
934.056488	8.502562	ITI	38	CSminus	31	0	PIT
942.559133	11.996657	trialstart	39	CSminus	25	0	PIT
954.599287	7.503343	ITI	39	CSminus	25	0	PIT
962.110330	11.989928	trialstart	40	CSplus	31	0	PIT
974.142495	8.010072	ITI	40	CSplus	31	0	PIT
982.152643	11.989796	trialstart	41	CSplus	32	0	PIT
994.185429	8.510204	ITI	41	CSplus	32	0	PIT
1002.695708	11.989837	trialstart	42	CSplus	29	0	PIT
1014.728228	7.510163	ITI	42	CSplus	29	0	PIT
1022.246042	11.998965	trialstart	43	Baseline	26	0	PIT
1034.288145	8.001035	ITI	43	Baseline	26	0	PIT
1042.289263	11.997947	trialstart	44	Baseline	29	0	PIT
1054.330993	8.502053	ITI	44	Baseline	29	0	PIT
1062.833124	11.998160	trialstart	45	Baseline	25	0	PIT
1074.873802	7.501840	ITI	45	Baseline	25	0	PIT
