onset	duration	trial	condition	reaction_times	liking_ratings	accuracy	rounds
0	0	1	CSplus	0.444732	36.440678	1	1
0	0	2	CSplus	0.384347	36.440678	1	2
0	0	3	CSplus	0.306606	36.440678	1	3
0	0	4	CSminus	0.341503	50.000000	1	1
0	0	5	CSminus	0.504518	50.000000	1	2
0	0	6	CSminus	0.434055	50.000000	1	3
0	0	7	CSplus	0.394351	36.440678	1	1
0	0	8	CSplus	0.338954	36.440678	1	2
0	0	9	CSplus	0.351317	36.440678	1	3
0	0	10	CSminus	0.293815	50.000000	1	1
0	0	11	CSminus	0.315275	50.000000	1	2
0	0	12	CSminus	0.288572	50.000000	1	3
0	0	13	CSplus	0.317622	36.440678	1	1
0	0	14	CSplus	0.301639	36.440678	1	2
0	0	15	CSplus	0.287499	36.440678	1	3
0	0	16	CSminus	0.314017	50.000000	1	1
0	0	17	CSminus	0.340753	50.000000	1	2
0	0	18	CSminus	0.310679	50.000000	1	3
0	0	19	CSplus	0.312635	36.440678	1	1
0	0	20	CSplus	0.481698	36.440678	1	2
0	0	21	CSplus	0.404717	36.440678	1	3
0	0	22	CSminus	0.320210	50.000000	1	1
0	0	23	CSminus	0.359924	50.000000	1	2
0	0	24	CSminus	0.313534	50.000000	1	3
0	0	25	CSplus	0.385265	36.440678	1	1
0	0	26	CSplus	0.318432	36.440678	1	2
0	0	27	CSplus	0.329512	36.440678	1	3
0	0	28	CSminus	0.346791	50.000000	1	1
0	0	29	CSminus	0.316105	50.000000	1	2
0	0	30	CSminus	0.276814	50.000000	1	3
0	0	31	CSplus	0.569873	36.440678	1	1
0	0	32	CSplus	0.334186	36.440678	1	2
0	0	33	CSplus	0.343467	36.440678	1	3
0	0	34	CSminus	0.306559	50.000000	1	1
0	0	35	CSminus	0.321097	50.000000	1	2
0	0	36	CSminus	0.277633	50.000000	1	3
0	0	37	CSplus	0.315631	36.440678	1	1
0	0	38	CSplus	0.402394	36.440678	1	2
0	0	39	CSplus	0.272291	36.440678	1	3
0	0	40	CSminus	0.296533	50.000000	1	1
0	0	41	CSminus	0.345439	50.000000	1	2
0	0	42	CSminus	0.299782	50.000000	1	3
0	0	43	CSplus	0.326167	36.440678	1	1
0	0	44	CSplus	0.401176	36.440678	1	2
0	0	45	CSplus	0.338141	36.440678	1	3
0	0	46	CSminus	0.286151	50.000000	1	1
0	0	47	CSminus	0.286821	50.000000	1	2
0	0	48	CSminus	0.297843	50.000000	1	3
0	0	49	CSplus	0.356747	36.440678	1	1
0	0	50	CSplus	0.314120	36.440678	1	2
0	0	51	CSplus	0.313322	36.440678	1	3
0	0	52	CSminus	0.288154	50.000000	1	1
0	0	53	CSminus	0.293026	50.000000	1	2
0	0	54	CSminus	0.287088	50.000000	1	3
0	0	55	CSplus	0.152301	36.440678	1	1
0	0	56	CSplus	0.305683	36.440678	1	2
0	0	57	CSplus	0.343249	36.440678	1	3
0	0	58	CSminus	0.331311	50.000000	1	1
0	0	59	CSminus	0.358110	50.000000	1	2
0	0	60	CSminus	0.296084	50.000000	1	3
0	0	61	CSplus	0.342378	36.440678	1	1
0	0	62	CSplus	0.319749	36.440678	1	2
0	0	63	CSplus	0.286688	36.440678	1	3
0	0	64	CSminus	0.306155	50.000000	1	1
0	0	65	CSminus	0.399348	50.000000	1	2
0	0	66	CSminus	0.274568	50.000000	1	3
0	0	67	CSplus	0.309911	36.440678	1	1
0	0	68	CSplus	0.387208	36.440678	1	2
0	0	69	CSplus	0.265914	36.440678	1	3
0	0	70	CSminus	0.311076	50.000000	1	1
0	0	71	CSminus	0.496950	50.000000	1	2
0	0	72	CSminus	0.334454	50.000000	1	3
0	0	73	CSplus	0.336284	36.440678	1	1
0	0	74	CSplus	0.291007	36.440678	1	2
0	0	75	CSplus	0.351348	36.440678	1	3
0	0	76	CSminus	0.265708	50.000000	1	1
0	0	77	CSminus	0.306373	50.000000	1	2
0	0	78	CSminus	0.288793	50.000000	1	3
0	0	79	CSplus	0.342942	36.440678	1	1
0	0	80	CSplus	0.342084	36.440678	1	2
0	0	81	CSplus	0.315579	36.440678	1	3
0	0	82	CSminus	0.272775	50.000000	1	1
0	0	83	CSminus	0.291510	50.000000	1	2
0	0	84	CSminus	0.342186	50.000000	1	3
0	0	85	CSplus	0.364201	36.440678	1	1
0	0	86	CSplus	0.315930	36.440678	1	2
0	0	87	CSplus	0.305341	36.440678	1	3
0	0	88	CSminus	0.300497	50.000000	1	1
0	0	89	CSminus	0.308156	50.000000	1	2
0	0	90	CSminus	0.272703	50.000000	1	3
0	0	91	CSplus	0.299036	36.440678	1	1
0	0	92	CSplus	0.341431	36.440678	1	2
0	0	93	CSplus	0.328983	36.440678	1	3
0	0	94	CSminus	0.309770	50.000000	1	1
0	0	95	CSminus	0.364855	50.000000	1	2
0	0	96	CSminus	0.277660	50.000000	1	3
0	0	97	CSplus	0.373710	36.440678	1	1
0	0	98	CSplus	0.306217	36.440678	1	2
0	0	99	CSplus	0.445894	36.440678	1	3
0	0	100	CSminus	0.362090	50.000000	1	1
0	0	101	CSminus	0.280614	50.000000	1	2
0	0	102	CSminus	0.381662	50.000000	1	3
0	0	103	CSplus	0.374751	36.440678	1	1
0	0	104	CSplus	0.294418	36.440678	1	2
0	0	105	CSplus	0.310927	36.440678	1	3
0	0	106	CSminus	0.336848	50.000000	1	1
0	0	107	CSminus	0.434136	50.000000	1	2
0	0	108	CSminus	0.280542	50.000000	1	3
0	0	109	Baseline	NaN	50.847458	NaN	NaN
