onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.016509	1.412370	trialstart	1	neutral	66.949153	61.016949
5.525239	5.368561	liking	1	neutral	66.949153	61.016949
5.525239	6.583524	intensity	1	neutral	66.949153	61.016949
20.390486	0.496138	ITI	1	neutral	66.949153	61.016949
21.028007	1.333255	trialstart	2	neutral	61.016949	56.779661
24.626551	3.585362	liking	2	neutral	61.016949	56.779661
24.626551	1.283941	intensity	2	neutral	61.016949	56.779661
32.341486	6.489496	ITI	2	neutral	61.016949	56.779661
39.033888	1.416973	trialstart	3	neutral	56.779661	34.745763
42.557418	3.514091	liking	3	neutral	56.779661	34.745763
42.557418	4.140456	intensity	3	neutral	56.779661	34.745763
52.960737	3.959816	ITI	3	neutral	56.779661	34.745763
57.039693	1.423519	trialstart	4	neutral	27.118644	50.000000
60.555566	3.904040	liking	4	neutral	27.118644	50.000000
60.555566	3.068062	intensity	4	neutral	27.118644	50.000000
70.470925	4.462000	ITI	4	neutral	27.118644	50.000000
75.045543	1.418750	trialstart	5	neutral	47.457627	31.355932
78.561907	5.475290	liking	5	neutral	47.457627	31.355932
78.561907	3.851211	intensity	5	neutral	47.457627	31.355932
90.633477	2.300545	ITI	5	neutral	47.457627	31.355932
93.051394	1.363520	trialstart	6	neutral	50.000000	26.271186
96.566665	4.395502	liking	6	neutral	50.000000	26.271186
96.566665	3.675634	intensity	6	neutral	50.000000	26.271186
107.521807	3.362816	ITI	6	neutral	50.000000	26.271186
111.057300	1.370390	trialstart	7	chocolate	65.254237	57.627119
114.570616	3.919465	liking	7	chocolate	65.254237	57.627119
114.570616	1.860339	intensity	7	chocolate	65.254237	57.627119
123.240899	5.656517	ITI	7	chocolate	65.254237	57.627119
129.063129	1.408499	trialstart	8	chocolate	60.169492	27.118644
132.572277	4.604523	liking	8	chocolate	60.169492	27.118644
132.572277	1.515526	intensity	8	chocolate	60.169492	27.118644
141.421830	5.519528	ITI	8	chocolate	60.169492	27.118644
147.069049	1.422781	trialstart	9	chocolate	49.152542	21.186441
150.574251	3.190962	liking	9	chocolate	49.152542	21.186441
150.574251	1.474641	intensity	9	chocolate	49.152542	21.186441
158.187933	6.773622	ITI	9	chocolate	49.152542	21.186441
165.075008	1.423021	trialstart	10	empty	55.932203	27.966102
168.591433	3.034690	liking	10	empty	55.932203	27.966102
168.591433	2.516069	intensity	10	empty	55.932203	27.966102
176.884213	6.083498	ITI	10	empty	55.932203	27.966102
183.080978	1.417274	trialstart	11	empty	57.627119	27.966102
186.595213	1.758677	liking	11	empty	57.627119	27.966102
186.595213	1.722406	intensity	11	empty	57.627119	27.966102
192.813135	8.154826	ITI	11	empty	57.627119	27.966102
201.086969	1.420143	trialstart	12	empty	50.000000	17.796610
204.590623	3.341035	liking	12	empty	50.000000	17.796610
204.590623	2.581323	intensity	12	empty	50.000000	17.796610
213.448978	5.527827	ITI	12	empty	50.000000	17.796610
219.093138	1.384373	trialstart	13	neutral	40.677966	61.016949
222.605402	5.226765	liking	13	neutral	40.677966	61.016949
222.605402	1.724785	intensity	13	neutral	40.677966	61.016949
232.460295	4.486953	ITI	13	neutral	40.677966	61.016949
237.099229	1.434064	trialstart	14	neutral	44.067797	54.237288
240.861922	3.649422	liking	14	neutral	44.067797	54.237288
240.861922	2.899443	intensity	14	neutral	44.067797	54.237288
250.364697	4.638255	ITI	14	neutral	44.067797	54.237288
255.105315	1.433005	trialstart	15	neutral	42.372881	57.627119
258.634530	5.311998	liking	15	neutral	42.372881	57.627119
258.634530	3.867218	intensity	15	neutral	42.372881	57.627119
270.571406	2.436656	ITI	15	neutral	42.372881	57.627119
273.111342	1.434231	trialstart	16	neutral	50.000000	50.000000
276.621223	4.631852	liking	16	neutral	50.000000	50.000000
276.621223	3.355150	intensity	16	neutral	50.000000	50.000000
287.364503	3.650793	ITI	16	neutral	50.000000	50.000000
291.117404	1.363412	trialstart	17	neutral	50.000000	13.559322
294.627847	4.227175	liking	17	neutral	50.000000	13.559322
294.627847	3.756239	intensity	17	neutral	50.000000	13.559322
305.293963	3.656420	ITI	17	neutral	50.000000	13.559322
309.123570	1.401002	trialstart	18	neutral	46.610169	22.033898
312.667211	2.131342	liking	18	neutral	46.610169	22.033898
312.667211	3.091128	intensity	18	neutral	46.610169	22.033898
320.810549	6.183750	ITI	18	neutral	46.610169	22.033898
327.129709	1.417821	trialstart	19	neutral	38.983051	34.745763
330.641183	4.411789	liking	19	neutral	38.983051	34.745763
330.641183	3.828630	intensity	19	neutral	38.983051	34.745763
341.819600	3.197679	ITI	19	neutral	38.983051	34.745763
345.135898	1.432531	trialstart	20	neutral	23.728814	57.627119
348.639018	2.717441	liking	20	neutral	23.728814	57.627119
348.639018	4.988533	intensity	20	neutral	23.728814	57.627119
359.297618	3.740538	ITI	20	neutral	23.728814	57.627119
363.142068	1.427864	trialstart	21	neutral	37.288136	58.474576
366.650926	3.818247	liking	21	neutral	37.288136	58.474576
366.650926	2.628269	intensity	21	neutral	37.288136	58.474576
376.044579	4.994972	ITI	21	neutral	37.288136	58.474576
381.148259	1.417717	trialstart	22	neutral	44.915254	38.983051
384.649471	3.971590	liking	22	neutral	44.915254	38.983051
384.649471	1.556070	intensity	22	neutral	44.915254	38.983051
393.114869	5.920834	ITI	22	neutral	44.915254	38.983051
399.154649	1.405581	trialstart	23	neutral	50.000000	50.000000
402.730077	2.744679	liking	23	neutral	50.000000	50.000000
402.730077	1.772291	intensity	23	neutral	50.000000	50.000000
409.973567	7.056386	ITI	23	neutral	50.000000	50.000000
417.161011	1.428648	trialstart	24	neutral	50.000000	50.000000
420.665060	2.995329	liking	24	neutral	50.000000	50.000000
420.665060	1.870348	intensity	24	neutral	50.000000	50.000000
428.478788	6.580551	ITI	24	neutral	50.000000	50.000000
435.167646	1.408197	trialstart	25	neutral	50.000000	34.745763
438.689093	4.316598	liking	25	neutral	50.000000	34.745763
438.689093	2.603921	intensity	25	neutral	50.000000	34.745763
448.335490	4.710080	ITI	25	neutral	50.000000	34.745763
453.174005	1.419181	trialstart	26	neutral	50.000000	35.593220
456.682285	3.173114	liking	26	neutral	50.000000	35.593220
456.682285	3.412624	intensity	26	neutral	50.000000	35.593220
466.201961	4.860936	ITI	26	neutral	50.000000	35.593220
471.180397	1.412144	trialstart	27	neutral	50.000000	27.118644
474.708257	3.223018	liking	27	neutral	50.000000	27.118644
474.708257	4.322901	intensity	27	neutral	50.000000	27.118644
485.186080	3.876179	ITI	27	neutral	50.000000	27.118644
489.186830	1.413448	trialstart	28	neutral	48.305085	30.508475
492.699703	5.358195	liking	28	neutral	48.305085	30.508475
492.699703	2.315728	intensity	28	neutral	48.305085	30.508475
503.107442	3.962576	ITI	28	neutral	48.305085	30.508475
507.193264	1.426870	trialstart	29	neutral	46.610169	43.220339
510.702537	6.533325	liking	29	neutral	46.610169	43.220339
510.702537	3.102622	intensity	29	neutral	46.610169	43.220339
523.313052	1.776797	ITI	29	neutral	46.610169	43.220339
525.199783	1.424799	trialstart	30	neutral	50.000000	50.000000
528.704832	1.744472	liking	30	neutral	50.000000	50.000000
528.704832	1.084003	intensity	30	neutral	50.000000	50.000000
534.278076	8.816214	ITI	30	neutral	50.000000	50.000000
543.206242	1.423236	trialstart	31	neutral	42.372881	44.067797
546.751452	5.305009	liking	31	neutral	42.372881	44.067797
546.751452	3.252509	intensity	31	neutral	42.372881	44.067797
558.252161	2.847131	ITI	31	neutral	42.372881	44.067797
561.219200	1.408733	trialstart	32	neutral	50.000000	36.440678
564.726866	2.762548	liking	32	neutral	50.000000	36.440678
564.726866	3.364438	intensity	32	neutral	50.000000	36.440678
573.782303	5.315324	ITI	32	neutral	50.000000	36.440678
579.225723	1.403338	trialstart	33	neutral	39.830508	49.152542
582.741639	4.137570	liking	33	neutral	39.830508	49.152542
582.741639	2.611619	intensity	33	neutral	39.830508	49.152542
592.214889	4.883892	ITI	33	neutral	39.830508	49.152542
597.232258	1.419792	trialstart	34	neutral	42.372881	57.627119
600.743378	3.696407	liking	34	neutral	42.372881	57.627119
600.743378	1.428437	intensity	34	neutral	42.372881	57.627119
608.607915	6.513772	ITI	34	neutral	42.372881	57.627119
615.238791	1.421759	trialstart	35	neutral	39.830508	55.084746
618.742642	2.473352	liking	35	neutral	39.830508	55.084746
618.742642	1.308033	intensity	35	neutral	39.830508	55.084746
625.465475	7.664784	ITI	35	neutral	39.830508	55.084746
633.245829	1.433217	trialstart	36	neutral	43.220339	38.983051
636.745100	2.709334	liking	36	neutral	43.220339	38.983051
636.745100	2.787535	intensity	36	neutral	43.220339	38.983051
645.195678	5.953085	ITI	36	neutral	43.220339	38.983051
651.252507	1.414582	trialstart	37	neutral	56.779661	56.779661
654.771449	6.524868	liking	37	neutral	56.779661	56.779661
654.771449	2.521526	intensity	37	neutral	56.779661	56.779661
666.552611	2.584199	ITI	37	neutral	56.779661	56.779661
669.259160	1.173979	trialstart	38	neutral	50.000000	55.084746
672.765482	2.525731	liking	38	neutral	50.000000	55.084746
672.765482	1.069145	intensity	38	neutral	50.000000	55.084746
679.056615	7.846243	ITI	38	neutral	50.000000	55.084746
687.265819	1.365596	trialstart	39	neutral	54.237288	63.559322
690.772346	3.550034	liking	39	neutral	54.237288	63.559322
690.772346	2.132704	intensity	39	neutral	54.237288	63.559322
699.135850	5.965288	ITI	39	neutral	54.237288	63.559322
