onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
533.204533	7.973396	ITI	18	CSminus	4	0	PIT
541.193068	12.028601	trialstart	19	CSminus	3	0	PIT
553.264451	8.471399	ITI	19	CSminus	3	0	PIT
561.735929	12.027557	trialstart	20	CSminus	1	0	PIT
573.807497	7.472443	ITI	20	CSminus	1	0	PIT
581.280021	12.028451	trialstart	21	CSminus	2	0	PIT
593.350854	7.971549	ITI	21	CSminus	2	0	PIT
601.329641	12.022122	trialstart	22	CSplus	1	0	PIT
613.394049	8.477878	ITI	22	CSplus	1	0	PIT
621.872008	12.004983	trialstart	23	CSplus	1	0	PIT
633.920488	7.495017	ITI	23	CSplus	1	0	PIT
641.415584	12.021273	trialstart	24	CSplus	2	0	PIT
653.480551	7.978727	ITI	24	CSplus	2	0	PIT
661.466620	12.031561	trialstart	25	Baseline	4	0	PIT
673.540426	8.468439	ITI	25	Baseline	4	0	PIT
682.008942	12.031627	trialstart	26	Baseline	0	0	PIT
694.083473	7.468373	ITI	26	Baseline	0	0	PIT
701.551925	12.031775	trialstart	27	Baseline	2	0	PIT
713.626801	7.968225	ITI	27	Baseline	2	0	PIT
721.611437	12.032555	trialstart	28	CSplus	1	0	PIT
733.686694	8.467445	ITI	28	CSplus	1	0	PIT
742.154216	12.031609	trialstart	29	CSplus	1	0	PIT
754.229730	7.468391	ITI	29	CSplus	1	0	PIT
761.698197	12.031083	trialstart	30	CSplus	5	0	PIT
773.773180	7.968917	ITI	30	CSplus	5	0	PIT
781.749340	12.025107	trialstart	31	Baseline	3	0	PIT
793.816362	8.474893	ITI	31	Baseline	3	0	PIT
802.291336	12.024864	trialstart	32	Baseline	3	0	PIT
814.359418	7.475136	ITI	32	Baseline	3	0	PIT
821.834632	12.024831	trialstart	33	Baseline	3	0	PIT
833.902793	7.975169	ITI	33	Baseline	3	0	PIT
841.885121	12.000248	trialstart	34	CSminus	3	0	PIT
853.929377	8.499752	ITI	34	CSminus	3	0	PIT
862.429206	12.000280	trialstart	35	CSminus	4	0	PIT
874.472409	7.499720	ITI	35	CSminus	4	0	PIT
881.972206	12.000331	trialstart	36	CSminus	3	0	PIT
894.015825	7.999669	ITI	36	CSminus	3	0	PIT
902.033583	12.031599	trialstart	37	CSminus	3	0	PIT
914.108977	8.468401	ITI	37	CSminus	3	0	PIT
922.577460	12.031693	trialstart	38	CSminus	6	0	PIT
934.652019	7.468307	ITI	38	CSminus	6	0	PIT
942.120416	12.031751	trialstart	39	CSminus	6	0	PIT
954.195433	7.968249	ITI	39	CSminus	6	0	PIT
962.170984	12.025401	trialstart	40	CSplus	3	0	PIT
974.238698	8.474599	ITI	40	CSplus	3	0	PIT
982.713373	12.025549	trialstart	41	CSplus	3	0	PIT
994.781701	7.474451	ITI	41	CSplus	3	0	PIT
1002.256237	12.025786	trialstart	42	CSplus	4	0	PIT
1014.325101	7.974214	ITI	42	CSplus	4	0	PIT
1022.306627	12.001553	trialstart	43	Baseline	2	0	PIT
1034.351753	8.498447	ITI	43	Baseline	2	0	PIT
1042.850276	12.018979	trialstart	44	Baseline	0	0	PIT
1054.911421	7.481021	ITI	44	Baseline	0	0	PIT
1062.392520	12.019751	trialstart	45	Baseline	0	0	PIT
1074.454761	7.980249	ITI	45	Baseline	0	0	PIT
