onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.008294	2.419889	trialstart	1	neutral	67.796610	76.271186
8.028006	3.197854	liking	1	neutral	67.796610	76.271186
11.723769	2.766541	intensity	1	neutral	67.796610	76.271186
14.490310	5.406208	ITI	1	neutral	67.796610	76.271186
20.244225	2.428820	trialstart	2	neutral	65.254237	66.949153
26.699113	1.883675	liking	2	neutral	65.254237	66.949153
29.082734	1.903992	intensity	2	neutral	65.254237	66.949153
30.986726	7.156212	ITI	2	neutral	65.254237	66.949153
38.248711	2.428834	trialstart	3	neutral	66.949153	68.644068
44.706754	5.331089	liking	3	neutral	66.949153	68.644068
50.537784	2.475540	intensity	3	neutral	66.949153	68.644068
53.013324	3.134115	ITI	3	neutral	66.949153	68.644068
56.253039	2.428827	trialstart	4	empty	55.932203	31.355932
62.713499	4.452963	liking	4	empty	55.932203	31.355932
67.666400	1.772746	intensity	4	empty	55.932203	31.355932
69.439146	4.712576	ITI	4	empty	55.932203	31.355932
74.258116	2.428744	trialstart	5	empty	50.000000	19.491525
80.520201	3.269955	liking	5	empty	50.000000	19.491525
84.290104	1.922724	intensity	5	empty	50.000000	19.491525
86.212828	5.943928	ITI	5	empty	50.000000	19.491525
92.262415	2.428813	trialstart	6	empty	50.000000	12.711864
98.727095	6.537749	liking	6	empty	50.000000	12.711864
105.764722	1.620246	intensity	6	empty	50.000000	12.711864
107.384968	2.776140	ITI	6	empty	50.000000	12.711864
110.266844	2.429538	trialstart	7	chocolate	74.576271	68.644068
116.715296	2.327835	liking	7	chocolate	74.576271	68.644068
119.543081	1.923733	intensity	7	chocolate	74.576271	68.644068
121.466815	6.699448	ITI	7	chocolate	74.576271	68.644068
128.271260	2.428817	trialstart	8	chocolate	73.728814	61.864407
134.722518	1.944572	liking	8	chocolate	73.728814	61.864407
137.167033	1.570182	intensity	8	chocolate	73.728814	61.864407
138.737215	7.432760	ITI	8	chocolate	73.728814	61.864407
146.276372	2.428903	trialstart	9	chocolate	71.186441	67.796610
152.529415	2.278541	liking	9	chocolate	71.186441	67.796610
155.307907	3.836040	intensity	9	chocolate	71.186441	67.796610
159.143947	5.031175	ITI	9	chocolate	71.186441	67.796610
164.280910	2.428799	trialstart	10	chocolate	64.406780	57.627119
170.736980	3.220138	liking	10	chocolate	64.406780	57.627119
174.457066	1.271207	intensity	10	chocolate	64.406780	57.627119
175.728273	6.451332	ITI	10	chocolate	64.406780	57.627119
182.285389	2.428855	trialstart	11	chocolate	70.338983	55.084746
188.744846	2.425002	liking	11	chocolate	70.338983	55.084746
191.669787	2.540653	intensity	11	chocolate	70.338983	55.084746
194.210440	5.973699	ITI	11	chocolate	70.338983	55.084746
200.289832	2.428847	trialstart	12	chocolate	56.779661	42.372881
206.752707	4.588709	liking	12	chocolate	56.779661	42.372881
211.841355	1.374765	intensity	12	chocolate	56.779661	42.372881
213.216120	4.972489	ITI	12	chocolate	56.779661	42.372881
218.295088	2.428350	trialstart	13	empty	53.389831	26.271186
224.559438	4.947294	liking	13	empty	53.389831	26.271186
230.006680	1.444708	intensity	13	empty	53.389831	26.271186
231.451388	4.741929	ITI	13	empty	53.389831	26.271186
236.299733	2.428921	trialstart	14	empty	50.000000	22.881356
242.748218	4.801382	liking	14	empty	50.000000	22.881356
248.049546	1.861004	intensity	14	empty	50.000000	22.881356
249.910550	4.288001	ITI	14	empty	50.000000	22.881356
254.304396	2.428834	trialstart	15	empty	50.000000	12.711864
260.554816	6.519482	liking	15	empty	50.000000	12.711864
267.574175	1.642959	intensity	15	empty	50.000000	12.711864
269.217134	2.985983	ITI	15	empty	50.000000	12.711864
272.315052	2.428841	trialstart	16	neutral	66.101695	62.711864
278.561591	3.324046	liking	16	neutral	66.101695	62.711864
282.385584	3.288929	intensity	16	neutral	66.101695	62.711864
285.674513	4.539281	ITI	16	neutral	66.101695	62.711864
290.320338	2.428840	trialstart	17	neutral	66.949153	66.101695
296.768437	4.487201	liking	17	neutral	66.949153	66.101695
301.755588	2.689942	intensity	17	neutral	66.949153	66.101695
304.445530	3.773544	ITI	17	neutral	66.949153	66.101695
308.325050	2.428206	trialstart	18	neutral	65.254237	62.711864
314.775817	2.351850	liking	18	neutral	65.254237	62.711864
317.627614	1.836265	intensity	18	neutral	65.254237	62.711864
319.463879	6.759267	ITI	18	neutral	65.254237	62.711864
326.329802	2.428843	trialstart	19	neutral	60.169492	55.084746
332.584964	2.795214	liking	19	neutral	60.169492	55.084746
335.880104	3.838092	intensity	19	neutral	60.169492	55.084746
339.718197	4.510352	ITI	19	neutral	60.169492	55.084746
344.334527	2.426815	trialstart	20	neutral	65.254237	55.084746
350.591560	3.099833	liking	20	neutral	65.254237	55.084746
354.191323	1.362582	intensity	20	neutral	65.254237	55.084746
355.553905	6.677340	ITI	20	neutral	65.254237	55.084746
362.340003	2.428832	trialstart	21	neutral	61.016949	54.237288
368.803242	4.600658	liking	21	neutral	61.016949	54.237288
373.903849	0.845081	intensity	21	neutral	61.016949	54.237288
374.748930	5.489797	ITI	21	neutral	61.016949	54.237288
380.347366	2.429532	trialstart	22	empty	52.542373	25.423729
386.792616	4.828476	liking	22	empty	52.542373	25.423729
392.121020	1.331311	intensity	22	empty	52.542373	25.423729
393.452330	4.794483	ITI	22	empty	52.542373	25.423729
398.352395	2.428946	trialstart	23	empty	50.000000	12.711864
404.818151	6.522273	liking	23	empty	50.000000	12.711864
411.840297	1.584456	intensity	23	empty	50.000000	12.711864
413.424753	2.826469	ITI	23	empty	50.000000	12.711864
416.357328	2.428818	trialstart	24	empty	50.000000	12.711864
422.605568	6.528523	liking	24	empty	50.000000	12.711864
429.633968	1.576062	intensity	24	empty	50.000000	12.711864
431.210030	3.046001	ITI	24	empty	50.000000	12.711864
434.363022	2.427833	trialstart	25	chocolate	78.813559	85.593220
440.812348	1.693738	liking	25	chocolate	78.813559	85.593220
443.006033	2.129545	intensity	25	chocolate	78.813559	85.593220
445.135578	7.125161	ITI	25	chocolate	78.813559	85.593220
452.367837	2.428809	trialstart	26	chocolate	76.271186	77.118644
458.822033	1.844243	liking	26	chocolate	76.271186	77.118644
461.166212	1.414837	intensity	26	chocolate	76.271186	77.118644
462.581049	7.685485	ITI	26	chocolate	76.271186	77.118644
470.372703	2.428890	trialstart	27	chocolate	77.118644	55.084746
476.629944	2.322118	liking	27	chocolate	77.118644	55.084746
479.451992	0.804948	intensity	27	chocolate	77.118644	55.084746
480.256940	8.014472	ITI	27	chocolate	77.118644	55.084746
488.377716	2.428912	trialstart	28	chocolate	72.033898	54.237288
494.636816	2.461459	liking	28	chocolate	72.033898	54.237288
497.598215	4.100828	intensity	28	chocolate	72.033898	54.237288
501.699043	4.577483	ITI	28	chocolate	72.033898	54.237288
506.383325	2.428700	trialstart	29	chocolate	70.338983	55.084746
512.845199	2.497967	liking	29	chocolate	70.338983	55.084746
515.843115	0.811749	intensity	29	chocolate	70.338983	55.084746
516.654865	7.627045	ITI	29	chocolate	70.338983	55.084746
524.388285	2.429039	trialstart	30	chocolate	73.728814	50.000000
530.635484	2.313633	liking	30	chocolate	73.728814	50.000000
533.449068	1.268432	intensity	30	chocolate	73.728814	50.000000
534.717500	7.569706	ITI	30	chocolate	73.728814	50.000000
542.393264	2.428814	trialstart	31	neutral	72.881356	74.576271
548.641787	2.809530	liking	31	neutral	72.881356	74.576271
551.951253	1.837800	intensity	31	neutral	72.881356	74.576271
553.789053	6.502914	ITI	31	neutral	72.881356	74.576271
560.398186	2.428831	trialstart	32	neutral	72.033898	61.016949
566.648586	2.096085	liking	32	neutral	72.033898	61.016949
569.244611	2.051711	intensity	32	neutral	72.033898	61.016949
571.296322	7.000591	ITI	32	neutral	72.033898	61.016949
578.403887	2.428858	trialstart	33	neutral	71.186441	69.491525
584.655391	1.298093	liking	33	neutral	71.186441	69.491525
586.453433	1.085349	intensity	33	neutral	71.186441	69.491525
587.538783	8.763861	ITI	33	neutral	71.186441	69.491525
596.408858	2.428928	trialstart	34	empty	56.779661	58.474576
602.863250	1.530729	liking	34	empty	56.779661	58.474576
604.893927	1.107859	intensity	34	empty	56.779661	58.474576
606.001786	8.305897	ITI	34	empty	56.779661	58.474576
614.413838	2.427854	trialstart	35	empty	50.000000	12.711864
620.868942	6.527942	liking	35	empty	50.000000	12.711864
627.896747	2.038675	intensity	35	empty	50.000000	12.711864
629.935422	2.376191	ITI	35	empty	50.000000	12.711864
632.418990	2.428834	trialstart	36	empty	50.000000	12.711864
638.679517	6.528796	liking	36	empty	50.000000	12.711864
645.708172	1.560914	intensity	36	empty	50.000000	12.711864
647.269087	3.048612	ITI	36	empty	50.000000	12.711864
650.424833	2.428914	trialstart	37	empty	50.000000	12.711864
656.887483	6.531188	liking	37	empty	50.000000	12.711864
663.918538	1.417292	intensity	37	empty	50.000000	12.711864
665.335831	2.987810	ITI	37	empty	50.000000	12.711864
668.429886	2.428797	trialstart	38	empty	50.000000	12.711864
674.694001	6.518277	liking	38	empty	50.000000	12.711864
681.712151	1.505738	intensity	38	empty	50.000000	12.711864
683.217889	3.110677	ITI	38	empty	50.000000	12.711864
686.434991	2.428911	trialstart	39	empty	50.000000	12.711864
692.682046	6.524087	liking	39	empty	50.000000	12.711864
699.706007	1.310801	intensity	39	empty	50.000000	12.711864
701.016808	3.316979	ITI	39	empty	50.000000	12.711864
704.440096	2.428823	trialstart	40	neutral	77.966102	68.644068
710.688632	4.438454	liking	40	neutral	77.966102	68.644068
715.627021	1.298638	intensity	40	neutral	77.966102	68.644068
716.925660	5.413151	ITI	40	neutral	77.966102	68.644068
722.445933	2.428853	trialstart	41	neutral	70.338983	69.491525
728.695440	1.523725	liking	41	neutral	70.338983	69.491525
730.719116	1.515997	intensity	41	neutral	70.338983	69.491525
732.235114	8.109560	ITI	41	neutral	70.338983	69.491525
740.450991	2.428826	trialstart	42	neutral	70.338983	67.796610
746.903023	1.954911	liking	42	neutral	70.338983	67.796610
749.357880	1.144627	intensity	42	neutral	70.338983	67.796610
750.502507	7.847206	ITI	42	neutral	70.338983	67.796610
758.456186	2.428832	trialstart	43	chocolate	82.203390	74.576271
764.709919	3.635516	liking	43	chocolate	82.203390	74.576271
768.845383	3.053573	intensity	43	chocolate	82.203390	74.576271
771.898956	4.455963	ITI	43	chocolate	82.203390	74.576271
776.461256	2.428733	trialstart	44	chocolate	81.355932	65.254237
782.917420	1.941768	liking	44	chocolate	81.355932	65.254237
785.359108	2.897856	intensity	44	chocolate	81.355932	65.254237
788.256964	6.102931	ITI	44	chocolate	81.355932	65.254237
794.467068	2.428707	trialstart	45	chocolate	79.661017	68.644068
800.927132	1.762785	liking	45	chocolate	79.661017	68.644068
803.189866	2.368058	intensity	45	chocolate	79.661017	68.644068
805.557923	6.807754	ITI	45	chocolate	79.661017	68.644068
812.472247	2.428834	trialstart	46	neutral	72.881356	77.966102
818.934136	1.706084	liking	46	neutral	72.881356	77.966102
821.140160	1.437779	intensity	46	neutral	72.881356	77.966102
822.577939	7.793033	ITI	46	neutral	72.881356	77.966102
830.477386	2.428845	trialstart	47	neutral	72.881356	66.949153
836.941810	3.671402	liking	47	neutral	72.881356	66.949153
841.113160	1.027474	intensity	47	neutral	72.881356	66.949153
842.140635	6.235492	ITI	47	neutral	72.881356	66.949153
848.482532	2.428838	trialstart	48	neutral	71.186441	64.406780
854.930526	2.172558	liking	48	neutral	71.186441	64.406780
857.603043	2.579118	intensity	48	neutral	71.186441	64.406780
860.182162	6.199058	ITI	48	neutral	71.186441	64.406780
866.488427	2.428808	trialstart	49	chocolate	82.203390	65.254237
872.944313	1.941521	liking	49	chocolate	82.203390	65.254237
875.385780	1.202715	intensity	49	chocolate	82.203390	65.254237
876.588496	7.798632	ITI	49	chocolate	82.203390	65.254237
884.493566	2.428840	trialstart	50	chocolate	79.661017	70.338983
890.951042	1.958424	liking	50	chocolate	79.661017	70.338983
893.409410	1.491327	intensity	50	chocolate	79.661017	70.338983
894.900737	7.491569	ITI	50	chocolate	79.661017	70.338983
902.498761	2.428814	trialstart	51	chocolate	74.576271	49.152542
908.758704	2.863111	liking	51	chocolate	74.576271	49.152542
912.121761	3.307950	intensity	51	chocolate	74.576271	49.152542
915.429711	4.967760	ITI	51	chocolate	74.576271	49.152542
920.503950	2.428859	trialstart	52	empty	72.881356	50.000000
926.967585	1.871204	liking	52	empty	72.881356	50.000000
929.338704	1.825926	intensity	52	empty	72.881356	50.000000
931.164630	7.238100	ITI	52	empty	72.881356	50.000000
938.509827	2.428857	trialstart	53	empty	63.559322	31.355932
944.774249	3.828598	liking	53	empty	63.559322	31.355932
949.102787	2.430927	intensity	53	empty	63.559322	31.355932
951.533714	4.874858	ITI	53	empty	63.559322	31.355932
956.515049	2.428825	trialstart	54	empty	50.000000	12.711864
962.762942	6.531374	liking	54	empty	50.000000	12.711864
969.794227	1.414634	intensity	54	empty	50.000000	12.711864
971.208861	3.204878	ITI	54	empty	50.000000	12.711864
