onset	duration	trial	condition	reaction_times	liking_ratings	accuracy	rounds
0	0	1	CSplus	0.550232	76.271186	1	1
0	0	2	CSplus	0.457899	76.271186	1	2
0	0	3	CSplus	0.376739	76.271186	1	3
0	0	4	CSminus	0.384225	50.000000	1	1
0	0	5	CSminus	0.412780	50.000000	1	2
0	0	6	CSminus	0.311240	50.000000	1	3
0	0	7	CSplus	0.492245	76.271186	1	1
0	0	8	CSplus	0.470300	76.271186	1	2
0	0	9	CSplus	0.440115	76.271186	1	3
0	0	10	CSminus	0.500014	50.000000	1	1
0	0	11	CSminus	0.352777	50.000000	1	2
0	0	12	CSminus	0.371590	50.000000	1	3
0	0	13	CSplus	0.386229	76.271186	1	1
0	0	14	CSplus	0.429721	76.271186	1	2
0	0	15	CSplus	0.391938	76.271186	1	3
0	0	16	CSminus	0.414771	50.000000	1	1
0	0	17	CSminus	0.429904	50.000000	1	2
0	0	18	CSminus	0.418494	50.000000	1	3
0	0	19	CSplus	0.003897	76.271186	1	1
0	0	20	CSplus	0.440074	76.271186	1	2
0	0	21	CSplus	0.443198	76.271186	1	3
0	0	22	CSminus	0.599894	50.000000	1	1
0	0	23	CSminus	0.379787	50.000000	1	2
0	0	24	CSminus	0.330889	50.000000	1	3
0	0	25	CSplus	0.428550	76.271186	1	1
0	0	26	CSplus	0.482572	76.271186	1	2
0	0	27	CSplus	0.631250	76.271186	1	3
0	0	28	CSminus	0.270170	50.000000	1	1
0	0	29	CSminus	0.387239	50.000000	1	2
0	0	30	CSminus	0.411594	50.000000	1	3
0	0	31	CSplus	0.340770	76.271186	1	1
0	0	32	CSplus	0.399972	76.271186	1	2
0	0	33	CSplus	0.474386	76.271186	1	3
0	0	34	CSminus	0.458629	50.000000	1	1
0	0	35	CSminus	0.388043	50.000000	1	2
0	0	36	CSminus	0.415755	50.000000	1	3
0	0	37	CSplus	0.427070	76.271186	1	1
0	0	38	CSplus	0.372778	76.271186	1	2
0	0	39	CSplus	0.367453	76.271186	1	3
0	0	40	CSminus	0.404353	50.000000	1	1
0	0	41	CSminus	0.369806	50.000000	1	2
0	0	42	CSminus	0.435235	50.000000	1	3
0	0	43	CSplus	0.406117	76.271186	1	1
0	0	44	CSplus	0.408752	76.271186	1	2
0	0	45	CSplus	0.385664	76.271186	1	3
0	0	46	CSminus	0.344624	50.000000	1	1
0	0	47	CSminus	0.410396	50.000000	1	2
0	0	48	CSminus	0.427154	50.000000	1	3
0	0	49	CSplus	0.198976	76.271186	1	1
0	0	50	CSplus	0.367348	76.271186	1	2
0	0	51	CSplus	0.398851	76.271186	1	3
0	0	52	CSminus	0.362910	50.000000	1	1
0	0	53	CSminus	0.474555	50.000000	1	2
0	0	54	CSminus	0.358369	50.000000	1	3
0	0	55	CSplus	0.406621	76.271186	1	1
0	0	56	CSplus	0.550961	76.271186	1	2
0	0	57	CSplus	0.388938	76.271186	1	3
0	0	58	CSminus	0.413539	50.000000	1	1
0	0	59	CSminus	0.377836	50.000000	1	2
0	0	60	CSminus	0.348989	50.000000	1	3
0	0	61	CSplus	0.344855	76.271186	1	1
0	0	62	CSplus	0.532971	76.271186	1	2
0	0	63	CSplus	0.382542	76.271186	1	3
0	0	64	CSminus	0.412241	50.000000	1	1
0	0	65	CSminus	0.423511	50.000000	1	2
0	0	66	CSminus	0.384768	50.000000	1	3
0	0	67	CSplus	0.404259	76.271186	1	1
0	0	68	CSplus	0.436262	76.271186	1	2
0	0	69	CSplus	0.412586	76.271186	1	3
0	0	70	CSminus	0.387131	50.000000	1	1
0	0	71	CSminus	0.478752	50.000000	1	2
0	0	72	CSminus	0.316558	50.000000	1	3
0	0	73	CSplus	0.290850	76.271186	1	1
0	0	74	CSplus	0.387503	76.271186	1	2
0	0	75	CSplus	0.381133	76.271186	1	3
0	0	76	CSminus	0.347751	50.000000	1	1
0	0	77	CSminus	0.369156	50.000000	1	2
0	0	78	CSminus	0.386893	50.000000	1	3
0	0	79	CSplus	0.425011	76.271186	1	1
0	0	80	CSplus	0.387512	76.271186	1	2
0	0	81	CSplus	0.351559	76.271186	1	3
0	0	82	CSminus	0.463612	50.000000	1	1
0	0	83	CSminus	0.520011	50.000000	1	2
0	0	84	CSminus	0.505734	50.000000	1	3
0	0	85	CSplus	0.474114	76.271186	1	1
0	0	86	CSplus	0.501299	76.271186	1	2
0	0	87	CSplus	0.624323	76.271186	1	3
0	0	88	CSminus	0.310322	50.000000	1	1
0	0	89	CSminus	0.361631	50.000000	1	2
0	0	90	CSminus	0.406206	50.000000	1	3
0	0	91	CSplus	0.343694	76.271186	1	1
0	0	92	CSplus	1.000000	76.271186	0	2
0	0	93	CSplus	0.370569	76.271186	1	3
0	0	94	CSminus	0.336914	50.000000	1	1
0	0	95	CSminus	0.344244	50.000000	1	2
0	0	96	CSminus	0.276613	50.000000	1	3
0	0	97	CSplus	0.501060	76.271186	1	1
0	0	98	CSplus	0.412457	76.271186	1	2
0	0	99	CSplus	0.385757	76.271186	1	3
0	0	100	CSminus	0.529647	50.000000	1	1
0	0	101	CSminus	0.711938	50.000000	1	2
0	0	102	CSminus	0.353386	50.000000	1	3
0	0	103	CSplus	0.421309	76.271186	1	1
0	0	104	CSplus	0.608619	76.271186	1	2
0	0	105	CSplus	0.392353	76.271186	1	3
0	0	106	CSminus	0.330281	50.000000	1	1
0	0	107	CSminus	0.421435	50.000000	1	2
0	0	108	CSminus	0.328104	50.000000	1	3
0	0	109	Baseline	NaN	61.016949	NaN	NaN
