onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.019442	2.400581	trialstart	1	chocolate	71.186441	71.186441
8.011269	2.005035	liking	1	chocolate	71.186441	71.186441
10.514212	1.874761	intensity	1	chocolate	71.186441	71.186441
12.388973	7.499327	ITI	1	chocolate	71.186441	71.186441
20.252421	2.428689	trialstart	2	chocolate	66.101695	48.305085
26.716694	1.753283	liking	2	chocolate	66.101695	48.305085
28.969923	2.896323	intensity	2	chocolate	66.101695	48.305085
31.866246	6.284758	ITI	2	chocolate	66.101695	48.305085
38.256946	2.428813	trialstart	3	chocolate	66.101695	41.525424
44.704595	1.609914	liking	3	chocolate	66.101695	41.525424
46.814456	2.827798	intensity	3	chocolate	66.101695	41.525424
49.642254	6.513403	ITI	3	chocolate	66.101695	41.525424
56.261383	2.428802	trialstart	4	empty	50.000000	13.559322
62.511377	1.396820	liking	4	empty	50.000000	13.559322
64.408144	2.293550	intensity	4	empty	50.000000	13.559322
66.701694	7.458397	ITI	4	empty	50.000000	13.559322
74.266595	2.428711	trialstart	5	empty	48.305085	29.661017
80.517997	3.601809	liking	5	empty	48.305085	29.661017
84.619752	2.271006	intensity	5	empty	48.305085	29.661017
86.890758	5.274439	ITI	5	empty	48.305085	29.661017
92.270988	2.427730	trialstart	6	empty	50.000000	12.711864
98.724812	1.141832	liking	6	empty	50.000000	12.711864
100.366588	1.999825	intensity	6	empty	50.000000	12.711864
102.366413	7.802193	ITI	6	empty	50.000000	12.711864
110.275467	2.428467	trialstart	7	neutral	59.322034	62.711864
116.533941	2.915119	liking	7	neutral	59.322034	62.711864
119.949010	2.921986	intensity	7	neutral	59.322034	62.711864
122.870995	5.302825	ITI	7	neutral	59.322034	62.711864
128.279931	2.428827	trialstart	8	neutral	59.322034	32.203390
134.542360	1.658263	liking	8	neutral	59.322034	32.203390
136.700562	2.366351	intensity	8	neutral	59.322034	32.203390
139.066913	7.111740	ITI	8	neutral	59.322034	32.203390
146.285142	2.428798	trialstart	9	neutral	59.322034	17.796610
152.749067	1.777588	liking	9	neutral	59.322034	17.796610
155.026593	2.039619	intensity	9	neutral	59.322034	17.796610
157.066212	7.117623	ITI	9	neutral	59.322034	17.796610
164.289743	2.428312	trialstart	10	empty	50.000000	12.711864
170.735900	0.849876	liking	10	empty	50.000000	12.711864
172.085723	2.190960	intensity	10	empty	50.000000	12.711864
174.276684	7.911263	ITI	10	empty	50.000000	12.711864
182.294341	2.428887	trialstart	11	empty	50.000000	12.711864
188.543912	0.768839	liking	11	empty	50.000000	12.711864
189.812698	2.014707	intensity	11	empty	50.000000	12.711864
191.827405	8.365713	ITI	11	empty	50.000000	12.711864
200.298817	2.428885	trialstart	12	empty	50.000000	12.711864
206.552556	0.634580	liking	12	empty	50.000000	12.711864
207.687084	2.150227	intensity	12	empty	50.000000	12.711864
209.837311	8.360284	ITI	12	empty	50.000000	12.711864
218.304100	2.428332	trialstart	13	neutral	50.000000	16.101695
224.758322	2.206831	liking	13	neutral	50.000000	16.101695
227.465102	2.649871	intensity	13	neutral	50.000000	16.101695
230.114973	6.087360	ITI	13	neutral	50.000000	16.101695
236.308710	2.428747	trialstart	14	neutral	58.474576	21.186441
242.765811	3.322002	liking	14	neutral	58.474576	21.186441
246.587763	3.124134	intensity	14	neutral	58.474576	21.186441
249.711896	4.495453	ITI	14	neutral	58.474576	21.186441
254.313524	2.428821	trialstart	15	neutral	50.000000	12.711864
260.772768	0.726614	liking	15	neutral	50.000000	12.711864
261.999323	2.243034	intensity	15	neutral	50.000000	12.711864
264.242357	7.969878	ITI	15	neutral	50.000000	12.711864
272.318285	2.428836	trialstart	16	chocolate	66.949153	60.169492
278.579632	2.270295	liking	16	chocolate	66.949153	60.169492
281.349876	1.091327	intensity	16	chocolate	66.949153	60.169492
282.441203	7.775806	ITI	16	chocolate	66.949153	60.169492
290.323687	2.428044	trialstart	17	chocolate	50.000000	12.711864
296.785732	0.836032	liking	17	chocolate	50.000000	12.711864
298.121711	2.306900	intensity	17	chocolate	50.000000	12.711864
300.428612	7.793011	ITI	17	chocolate	50.000000	12.711864
308.328389	2.429507	trialstart	18	chocolate	65.254237	34.745763
314.576436	1.740704	liking	18	chocolate	65.254237	34.745763
316.817079	2.624167	intensity	18	chocolate	65.254237	34.745763
319.441246	6.786540	ITI	18	chocolate	65.254237	34.745763
326.333063	2.428833	trialstart	19	chocolate	65.254237	34.745763
332.782738	2.440504	liking	19	chocolate	65.254237	34.745763
335.723176	1.805403	intensity	19	chocolate	65.254237	34.745763
337.528578	6.703208	ITI	19	chocolate	65.254237	34.745763
344.337807	2.427892	trialstart	20	chocolate	65.254237	22.033898
350.789240	2.595407	liking	20	chocolate	65.254237	22.033898
353.884589	1.727793	intensity	20	chocolate	65.254237	22.033898
355.612382	6.623210	ITI	20	chocolate	65.254237	22.033898
362.349172	2.428816	trialstart	21	chocolate	55.084746	20.338983
368.597259	2.591437	liking	21	chocolate	55.084746	20.338983
371.688645	4.690606	intensity	21	chocolate	55.084746	20.338983
376.379250	3.868636	ITI	21	chocolate	55.084746	20.338983
380.354008	2.427962	trialstart	22	empty	50.000000	12.711864
386.603277	0.590433	liking	22	empty	50.000000	12.711864
387.693657	1.841590	intensity	22	empty	50.000000	12.711864
389.535247	8.716605	ITI	22	empty	50.000000	12.711864
398.358885	2.428943	trialstart	23	empty	50.000000	12.711864
404.811944	0.664385	liking	23	empty	50.000000	12.711864
405.976252	1.979877	intensity	23	empty	50.000000	12.711864
407.956129	8.301531	ITI	23	empty	50.000000	12.711864
416.363862	2.428835	trialstart	24	empty	50.000000	12.711864
422.820489	0.550309	liking	24	empty	50.000000	12.711864
423.870741	1.807623	intensity	24	empty	50.000000	12.711864
425.678364	8.584226	ITI	24	empty	50.000000	12.711864
434.369472	2.428816	trialstart	25	neutral	58.474576	33.898305
440.827268	1.377725	liking	25	neutral	58.474576	33.898305
442.704948	2.053852	intensity	25	neutral	58.474576	33.898305
444.758800	7.509351	ITI	25	neutral	58.474576	33.898305
452.374390	2.428829	trialstart	26	neutral	50.000000	12.711864
458.635026	0.591137	liking	26	neutral	50.000000	12.711864
459.726100	1.820136	intensity	26	neutral	50.000000	12.711864
461.546236	8.726879	ITI	26	neutral	50.000000	12.711864
470.379308	2.428543	trialstart	27	neutral	57.627119	16.101695
