onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
481.040769	9.199608	trialstart	16	CSminus	13	0	PIT
490.283513	11.300392	ITI	16	CSminus	13	0	PIT
501.583985	9.199578	trialstart	17	CSminus	0	0	PIT
510.826337	10.300422	ITI	17	CSminus	0	0	PIT
521.126835	9.199444	trialstart	18	CSminus	0	0	PIT
530.369392	10.800556	ITI	18	CSminus	0	0	PIT
541.183053	9.186460	trialstart	19	CSminus	0	0	PIT
550.412387	10.313540	ITI	19	CSminus	0	0	PIT
560.726007	9.186254	trialstart	20	CSminus	1	0	PIT
569.955516	10.813746	ITI	20	CSminus	1	0	PIT
580.769340	9.186391	trialstart	21	CSminus	7	0	PIT
589.998524	11.313609	ITI	21	CSminus	7	0	PIT
601.318688	9.196344	trialstart	22	CSplus	12	0	PIT
610.557941	10.303656	ITI	22	CSplus	12	0	PIT
620.861685	9.196689	trialstart	23	CSplus	14	0	PIT
630.101140	10.803311	ITI	23	CSplus	14	0	PIT
640.904526	9.196987	trialstart	24	CSplus	13	0	PIT
650.144113	11.303013	ITI	24	CSplus	13	0	PIT
661.453818	9.190435	trialstart	25	Baseline	0	0	PIT
670.686879	10.309565	ITI	25	Baseline	0	0	PIT
680.996560	9.190779	trialstart	26	Baseline	0	0	PIT
690.230000	10.809221	ITI	26	Baseline	0	0	PIT
701.039301	9.191503	trialstart	27	Baseline	3	0	PIT
710.272997	11.308497	ITI	27	Baseline	3	0	PIT
721.595688	9.193321	trialstart	28	CSminus	0	0	PIT
730.832452	11.306679	ITI	28	CSminus	0	0	PIT
742.139211	9.193792	trialstart	29	CSminus	0	0	PIT
751.375241	10.806208	ITI	29	CSminus	0	0	PIT
762.181528	9.192806	trialstart	30	CSminus	9	0	PIT
771.418207	10.307194	ITI	30	CSminus	9	0	PIT
781.732016	9.202909	trialstart	31	CSplus	10	0	PIT
790.978000	11.297091	ITI	31	CSplus	10	0	PIT
802.275168	9.186258	trialstart	32	CSplus	9	0	PIT
811.504102	10.813742	ITI	32	CSplus	9	0	PIT
822.317924	9.202080	trialstart	33	CSplus	4	0	PIT
831.563729	10.297920	ITI	33	CSplus	4	0	PIT
841.868444	9.195633	trialstart	34	Baseline	4	0	PIT
851.106922	11.304367	ITI	34	Baseline	4	0	PIT
862.411369	9.194550	trialstart	35	Baseline	2	0	PIT
871.649729	10.805450	ITI	35	Baseline	2	0	PIT
882.455257	9.194077	trialstart	36	Baseline	3	0	PIT
891.692653	10.305923	ITI	36	Baseline	3	0	PIT
902.014140	9.195312	trialstart	37	CSminus	0	0	PIT
911.252436	10.304688	ITI	37	CSminus	0	0	PIT
921.557203	9.195290	trialstart	38	CSminus	0	0	PIT
930.795627	11.304710	ITI	38	CSminus	0	0	PIT
942.100418	9.194920	trialstart	39	CSminus	6	0	PIT
951.338388	10.805080	ITI	39	CSminus	6	0	PIT
962.150574	9.188044	trialstart	40	CSplus	11	0	PIT
971.381348	10.311956	ITI	40	CSplus	11	0	PIT
981.693383	9.188059	trialstart	41	CSplus	5	0	PIT
990.924546	11.311941	ITI	41	CSplus	5	0	PIT
1002.236566	9.186649	trialstart	42	CSplus	12	0	PIT
1011.467321	10.813351	ITI	42	CSplus	12	0	PIT
1022.287390	9.197199	trialstart	43	Baseline	0	0	PIT
1031.526956	10.302801	ITI	43	Baseline	0	0	PIT
1041.829836	9.197714	trialstart	44	Baseline	2	0	PIT
1051.070059	11.302286	ITI	44	Baseline	2	0	PIT
1062.372421	9.196709	trialstart	45	Baseline	8	0	PIT
1071.612861	10.803291	ITI	45	Baseline	8	0	PIT
