onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
349.439020	11.307806	ITI	9	CSminus	12	0	PIT
360.756457	9.199713	trialstart	10	CSminus	2	0	PIT
369.998538	10.300287	ITI	10	CSminus	2	0	PIT
380.298902	9.200330	trialstart	11	CSminus	2	0	PIT
389.541750	11.299670	ITI	11	CSminus	2	0	PIT
400.841499	9.199305	trialstart	12	CSminus	0	0	PIT
410.084633	10.800695	ITI	12	CSminus	0	0	PIT
420.892628	9.191688	trialstart	13	Baseline	5	0	PIT
430.127704	10.308312	ITI	13	Baseline	5	0	PIT
440.436090	9.192008	trialstart	14	Baseline	0	0	PIT
449.670824	11.307992	ITI	14	Baseline	0	0	PIT
460.978890	9.191601	trialstart	15	Baseline	9	0	PIT
470.213674	10.808399	ITI	15	Baseline	9	0	PIT
481.029352	9.200176	trialstart	16	CSplus	6	0	PIT
490.273482	10.299824	ITI	16	CSplus	6	0	PIT
500.573387	9.199056	trialstart	17	CSplus	2	0	PIT
509.816661	11.300944	ITI	17	CSplus	2	0	PIT
521.117680	9.199179	trialstart	18	CSplus	2	0	PIT
530.359478	10.800821	ITI	18	CSplus	2	0	PIT
541.173853	9.186210	trialstart	19	CSminus	0	0	PIT
550.402496	10.313790	ITI	19	CSminus	0	0	PIT
560.716365	9.186576	trialstart	20	CSminus	0	0	PIT
569.945721	11.313424	ITI	20	CSminus	0	0	PIT
581.259224	9.185807	trialstart	21	CSminus	0	0	PIT
590.488585	10.814193	ITI	21	CSminus	0	0	PIT
601.310158	9.195467	trialstart	22	Baseline	0	0	PIT
610.548251	10.304533	ITI	22	Baseline	0	0	PIT
620.852863	9.212573	trialstart	23	Baseline	0	0	PIT
630.108146	11.287427	ITI	23	Baseline	0	0	PIT
641.395650	9.195424	trialstart	24	Baseline	0	0	PIT
650.634278	10.804576	ITI	24	Baseline	0	0	PIT
661.445790	9.187662	trialstart	25	CSplus	0	0	PIT
670.677322	10.312338	ITI	25	CSplus	0	0	PIT
680.989738	9.186547	trialstart	26	CSplus	0	0	PIT
690.220563	11.313453	ITI	26	CSplus	0	0	PIT
701.534094	9.186621	trialstart	27	CSplus	0	0	PIT
710.763402	10.813379	ITI	27	CSplus	0	0	PIT
721.591335	9.188378	trialstart	28	Baseline	0	0	PIT
730.823120	11.311622	ITI	28	Baseline	0	0	PIT
742.134818	9.188143	trialstart	29	Baseline	0	0	PIT
751.365958	10.311857	ITI	29	Baseline	0	0	PIT
761.677891	9.188180	trialstart	30	Baseline	0	0	PIT
770.909208	10.811820	ITI	30	Baseline	0	0	PIT
781.728096	9.196874	trialstart	31	CSplus	0	0	PIT
790.968881	11.303126	ITI	31	CSplus	0	0	PIT
802.272083	9.196892	trialstart	32	CSplus	0	0	PIT
811.511760	10.303108	ITI	32	CSplus	0	0	PIT
821.814944	9.197202	trialstart	33	CSplus	0	0	PIT
831.054944	10.802798	ITI	33	CSplus	0	0	PIT
841.865205	9.189505	trialstart	34	CSminus	0	0	PIT
851.098014	11.310495	ITI	34	CSminus	0	0	PIT
862.408582	9.189861	trialstart	35	CSminus	2	0	PIT
871.640817	10.310139	ITI	35	CSminus	2	0	PIT
881.951045	9.190693	trialstart	36	CSminus	0	0	PIT
891.184044	10.809307	ITI	36	CSminus	0	0	PIT
902.008544	9.192104	trialstart	37	CSminus	0	0	PIT
911.243709	10.807896	ITI	37	CSminus	0	0	PIT
922.051685	9.191391	trialstart	38	CSminus	0	0	PIT
931.286731	11.308609	ITI	38	CSminus	0	0	PIT
942.595414	9.191825	trialstart	39	CSminus	0	0	PIT
951.829577	10.308175	ITI	39	CSminus	0	0	PIT
962.145117	9.200589	trialstart	40	Baseline	0	0	PIT
971.389458	10.799411	ITI	40	Baseline	0	0	PIT
982.188947	9.200276	trialstart	41	Baseline	0	0	PIT
991.432499	11.299724	ITI	41	Baseline	0	0	PIT
1002.732302	9.200737	trialstart	42	Baseline	0	0	PIT
1011.975386	10.299263	ITI	42	Baseline	0	0	PIT
1022.281714	9.193714	trialstart	43	CSplus	0	0	PIT
1031.518662	10.806286	ITI	43	CSplus	0	0	PIT
1042.325026	9.193526	trialstart	44	CSplus	0	0	PIT
1051.561577	11.306474	ITI	44	CSplus	0	0	PIT
1062.868129	9.192439	trialstart	45	CSplus	1	0	PIT
1072.104558	10.307561	ITI	45	CSplus	1	0	PIT
