onset	duration	trial	condition	reaction_times	liking_ratings	accuracy	rounds
0	0	1	CSplus	0.387899	54.237288	1	1
0	0	2	CSplus	0.440081	54.237288	1	2
0	0	3	CSplus	0.353815	54.237288	1	3
0	0	4	CSminus	0.542613	40.677966	1	1
0	0	5	CSminus	0.365521	40.677966	1	2
0	0	6	CSminus	0.495518	40.677966	1	3
0	0	7	CSplus	0.284942	54.237288	1	1
0	0	8	CSplus	0.463190	54.237288	1	2
0	0	9	CSplus	0.395208	54.237288	1	3
0	0	10	CSminus	0.389705	40.677966	1	1
0	0	11	CSminus	0.344533	40.677966	1	2
0	0	12	CSminus	0.627166	40.677966	1	3
0	0	13	CSplus	0.500967	54.237288	1	1
0	0	14	CSplus	0.376256	54.237288	1	2
0	0	15	CSplus	0.407822	54.237288	1	3
0	0	16	CSminus	0.412463	40.677966	1	1
0	0	17	CSminus	0.434468	40.677966	1	2
0	0	18	CSminus	0.357591	40.677966	1	3
0	0	19	CSplus	0.116819	54.237288	1	1
0	0	20	CSplus	0.361809	54.237288	1	2
0	0	21	CSplus	0.555161	54.237288	1	3
0	0	22	CSminus	0.232563	40.677966	1	1
0	0	23	CSminus	0.559512	40.677966	1	2
0	0	24	CSminus	0.349392	40.677966	1	3
0	0	25	CSplus	0.355994	54.237288	1	1
0	0	26	CSplus	0.413672	54.237288	1	2
0	0	27	CSplus	0.475150	54.237288	1	3
0	0	28	CSminus	0.285141	40.677966	1	1
0	0	29	CSminus	0.483024	40.677966	1	2
0	0	30	CSminus	0.524858	40.677966	1	3
0	0	31	CSplus	0.341330	54.237288	1	1
0	0	32	CSplus	0.426052	54.237288	1	2
0	0	33	CSplus	0.385780	54.237288	1	3
0	0	34	CSminus	0.325838	40.677966	1	1
0	0	35	CSminus	0.552724	40.677966	1	2
0	0	36	CSminus	0.653512	40.677966	1	3
0	0	37	CSplus	0.338832	54.237288	1	1
0	0	38	CSplus	0.383334	54.237288	1	2
0	0	39	CSplus	0.524822	54.237288	1	3
0	0	40	CSminus	0.348998	40.677966	1	1
0	0	41	CSminus	0.388582	40.677966	1	2
0	0	42	CSminus	0.389165	40.677966	1	3
0	0	43	CSplus	0.288849	54.237288	1	1
0	0	44	CSplus	0.501964	54.237288	1	2
0	0	45	CSplus	0.754452	54.237288	1	3
0	0	46	CSminus	0.322735	40.677966	1	1
0	0	47	CSminus	0.293327	40.677966	1	2
0	0	48	CSminus	0.557561	40.677966	1	3
0	0	49	CSplus	0.454025	54.237288	1	1
0	0	50	CSplus	0.478127	54.237288	1	2
0	0	51	CSplus	0.468214	54.237288	1	3
0	0	52	CSminus	0.398399	40.677966	1	1
0	0	53	CSminus	0.400818	40.677966	1	2
0	0	54	CSminus	0.450458	40.677966	1	3
0	0	55	CSplus	0.346549	54.237288	1	1
0	0	56	CSplus	0.322828	54.237288	1	2
0	0	57	CSplus	0.486005	54.237288	1	3
0	0	58	CSminus	0.457789	40.677966	1	1
0	0	59	CSminus	0.416194	40.677966	1	2
0	0	60	CSminus	0.493381	40.677966	1	3
0	0	61	CSplus	0.371304	54.237288	1	1
0	0	62	CSplus	0.470330	54.237288	1	2
0	0	63	CSplus	0.396381	54.237288	1	3
0	0	64	CSminus	0.467500	40.677966	1	1
0	0	65	CSminus	0.342538	40.677966	1	2
0	0	66	CSminus	0.616381	40.677966	1	3
0	0	67	CSplus	0.342772	54.237288	1	1
0	0	68	CSplus	0.531312	54.237288	1	2
0	0	69	CSplus	0.423546	54.237288	1	3
0	0	70	CSminus	0.268851	40.677966	1	1
0	0	71	CSminus	0.493696	40.677966	1	2
0	0	72	CSminus	0.605298	40.677966	1	3
0	0	73	CSplus	0.367704	54.237288	1	1
0	0	74	CSplus	0.306142	54.237288	1	2
0	0	75	CSplus	0.537166	54.237288	1	3
0	0	76	CSminus	0.287957	40.677966	1	1
0	0	77	CSminus	0.619858	40.677966	1	2
0	0	78	CSminus	0.597615	40.677966	1	3
0	0	79	CSplus	0.328091	54.237288	1	1
0	0	80	CSplus	0.468498	54.237288	1	2
0	0	81	CSplus	0.328508	54.237288	1	3
0	0	82	CSminus	0.333859	40.677966	1	1
0	0	83	CSminus	0.464537	40.677966	1	2
0	0	84	CSminus	0.372854	40.677966	1	3
0	0	85	CSplus	0.501684	54.237288	1	1
0	0	86	CSplus	0.451254	54.237288	1	2
0	0	87	CSplus	0.324238	54.237288	1	3
0	0	88	CSminus	0.343020	40.677966	1	1
0	0	89	CSminus	0.283726	40.677966	1	2
0	0	90	CSminus	0.319164	40.677966	1	3
0	0	91	CSplus	0.469284	54.237288	1	1
0	0	92	CSplus	0.343280	54.237288	1	2
0	0	93	CSplus	0.302319	54.237288	1	3
0	0	94	CSminus	0.451554	40.677966	1	1
0	0	95	CSminus	0.331954	40.677966	1	2
0	0	96	CSminus	0.299038	40.677966	1	3
0	0	97	CSplus	0.341407	54.237288	1	1
0	0	98	CSplus	0.286385	54.237288	1	2
0	0	99	CSplus	0.330520	54.237288	1	3
0	0	100	CSminus	0.461412	40.677966	1	1
0	0	101	CSminus	0.441009	40.677966	1	2
0	0	102	CSminus	0.491175	40.677966	1	3
0	0	103	CSplus	0.350740	54.237288	1	1
0	0	104	CSplus	0.707132	54.237288	1	2
0	0	105	CSplus	0.410867	54.237288	1	3
0	0	106	CSminus	0.331054	40.677966	1	1
0	0	107	CSminus	0.328323	40.677966	1	2
0	0	108	CSminus	0.362626	40.677966	1	3
0	0	109	Baseline	NaN	30.508475	NaN	NaN
