onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
851.504574	10.405351	ITI	34	CSminus	8	0	PIT
861.910006	9.593851	trialstart	35	CSminus	0	0	PIT
871.547442	10.906149	ITI	35	CSminus	0	0	PIT
882.453668	9.594145	trialstart	36	CSminus	1	0	PIT
892.090099	9.905855	ITI	36	CSminus	1	0	PIT
902.011508	9.596132	trialstart	37	Baseline	5	0	PIT
911.649779	10.903868	ITI	37	Baseline	5	0	PIT
922.553723	9.595284	trialstart	38	Baseline	13	0	PIT
932.192384	10.404716	ITI	38	Baseline	13	0	PIT
942.597177	9.595233	trialstart	39	Baseline	13	0	PIT
952.235230	9.904767	ITI	39	Baseline	13	0	PIT
962.147015	9.588895	trialstart	40	CSplus	12	0	PIT
971.778303	10.911105	ITI	40	CSplus	12	0	PIT
982.689483	9.588464	trialstart	41	CSplus	15	0	PIT
992.320947	10.411536	ITI	41	CSplus	15	0	PIT
1002.732557	9.588586	trialstart	42	CSplus	15	0	PIT
1012.363742	9.911414	ITI	42	CSplus	15	0	PIT
1022.282097	9.598206	trialstart	43	CSminus	12	0	PIT
1031.923474	10.901794	ITI	43	CSminus	12	0	PIT
1042.825345	9.598117	trialstart	44	CSminus	15	0	PIT
1052.466083	10.401883	ITI	44	CSminus	15	0	PIT
1062.868047	9.598489	trialstart	45	CSminus	14	0	PIT
1072.508979	9.901511	ITI	45	CSminus	14	0	PIT
