onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.006336	2.423607	trialstart	1	chocolate	75.423729	68.644068
8.217858	1.903607	liking	1	chocolate	75.423729	68.644068
10.619361	3.336186	intensity	1	chocolate	75.423729	68.644068
13.955547	5.942551	ITI	1	chocolate	75.423729	68.644068
20.249464	2.428767	trialstart	2	chocolate	73.728814	62.711864
26.702401	2.207315	liking	2	chocolate	73.728814	62.711864
29.409662	1.507838	intensity	2	chocolate	73.728814	62.711864
30.917500	7.230624	ITI	2	chocolate	73.728814	62.711864
38.253847	2.428850	trialstart	3	chocolate	66.101695	63.559322
44.709399	1.523961	liking	3	chocolate	66.101695	63.559322
46.733307	1.834785	intensity	3	chocolate	66.101695	63.559322
48.568093	7.584501	ITI	3	chocolate	66.101695	63.559322
56.258362	2.428866	trialstart	4	neutral	33.898305	58.474576
62.516238	1.747666	liking	4	neutral	33.898305	58.474576
64.763844	2.006937	intensity	4	neutral	33.898305	58.474576
66.770781	7.386330	ITI	4	neutral	33.898305	58.474576
74.269306	2.427839	trialstart	5	neutral	42.372881	65.254237
80.721992	1.924151	liking	5	neutral	42.372881	65.254237
83.146090	2.158069	intensity	5	neutral	42.372881	65.254237
85.304158	6.862855	ITI	5	neutral	42.372881	65.254237
92.273642	2.428945	trialstart	6	neutral	50.000000	37.288136
98.730961	2.397450	liking	6	neutral	50.000000	37.288136
101.628357	1.412317	intensity	6	neutral	50.000000	37.288136
103.040674	7.131802	ITI	6	neutral	50.000000	37.288136
110.278108	2.428867	trialstart	7	empty	44.067797	27.966102
116.737556	2.691921	liking	7	empty	44.067797	27.966102
119.929427	3.444423	intensity	7	empty	44.067797	27.966102
123.373850	4.803024	ITI	7	empty	44.067797	27.966102
128.282597	2.428813	trialstart	8	empty	50.000000	17.796610
134.544322	1.787362	liking	8	empty	50.000000	17.796610
136.831622	2.586423	intensity	8	empty	50.000000	17.796610
139.418045	6.763255	ITI	8	empty	50.000000	17.796610
146.288038	2.428819	trialstart	9	empty	50.000000	12.711864
152.551144	1.206180	liking	9	empty	50.000000	12.711864
154.257268	1.799217	intensity	9	empty	50.000000	12.711864
156.056486	8.130260	ITI	9	empty	50.000000	12.711864
164.292645	2.428831	trialstart	10	empty	50.000000	12.711864
170.758001	1.580609	liking	10	empty	50.000000	12.711864
172.838559	2.723951	intensity	10	empty	50.000000	12.711864
175.562510	6.628857	ITI	10	empty	50.000000	12.711864
182.297160	2.428841	trialstart	11	empty	50.000000	12.711864
188.745849	1.333225	liking	11	empty	50.000000	12.711864
190.579022	1.370418	intensity	11	empty	50.000000	12.711864
191.949440	8.246457	ITI	11	empty	50.000000	12.711864
200.301760	2.428854	trialstart	12	empty	50.000000	12.711864
206.552682	1.004939	liking	12	empty	50.000000	12.711864
208.057567	2.645611	intensity	12	empty	50.000000	12.711864
210.703178	7.497328	ITI	12	empty	50.000000	12.711864
218.306949	2.428864	trialstart	13	chocolate	84.745763	50.000000
224.559490	2.592705	liking	13	chocolate	84.745763	50.000000
227.652142	0.951142	intensity	13	chocolate	84.745763	50.000000
228.603284	7.602414	ITI	13	chocolate	84.745763	50.000000
236.311647	2.428836	trialstart	14	chocolate	73.728814	44.915254
242.766269	2.532471	liking	14	chocolate	73.728814	44.915254
245.798686	1.937005	intensity	14	chocolate	73.728814	44.915254
247.735692	6.474684	ITI	14	chocolate	73.728814	44.915254
254.316330	2.428795	trialstart	15	chocolate	76.271186	38.983051
260.573027	2.640688	liking	15	chocolate	76.271186	38.983051
263.713664	1.980905	intensity	15	chocolate	76.271186	38.983051
265.694569	6.520448	ITI	15	chocolate	76.271186	38.983051
272.320934	2.428870	trialstart	16	neutral	26.271186	83.050847
278.779983	2.364301	liking	16	neutral	26.271186	83.050847
281.644234	3.258441	intensity	16	neutral	26.271186	83.050847
284.902675	5.317023	ITI	16	neutral	26.271186	83.050847
290.326096	2.428730	trialstart	17	neutral	41.525424	58.474576
296.787633	3.246010	liking	17	neutral	41.525424	58.474576
300.533592	2.041125	intensity	17	neutral	41.525424	58.474576
302.574717	5.650003	ITI	17	neutral	41.525424	58.474576
308.336845	2.427868	trialstart	18	neutral	50.000000	37.288136
314.594616	2.029377	liking	18	neutral	50.000000	37.288136
317.123941	3.075169	intensity	18	neutral	50.000000	37.288136
320.199110	6.035484	ITI	18	neutral	50.000000	37.288136
326.341689	2.428851	trialstart	19	neutral	48.305085	21.186441
332.805417	2.834868	liking	19	neutral	48.305085	21.186441
336.140234	2.472016	intensity	19	neutral	48.305085	21.186441
338.612249	5.628187	ITI	19	neutral	48.305085	21.186441
344.346506	2.428613	trialstart	20	neutral	40.677966	20.338983
