onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.019579	1.412084	trialstart	1	neutral	50.000000	12.711864
5.515275	5.265685	liking	1	neutral	50.000000	12.711864
5.515275	1.926442	intensity	1	neutral	50.000000	12.711864
15.246658	4.655729	ITI	1	neutral	50.000000	12.711864
20.220807	1.428753	trialstart	2	neutral	55.932203	32.203390
23.726785	2.732656	liking	2	neutral	55.932203	32.203390
23.726785	3.211482	intensity	2	neutral	55.932203	32.203390
32.421844	5.697442	ITI	2	neutral	55.932203	32.203390
38.226507	1.425928	trialstart	3	neutral	52.542373	19.491525
41.737318	4.050038	liking	3	neutral	52.542373	19.491525
41.737318	2.668088	intensity	3	neutral	52.542373	19.491525
51.401441	4.720721	ITI	3	neutral	52.542373	19.491525
56.232269	1.426104	trialstart	4	neutral	44.915254	80.508475
59.749042	3.603069	liking	4	neutral	44.915254	80.508475
59.749042	3.347325	intensity	4	neutral	44.915254	80.508475
69.649263	4.478826	ITI	4	neutral	44.915254	80.508475
74.237975	1.419520	trialstart	5	neutral	38.983051	68.644068
77.757385	3.364800	liking	5	neutral	38.983051	68.644068
77.757385	2.844293	intensity	5	neutral	38.983051	68.644068
86.707591	5.419603	ITI	5	neutral	38.983051	68.644068
92.243750	1.417482	trialstart	6	neutral	50.847458	44.067797
95.763007	2.849330	liking	6	neutral	50.847458	44.067797
95.763007	2.716379	intensity	6	neutral	50.847458	44.067797
104.265363	5.865601	ITI	6	neutral	50.847458	44.067797
110.249602	1.430440	trialstart	7	neutral	37.288136	61.864407
113.752397	3.438133	liking	7	neutral	37.288136	61.864407
113.752397	1.533195	intensity	7	neutral	37.288136	61.864407
121.677708	6.472064	ITI	7	neutral	37.288136	61.864407
128.255427	1.414223	trialstart	8	neutral	49.152542	58.474576
131.768697	2.308571	liking	8	neutral	49.152542	58.474576
131.768697	2.011251	intensity	8	neutral	49.152542	58.474576
138.820081	7.319278	ITI	8	neutral	49.152542	58.474576
146.261293	1.421346	trialstart	9	neutral	51.694915	61.016949
149.785515	5.150115	liking	9	neutral	51.694915	61.016949
149.785515	1.845390	intensity	9	neutral	51.694915	61.016949
159.523220	4.629132	ITI	9	neutral	51.694915	61.016949
164.267175	1.409434	trialstart	10	neutral	50.000000	28.813559
167.771701	2.878830	liking	10	neutral	50.000000	28.813559
167.771701	2.426826	intensity	10	neutral	50.000000	28.813559
175.806892	6.339434	ITI	10	neutral	50.000000	28.813559
182.273080	1.421187	trialstart	11	neutral	45.762712	16.949153
185.790563	3.015291	liking	11	neutral	45.762712	16.949153
185.790563	2.339844	intensity	11	neutral	45.762712	16.949153
193.890433	6.273560	ITI	11	neutral	45.762712	16.949153
200.279017	1.411919	trialstart	12	neutral	50.847458	12.711864
203.825559	4.302578	liking	12	neutral	50.847458	12.711864
203.825559	1.699954	intensity	12	neutral	50.847458	12.711864
212.760742	5.399918	ITI	12	neutral	50.847458	12.711864
218.284959	1.422736	trialstart	13	neutral	38.135593	54.237288
221.805250	4.267803	liking	13	neutral	38.135593	54.237288
221.805250	1.452091	intensity	13	neutral	38.135593	54.237288
230.274646	5.902776	ITI	13	neutral	38.135593	54.237288
236.291208	1.411486	trialstart	14	neutral	48.305085	41.525424
239.808178	5.017771	liking	14	neutral	48.305085	41.525424
239.808178	2.259937	intensity	14	neutral	48.305085	41.525424
249.822867	4.349539	ITI	14	neutral	48.305085	41.525424
254.297234	1.421716	trialstart	15	neutral	50.000000	55.084746
257.810297	2.674725	liking	15	neutral	50.000000	55.084746
257.810297	4.379336	intensity	15	neutral	50.000000	55.084746
267.609484	4.579191	ITI	15	neutral	50.000000	55.084746
272.303333	1.364308	trialstart	16	neutral	37.288136	66.949153
275.820940	3.094111	liking	16	neutral	37.288136	66.949153
275.820940	5.171512	intensity	16	neutral	37.288136	66.949153
286.966871	3.170490	ITI	16	neutral	37.288136	66.949153
290.309390	1.426524	trialstart	17	neutral	34.745763	63.559322
293.814448	3.220829	liking	17	neutral	34.745763	63.559322
293.814448	2.267318	intensity	17	neutral	34.745763	63.559322
302.252795	5.952856	ITI	17	neutral	34.745763	63.559322
308.315523	1.420682	trialstart	18	neutral	26.271186	72.033898
311.828715	2.362476	liking	18	neutral	26.271186	72.033898
311.828715	1.571458	intensity	18	neutral	26.271186	72.033898
318.502991	7.702933	ITI	18	neutral	26.271186	72.033898
326.321716	1.411252	trialstart	19	chocolate	56.779661	67.796610
329.832616	2.397461	liking	19	chocolate	56.779661	67.796610
329.832616	1.139562	intensity	19	chocolate	56.779661	67.796610
336.301264	7.901407	ITI	19	chocolate	56.779661	67.796610
344.327805	1.127420	trialstart	20	chocolate	72.881356	79.661017
347.835669	2.457875	liking	20	chocolate	72.881356	79.661017
347.835669	1.875541	intensity	20	chocolate	72.881356	79.661017
354.816234	7.108702	ITI	20	chocolate	72.881356	79.661017
362.334138	1.418620	trialstart	21	chocolate	65.254237	55.084746
365.843559	2.903512	liking	21	chocolate	65.254237	55.084746
365.843559	2.533469	intensity	21	chocolate	65.254237	55.084746
374.219383	6.003107	ITI	21	chocolate	65.254237	55.084746
380.340345	1.428732	trialstart	22	neutral	45.762712	83.898305
383.865979	4.649813	liking	22	neutral	45.762712	83.898305
383.865979	3.810763	intensity	22	neutral	45.762712	83.898305
395.076634	3.162154	ITI	22	neutral	45.762712	83.898305
398.346616	1.403472	trialstart	23	neutral	41.525424	83.050847
401.855975	5.396233	liking	23	neutral	41.525424	83.050847
401.855975	2.235041	intensity	23	neutral	41.525424	83.050847
412.211356	4.008459	ITI	23	neutral	41.525424	83.050847
416.353055	1.354547	trialstart	24	neutral	56.779661	77.118644
419.865376	3.852974	liking	24	neutral	56.779661	77.118644
419.865376	3.931764	intensity	24	neutral	56.779661	77.118644
430.322638	3.854648	ITI	24	neutral	56.779661	77.118644
434.359317	1.428815	trialstart	25	neutral	62.711864	78.813559
437.871708	4.529043	liking	25	neutral	62.711864	78.813559
437.871708	1.596420	intensity	25	neutral	62.711864	78.813559
446.748963	5.508880	ITI	25	neutral	62.711864	78.813559
452.365719	1.417507	trialstart	26	neutral	57.627119	71.186441
455.903898	4.381486	liking	26	neutral	57.627119	71.186441
455.903898	2.052689	intensity	26	neutral	57.627119	71.186441
465.072645	5.180285	ITI	26	neutral	57.627119	71.186441
470.372080	1.433297	trialstart	27	neutral	60.169492	56.779661
473.876996	3.763620	liking	27	neutral	60.169492	56.779661
473.876996	1.603448	intensity	27	neutral	60.169492	56.779661
482.199371	6.075713	ITI	27	neutral	60.169492	56.779661
