onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
962.119578	11.993904	trialstart	40	Baseline	1	0	PIT
974.156383	8.006096	ITI	40	Baseline	1	0	PIT
982.162556	11.994436	trialstart	41	Baseline	10	0	PIT
994.199224	8.505564	ITI	41	Baseline	10	0	PIT
1002.704864	11.993585	trialstart	42	Baseline	20	0	PIT
1014.741911	7.506415	ITI	42	Baseline	20	0	PIT
1022.255696	11.987221	trialstart	43	CSminus	6	0	PIT
1034.284937	8.012779	ITI	43	CSminus	6	0	PIT
1042.297790	11.987702	trialstart	44	CSminus	26	0	PIT
1054.327744	8.512298	ITI	44	CSminus	26	0	PIT
1062.840120	11.987484	trialstart	45	CSminus	22	0	PIT
1074.870400	7.512516	ITI	45	CSminus	22	0	PIT
