onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.016346	1.166583	trialstart	1	neutral	66.949153	62.711864
5.513965	2.551993	liking	1	neutral	66.949153	62.711864
5.513965	2.326862	intensity	1	neutral	66.949153	62.711864
12.609760	7.043018	ITI	1	neutral	66.949153	62.711864
20.289868	1.410976	trialstart	2	neutral	65.254237	62.711864
23.801151	3.741881	liking	2	neutral	65.254237	62.711864
23.801151	2.364142	intensity	2	neutral	65.254237	62.711864
32.837676	5.332879	ITI	2	neutral	65.254237	62.711864
38.295569	1.431859	trialstart	3	neutral	72.033898	50.000000
41.796887	2.080785	liking	3	neutral	72.033898	50.000000
41.796887	0.668255	intensity	3	neutral	72.033898	50.000000
47.298682	8.898462	ITI	3	neutral	72.033898	50.000000
56.301261	1.408734	trialstart	4	neutral	52.542373	72.881356
60.065925	3.788459	liking	4	neutral	52.542373	72.881356
60.065925	2.348465	intensity	4	neutral	52.542373	72.881356
69.130440	5.049272	ITI	4	neutral	52.542373	72.881356
74.306992	1.430254	trialstart	5	neutral	59.322034	72.881356
77.817791	2.156894	liking	5	neutral	59.322034	72.881356
77.817791	2.083421	intensity	5	neutral	59.322034	72.881356
84.807873	7.399092	ITI	5	neutral	59.322034	72.881356
92.312771	1.396584	trialstart	6	neutral	71.186441	74.576271
95.826932	2.130098	liking	6	neutral	71.186441	74.576271
95.826932	2.523589	intensity	6	neutral	71.186441	74.576271
103.293982	6.885107	ITI	6	neutral	71.186441	74.576271
110.318627	1.432773	trialstart	7	neutral	50.000000	54.237288
113.824372	2.123047	liking	7	neutral	50.000000	54.237288
113.824372	2.435875	intensity	7	neutral	50.000000	54.237288
121.337247	6.883886	ITI	7	neutral	50.000000	54.237288
128.324453	1.415038	trialstart	8	neutral	47.457627	57.627119
131.823733	3.380848	liking	8	neutral	47.457627	57.627119
131.823733	2.052309	intensity	8	neutral	47.457627	57.627119
140.191754	6.017484	ITI	8	neutral	47.457627	57.627119
146.330343	1.424021	trialstart	9	neutral	43.220339	57.627119
