onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.008851	2.420527	trialstart	1	chocolate	87.288136	87.288136
8.019186	2.010448	liking	1	chocolate	87.288136	87.288136
10.527554	1.657265	intensity	1	chocolate	87.288136	87.288136
12.184819	7.712908	ITI	1	chocolate	87.288136	87.288136
20.242836	2.428995	trialstart	2	chocolate	87.288136	68.644068
26.490391	3.931311	liking	2	chocolate	87.288136	68.644068
30.921654	2.909838	intensity	2	chocolate	87.288136	68.644068
33.831492	4.310228	ITI	2	chocolate	87.288136	68.644068
38.246949	2.427843	trialstart	3	chocolate	87.288136	85.593220
44.495971	2.175490	liking	3	chocolate	87.288136	85.593220
47.171404	1.993530	intensity	3	chocolate	87.288136	85.593220
49.164934	6.979725	ITI	3	chocolate	87.288136	85.593220
56.251157	2.427823	trialstart	4	neutral	69.491525	72.033898
62.704870	4.099198	liking	4	neutral	69.491525	72.033898
67.304019	3.103259	intensity	4	neutral	69.491525	72.033898
70.407278	3.741578	ITI	4	neutral	69.491525	72.033898
74.256048	2.428857	trialstart	5	neutral	57.627119	72.033898
80.513922	2.705782	liking	5	neutral	57.627119	72.033898
83.719623	1.480256	intensity	5	neutral	57.627119	72.033898
85.199879	6.954917	ITI	5	neutral	57.627119	72.033898
92.260378	2.428803	trialstart	6	neutral	77.118644	77.966102
98.521694	2.166966	liking	6	neutral	77.118644	77.966102
101.188608	3.044419	intensity	6	neutral	77.118644	77.966102
104.233027	5.926045	ITI	6	neutral	77.118644	77.966102
110.270721	2.428688	trialstart	7	empty	50.000000	50.000000
116.529514	1.574147	liking	7	empty	50.000000	50.000000
118.603610	1.271420	intensity	7	empty	50.000000	50.000000
119.875030	8.294275	ITI	7	empty	50.000000	50.000000
128.275101	2.428912	trialstart	8	empty	50.000000	12.711864
134.537779	0.704543	liking	8	empty	50.000000	12.711864
135.742249	1.715954	intensity	8	empty	50.000000	12.711864
137.458203	8.715693	ITI	8	empty	50.000000	12.711864
146.280158	2.428800	trialstart	9	empty	50.000000	12.711864
152.545507	1.194454	liking	9	empty	50.000000	12.711864
154.239906	1.517974	intensity	9	empty	50.000000	12.711864
155.757880	8.420968	ITI	9	empty	50.000000	12.711864
164.284596	2.427879	trialstart	10	neutral	62.711864	83.050847
170.732593	2.187182	liking	10	neutral	62.711864	83.050847
173.419724	3.695053	intensity	10	neutral	62.711864	83.050847
177.114777	5.067580	ITI	10	neutral	62.711864	83.050847
182.288943	2.427995	trialstart	11	neutral	58.474576	77.966102
188.542650	1.888008	liking	11	neutral	58.474576	77.966102
190.930607	2.034766	intensity	11	neutral	58.474576	77.966102
192.965372	7.221417	ITI	11	neutral	58.474576	77.966102
200.293362	2.428511	trialstart	12	neutral	61.016949	77.118644
206.552127	1.480143	liking	12	neutral	61.016949	77.118644
208.532202	1.987840	intensity	12	neutral	61.016949	77.118644
210.520042	7.671739	ITI	12	neutral	61.016949	77.118644
218.298497	2.427806	trialstart	13	chocolate	86.440678	87.288136
224.560215	1.828903	liking	13	chocolate	86.440678	87.288136
226.889065	1.629811	intensity	13	chocolate	86.440678	87.288136
228.518876	7.677304	ITI	13	chocolate	86.440678	87.288136
236.303072	2.428924	trialstart	14	chocolate	87.288136	87.288136
242.751728	1.592583	liking	14	chocolate	87.288136	87.288136
244.844254	1.312638	intensity	14	chocolate	87.288136	87.288136
246.156892	8.044986	ITI	14	chocolate	87.288136	87.288136
254.307560	2.428011	trialstart	15	chocolate	87.288136	87.288136
260.559836	1.411339	liking	15	chocolate	87.288136	87.288136
262.471127	1.386691	intensity	15	chocolate	87.288136	87.288136
263.857818	8.347637	ITI	15	chocolate	87.288136	87.288136
272.312016	2.428429	trialstart	16	empty	50.000000	12.711864
278.769576	0.812992	liking	16	empty	50.000000	12.711864
280.082518	1.426595	intensity	16	empty	50.000000	12.711864
281.509113	8.701211	ITI	16	empty	50.000000	12.711864
290.317152	2.428422	trialstart	17	empty	50.000000	12.711864
296.778530	0.532223	liking	17	empty	50.000000	12.711864
297.810701	1.529608	intensity	17	empty	50.000000	12.711864
299.340309	8.875148	ITI	17	empty	50.000000	12.711864
308.321749	2.428052	trialstart	18	empty	50.000000	12.711864
314.569876	0.854121	liking	18	empty	50.000000	12.711864
315.923948	1.656113	intensity	18	empty	50.000000	12.711864
317.580061	8.639619	ITI	18	empty	50.000000	12.711864
326.326453	2.427938	trialstart	19	chocolate	85.593220	84.745763
332.781084	3.063330	liking	19	chocolate	85.593220	84.745763
336.344354	2.049330	intensity	19	chocolate	85.593220	84.745763
338.393684	5.830607	ITI	19	chocolate	85.593220	84.745763
344.331054	2.428855	trialstart	20	chocolate	83.898305	84.745763
350.790894	3.983743	liking	20	chocolate	83.898305	84.745763
355.274583	1.489069	intensity	20	chocolate	83.898305	84.745763
356.763652	5.466147	ITI	20	chocolate	83.898305	84.745763
362.336324	2.428282	trialstart	21	chocolate	85.593220	85.593220
368.596676	3.294718	liking	21	chocolate	85.593220	85.593220
372.391343	1.660675	intensity	21	chocolate	85.593220	85.593220
374.052018	6.182480	ITI	21	chocolate	85.593220	85.593220
380.340948	2.428804	trialstart	22	neutral	65.254237	79.661017
386.807508	1.979116	liking	22	neutral	65.254237	79.661017
389.286572	2.107691	intensity	22	neutral	65.254237	79.661017
391.394263	6.845362	ITI	22	neutral	65.254237	79.661017
398.345664	2.428826	trialstart	23	neutral	64.406780	87.288136
404.595505	1.836622	liking	23	neutral	64.406780	87.288136
406.932058	1.948402	intensity	23	neutral	64.406780	87.288136
408.880460	7.363919	ITI	23	neutral	64.406780	87.288136
416.353083	2.428738	trialstart	24	neutral	72.881356	82.203390
422.605354	1.927318	liking	24	neutral	72.881356	82.203390
425.032620	1.643773	intensity	24	neutral	72.881356	82.203390
426.676393	7.575309	ITI	24	neutral	72.881356	82.203390
434.358545	2.428826	trialstart	25	empty	50.000000	12.711864
440.613409	0.659867	liking	25	empty	50.000000	12.711864
441.773224	1.253721	intensity	25	empty	50.000000	12.711864
443.026945	9.230302	ITI	25	empty	50.000000	12.711864
452.363367	2.428830	trialstart	26	empty	50.000000	12.711864
458.821306	0.553318	liking	26	empty	50.000000	12.711864
459.874576	1.437120	intensity	26	empty	50.000000	12.711864
461.311695	8.950379	ITI	26	empty	50.000000	12.711864
470.368045	2.428954	trialstart	27	empty	50.000000	12.711864
476.631506	0.898113	liking	27	empty	50.000000	12.711864
478.029569	1.286603	intensity	27	empty	50.000000	12.711864
479.316172	8.950722	ITI	27	empty	50.000000	12.711864
488.372891	2.428878	trialstart	28	neutral	63.559322	83.050847
494.820234	2.172572	liking	28	neutral	63.559322	83.050847
497.492751	2.316376	intensity	28	neutral	63.559322	83.050847
499.809127	6.462524	ITI	28	neutral	63.559322	83.050847
506.378298	2.428851	trialstart	29	neutral	61.016949	81.355932
512.829183	2.373587	liking	29	neutral	61.016949	81.355932
515.702719	1.578780	intensity	29	neutral	61.016949	81.355932
517.281499	6.995527	ITI	29	neutral	61.016949	81.355932
524.383159	2.428809	trialstart	30	neutral	66.949153	83.898305
530.837926	1.545279	liking	30	neutral	66.949153	83.898305
532.883154	1.561894	intensity	30	neutral	66.949153	83.898305
534.445048	7.836814	ITI	30	neutral	66.949153	83.898305
542.388017	2.427745	trialstart	31	empty	50.000000	12.711864
548.844862	0.646372	liking	31	empty	50.000000	12.711864
549.991177	1.441664	intensity	31	empty	50.000000	12.711864
551.432841	8.852800	ITI	31	empty	50.000000	12.711864
560.392920	2.427714	trialstart	32	empty	50.000000	12.711864
566.853605	0.578193	liking	32	empty	50.000000	12.711864
567.931746	1.265719	intensity	32	empty	50.000000	12.711864
569.197465	9.093066	ITI	32	empty	50.000000	12.711864
578.404356	2.429064	trialstart	33	empty	50.000000	12.711864
584.645264	0.613433	liking	33	empty	50.000000	12.711864
585.758626	1.329250	intensity	33	empty	50.000000	12.711864
587.087876	9.215442	ITI	33	empty	50.000000	12.711864
596.415332	2.427792	trialstart	34	chocolate	86.440678	87.288136
602.870600	1.412841	liking	34	chocolate	86.440678	87.288136
604.783390	1.343309	intensity	34	chocolate	86.440678	87.288136
606.126699	8.186306	ITI	34	chocolate	86.440678	87.288136
614.420199	2.428812	trialstart	35	chocolate	82.203390	76.271186
620.881615	1.320973	liking	35	chocolate	82.203390	76.271186
622.702517	1.462612	intensity	35	chocolate	82.203390	76.271186
624.165128	8.153786	ITI	35	chocolate	82.203390	76.271186
632.425110	2.427791	trialstart	36	chocolate	85.593220	87.288136
638.688442	1.438669	liking	36	chocolate	85.593220	87.288136
640.627051	1.355963	intensity	36	chocolate	85.593220	87.288136
641.983014	8.339767	ITI	36	chocolate	85.593220	87.288136
650.430701	2.428777	trialstart	37	chocolate	61.864407	61.016949
656.678467	2.783856	liking	37	chocolate	61.864407	61.016949
659.962272	2.185079	intensity	37	chocolate	61.864407	61.016949
662.147351	6.182018	ITI	37	chocolate	61.864407	61.016949
668.435629	2.428728	trialstart	38	chocolate	61.864407	71.186441
674.886302	1.454097	liking	38	chocolate	61.864407	71.186441
676.840347	2.617806	intensity	38	chocolate	61.864407	71.186441
679.458153	6.876081	ITI	38	chocolate	61.864407	71.186441
686.440538	2.428831	trialstart	39	chocolate	64.406780	69.491525
692.894313	2.073876	liking	39	chocolate	64.406780	69.491525
695.468137	1.786492	intensity	39	chocolate	64.406780	69.491525
697.254630	7.084632	ITI	39	chocolate	64.406780	69.491525
704.445349	2.427672	trialstart	40	neutral	57.627119	78.813559
710.900994	1.262931	liking	40	neutral	57.627119	78.813559
712.663876	1.910733	intensity	40	neutral	57.627119	78.813559
714.574608	7.768293	ITI	40	neutral	57.627119	78.813559
722.450898	2.426787	trialstart	41	neutral	60.169492	68.644068
728.709124	1.080337	liking	41	neutral	60.169492	68.644068
730.289408	1.501869	intensity	41	neutral	60.169492	68.644068
731.791278	8.556288	ITI	41	neutral	60.169492	68.644068
740.455908	2.428937	trialstart	42	neutral	58.474576	71.186441
746.703246	1.056483	liking	42	neutral	58.474576	71.186441
748.259681	2.375392	intensity	42	neutral	58.474576	71.186441
750.635073	7.719639	ITI	42	neutral	58.474576	71.186441
758.460925	2.428762	trialstart	43	empty	50.000000	12.711864
764.911804	0.736488	liking	43	empty	50.000000	12.711864
766.148229	1.415743	intensity	43	empty	50.000000	12.711864
767.563973	8.795594	ITI	43	empty	50.000000	12.711864
776.465831	2.428834	trialstart	44	empty	50.000000	12.711864
782.919850	0.501520	liking	44	empty	50.000000	12.711864
783.921319	1.338964	intensity	44	empty	50.000000	12.711864
785.260283	9.104263	ITI	44	empty	50.000000	12.711864
794.471362	2.428877	trialstart	45	empty	50.000000	12.711864
800.927931	0.456255	liking	45	empty	50.000000	12.711864
801.884138	1.331052	intensity	45	empty	50.000000	12.711864
803.215190	9.154885	ITI	45	empty	50.000000	12.711864
812.476363	2.428371	trialstart	46	empty	50.000000	12.711864
818.933905	0.590717	liking	46	empty	50.000000	12.711864
820.024571	1.347583	intensity	46	empty	50.000000	12.711864
821.372154	9.002457	ITI	46	empty	50.000000	12.711864
830.481591	2.428384	trialstart	47	empty	50.000000	12.711864
836.940885	0.792776	liking	47	empty	50.000000	12.711864
838.233611	1.397972	intensity	47	empty	50.000000	12.711864
839.631583	8.748277	ITI	47	empty	50.000000	12.711864
848.486636	2.428810	trialstart	48	empty	50.000000	12.711864
854.948665	0.454169	liking	48	empty	50.000000	12.711864
855.902760	1.652010	intensity	48	empty	50.000000	12.711864
857.554770	8.830557	ITI	48	empty	50.000000	12.711864
866.492238	2.428826	trialstart	49	chocolate	87.288136	87.288136
872.956522	1.356682	liking	49	chocolate	87.288136	87.288136
874.813155	1.585028	intensity	49	chocolate	87.288136	87.288136
876.398184	7.992764	ITI	49	chocolate	87.288136	87.288136
884.497285	2.429087	trialstart	50	chocolate	87.288136	87.288136
890.944019	1.299116	liking	50	chocolate	87.288136	87.288136
892.743085	1.297249	intensity	50	chocolate	87.288136	87.288136
894.040334	8.355918	ITI	50	chocolate	87.288136	87.288136
902.502276	2.428815	trialstart	51	chocolate	87.288136	87.288136
908.951242	1.425227	liking	51	chocolate	87.288136	87.288136
910.876409	1.702637	intensity	51	chocolate	87.288136	87.288136
912.579045	7.821931	ITI	51	chocolate	87.288136	87.288136
920.507371	2.428840	trialstart	52	neutral	50.000000	12.711864
926.959292	0.982341	liking	52	neutral	50.000000	12.711864
928.441580	4.672490	intensity	52	neutral	50.000000	12.711864
933.114069	5.292022	ITI	52	neutral	50.000000	12.711864
938.513119	2.428797	trialstart	53	neutral	57.627119	66.949153
944.766111	2.051958	liking	53	neutral	57.627119	66.949153
947.318019	2.436474	intensity	53	neutral	57.627119	66.949153
949.754493	6.657312	ITI	53	neutral	57.627119	66.949153
956.518274	2.428810	trialstart	54	neutral	58.474576	72.881356
962.773149	1.484795	liking	54	neutral	58.474576	72.881356
964.757894	1.108846	intensity	54	neutral	58.474576	72.881356
965.866741	8.550227	ITI	54	neutral	58.474576	72.881356
