onset	duration	trial	condition	reaction_times	liking_ratings	accuracy	rounds
0	0	1	CSplus	0.976488	66.949153	1	1
0	0	2	CSplus	0.611081	66.949153	1	2
0	0	3	CSplus	0.344077	66.949153	1	3
0	0	4	CSminus	0.787671	56.779661	1	1
0	0	5	CSminus	0.814964	56.779661	1	2
0	0	6	CSminus	0.615207	56.779661	1	3
0	0	7	CSplus	0.417614	66.949153	1	1
0	0	8	CSplus	0.607666	66.949153	1	2
0	0	9	CSplus	0.500004	66.949153	1	3
0	0	10	CSminus	0.458892	56.779661	1	1
0	0	11	CSminus	0.613435	56.779661	1	2
0	0	12	CSminus	0.609106	56.779661	1	3
0	0	13	CSplus	0.438218	66.949153	1	1
0	0	14	CSplus	0.580627	66.949153	1	2
0	0	15	CSplus	0.517732	66.949153	1	3
0	0	16	CSminus	0.693157	56.779661	1	1
0	0	17	CSminus	0.790486	56.779661	1	2
0	0	18	CSminus	1.000000	56.779661	0	3
0	0	19	CSplus	0.362249	66.949153	1	1
0	0	20	CSplus	0.541152	66.949153	1	2
0	0	21	CSplus	0.525137	66.949153	1	3
0	0	22	CSminus	0.628377	56.779661	1	1
0	0	23	CSminus	0.539601	56.779661	1	2
0	0	24	CSminus	0.880044	56.779661	1	3
0	0	25	CSplus	0.507735	66.949153	1	1
0	0	26	CSplus	0.521153	66.949153	1	2
0	0	27	CSplus	0.474568	66.949153	1	3
0	0	28	CSminus	0.497070	56.779661	1	1
0	0	29	CSminus	0.447710	56.779661	1	2
0	0	30	CSminus	0.722455	56.779661	1	3
0	0	31	CSplus	0.528965	66.949153	1	1
0	0	32	CSplus	1.000000	66.949153	0	2
0	0	33	CSplus	0.440636	66.949153	1	3
0	0	34	CSminus	0.533247	56.779661	1	1
0	0	35	CSminus	0.391571	56.779661	1	2
0	0	36	CSminus	0.567748	56.779661	1	3
0	0	37	CSplus	0.596993	66.949153	1	1
0	0	38	CSplus	0.550420	66.949153	1	2
0	0	39	CSplus	0.525941	66.949153	1	3
0	0	40	CSminus	0.615075	56.779661	1	1
0	0	41	CSminus	0.674862	56.779661	1	2
0	0	42	CSminus	0.720245	56.779661	1	3
0	0	43	CSplus	1.000000	66.949153	0	1
0	0	44	CSplus	0.420803	66.949153	1	2
0	0	45	CSplus	0.436027	66.949153	1	3
0	0	46	CSminus	0.338568	56.779661	1	1
0	0	47	CSminus	0.394782	56.779661	1	2
0	0	48	CSminus	0.537949	56.779661	1	3
0	0	49	CSplus	0.409961	66.949153	1	1
0	0	50	CSplus	0.385961	66.949153	1	2
0	0	51	CSplus	0.465218	66.949153	1	3
0	0	52	CSminus	0.788661	56.779661	1	1
0	0	53	CSminus	0.434427	56.779661	1	2
0	0	54	CSminus	1.000000	56.779661	0	3
0	0	55	CSplus	0.446668	66.949153	1	1
0	0	56	CSplus	0.494022	66.949153	1	2
0	0	57	CSplus	0.430749	66.949153	1	3
0	0	58	CSminus	0.519364	56.779661	1	1
0	0	59	CSminus	0.411295	56.779661	1	2
0	0	60	CSminus	0.383608	56.779661	1	3
0	0	61	CSplus	0.567168	66.949153	1	1
0	0	62	CSplus	0.768501	66.949153	1	2
0	0	63	CSplus	0.607596	66.949153	1	3
0	0	64	CSminus	0.633245	56.779661	1	1
0	0	65	CSminus	0.503393	56.779661	1	2
0	0	66	CSminus	0.415813	56.779661	1	3
0	0	67	CSplus	0.396648	66.949153	1	1
0	0	68	CSplus	0.460823	66.949153	1	2
0	0	69	CSplus	0.895164	66.949153	1	3
0	0	70	CSminus	0.350307	56.779661	1	1
0	0	71	CSminus	0.565821	56.779661	1	2
0	0	72	CSminus	0.521929	56.779661	1	3
0	0	73	CSplus	0.418816	66.949153	1	1
0	0	74	CSplus	0.399717	66.949153	1	2
0	0	75	CSplus	0.660279	66.949153	1	3
0	0	76	CSminus	0.409513	56.779661	1	1
0	0	77	CSminus	0.524166	56.779661	1	2
0	0	78	CSminus	0.650343	56.779661	1	3
0	0	79	CSplus	0.443298	66.949153	1	1
0	0	80	CSplus	0.544778	66.949153	1	2
0	0	81	CSplus	0.593143	66.949153	1	3
0	0	82	CSminus	0.862046	56.779661	1	1
0	0	83	CSminus	0.487036	56.779661	1	2
0	0	84	CSminus	0.718220	56.779661	1	3
0	0	85	CSplus	0.389379	66.949153	1	1
0	0	86	CSplus	0.649598	66.949153	1	2
0	0	87	CSplus	0.386690	66.949153	1	3
0	0	88	CSminus	0.410765	56.779661	1	1
0	0	89	CSminus	0.396958	56.779661	1	2
0	0	90	CSminus	0.427360	56.779661	1	3
0	0	91	CSplus	0.387175	66.949153	1	1
0	0	92	CSplus	0.349062	66.949153	1	2
0	0	93	CSplus	0.431620	66.949153	1	3
0	0	94	CSminus	1.000000	56.779661	0	1
0	0	95	CSminus	0.690847	56.779661	1	2
0	0	96	CSminus	0.406067	56.779661	1	3
0	0	97	CSplus	0.113007	66.949153	1	1
0	0	98	CSplus	0.574480	66.949153	1	2
0	0	99	CSplus	0.444823	66.949153	1	3
0	0	100	CSminus	0.355494	56.779661	1	1
0	0	101	CSminus	0.595752	56.779661	1	2
0	0	102	CSminus	0.435135	56.779661	1	3
0	0	103	CSplus	0.514004	66.949153	1	1
0	0	104	CSplus	0.406171	66.949153	1	2
0	0	105	CSplus	0.686038	66.949153	1	3
0	0	106	CSminus	0.416394	56.779661	1	1
0	0	107	CSminus	0.728910	56.779661	1	2
0	0	108	CSminus	0.518502	56.779661	1	3
0	0	109	Baseline	NaN	50.000000	NaN	NaN
