onset	duration	trial_phase	trial	condition	perceived_liking	perceived_intensity
2.000910	1.424678	trialstart	1	neutral	50.000000	50.000000
5.508193	3.738243	liking	1	neutral	50.000000	50.000000
5.508193	1.180263	intensity	1	neutral	50.000000	50.000000
13.171446	6.724265	ITI	1	neutral	50.000000	50.000000
20.006995	1.431658	trialstart	2	neutral	50.000000	13.559322
23.522270	4.363723	liking	2	neutral	50.000000	13.559322
23.522270	2.364295	intensity	2	neutral	50.000000	13.559322
33.002532	4.905843	ITI	2	neutral	50.000000	13.559322
38.012616	1.427544	trialstart	3	neutral	50.000000	31.355932
41.526296	6.531391	liking	3	neutral	50.000000	31.355932
41.526296	2.536759	intensity	3	neutral	50.000000	31.355932
53.541764	2.368127	ITI	3	neutral	50.000000	31.355932
56.018265	1.429371	trialstart	4	empty	50.000000	24.576271
59.521165	6.530154	liking	4	empty	50.000000	24.576271
59.521165	3.773788	intensity	4	empty	50.000000	24.576271
72.774247	1.143124	ITI	4	empty	50.000000	24.576271
74.023980	1.426218	trialstart	5	empty	50.000000	12.711864
77.529548	4.050666	liking	5	empty	50.000000	12.711864
77.529548	2.707439	intensity	5	empty	50.000000	12.711864
87.035633	4.884291	ITI	5	empty	50.000000	12.711864
92.029757	1.426535	trialstart	6	empty	50.000000	12.711864
95.542520	1.678348	liking	6	empty	50.000000	12.711864
95.542520	2.155735	intensity	6	empty	50.000000	12.711864
102.123330	7.802695	ITI	6	empty	50.000000	12.711864
110.035570	1.423307	trialstart	7	neutral	56.779661	55.932203
113.540692	3.936414	liking	7	neutral	56.779661	55.932203
113.540692	2.412161	intensity	7	neutral	56.779661	55.932203
122.832011	5.096592	ITI	7	neutral	56.779661	55.932203
128.041371	1.414489	trialstart	8	neutral	56.779661	33.050847
131.547694	4.398958	liking	8	neutral	56.779661	33.050847
131.547694	2.869561	intensity	8	neutral	56.779661	33.050847
141.751187	4.174414	ITI	8	neutral	56.779661	33.050847
146.047213	1.423304	trialstart	9	neutral	67.796610	59.322034
149.556521	5.439866	liking	9	neutral	67.796610	59.322034
149.556521	3.179117	intensity	9	neutral	67.796610	59.322034
161.118733	2.821514	ITI	9	neutral	67.796610	59.322034
164.053066	1.425049	trialstart	10	chocolate	62.711864	70.338983
167.552718	2.884007	liking	10	chocolate	62.711864	70.338983
167.552718	1.748288	intensity	10	chocolate	62.711864	70.338983
175.128522	6.819334	ITI	10	chocolate	62.711864	70.338983
182.058926	1.427296	trialstart	11	chocolate	66.101695	70.338983
185.560715	2.235404	liking	11	chocolate	66.101695	70.338983
185.560715	2.347762	intensity	11	chocolate	66.101695	70.338983
193.090895	6.865062	ITI	11	chocolate	66.101695	70.338983
200.064796	1.426929	trialstart	12	chocolate	60.169492	39.830508
203.566028	3.685716	liking	12	chocolate	60.169492	39.830508
203.566028	1.307790	intensity	12	chocolate	60.169492	39.830508
211.305724	6.655719	ITI	12	chocolate	60.169492	39.830508
218.070710	1.428593	trialstart	13	neutral	50.000000	12.711864
221.575128	3.394708	liking	13	neutral	50.000000	12.711864
221.575128	1.988258	intensity	13	neutral	50.000000	12.711864
229.906658	6.062375	ITI	13	neutral	50.000000	12.711864
236.076702	1.427835	trialstart	14	neutral	50.000000	12.711864
239.586248	2.990719	liking	14	neutral	50.000000	12.711864
239.586248	1.811746	intensity	14	neutral	50.000000	12.711864
247.337343	6.636920	ITI	14	neutral	50.000000	12.711864
254.082745	1.427718	trialstart	15	neutral	50.000000	12.711864
257.585534	2.080142	liking	15	neutral	50.000000	12.711864
257.585534	2.052132	intensity	15	neutral	50.000000	12.711864
264.665334	7.314870	ITI	15	neutral	50.000000	12.711864
272.088748	1.430514	trialstart	16	neutral	50.000000	12.711864
275.590176	2.971479	liking	16	neutral	50.000000	12.711864
275.590176	6.529103	intensity	16	neutral	50.000000	12.711864
288.041355	1.947664	ITI	16	neutral	50.000000	12.711864
290.094752	1.430000	trialstart	17	neutral	72.033898	76.271186
293.602875	2.885952	liking	17	neutral	72.033898	76.271186
293.602875	1.740275	intensity	17	neutral	72.033898	76.271186
301.178887	6.815582	ITI	17	neutral	72.033898	76.271186
308.100761	1.430807	trialstart	18	neutral	50.000000	12.711864
311.602910	2.309807	liking	18	neutral	50.000000	12.711864
311.602910	3.028332	intensity	18	neutral	50.000000	12.711864
319.691663	6.309646	ITI	18	neutral	50.000000	12.711864
326.106865	1.422525	trialstart	19	neutral	12.711864	67.796610
329.617262	3.142633	liking	19	neutral	12.711864	67.796610
329.617262	1.404374	intensity	19	neutral	12.711864	67.796610
337.106493	6.892618	ITI	19	neutral	12.711864	67.796610
344.112927	1.428191	trialstart	20	neutral	50.000000	12.711864
347.619726	3.237178	liking	20	neutral	50.000000	12.711864
347.619726	1.994932	intensity	20	neutral	50.000000	12.711864
355.799799	6.211066	ITI	20	neutral	50.000000	12.711864
362.118980	1.426825	trialstart	21	neutral	38.983051	32.203390
365.630816	3.880556	liking	21	neutral	38.983051	32.203390
365.630816	2.083885	intensity	21	neutral	38.983051	32.203390
374.342110	5.673417	ITI	21	neutral	38.983051	32.203390
380.125078	1.425534	trialstart	22	neutral	40.677966	33.050847
383.635004	5.347351	liking	22	neutral	40.677966	33.050847
383.635004	1.763529	intensity	22	neutral	40.677966	33.050847
