onset	duration	trial	condition	reaction_times	liking_ratings	accuracy	rounds
0	0	1	CSplus	1.000000	74.576271	0	1
0	0	2	CSplus	0.376540	74.576271	1	2
0	0	3	CSplus	0.354194	74.576271	1	3
0	0	4	CSminus	0.499896	50.000000	1	1
0	0	5	CSminus	0.417206	50.000000	1	2
0	0	6	CSminus	0.375772	50.000000	1	3
0	0	7	CSplus	0.443686	74.576271	1	1
0	0	8	CSplus	1.000000	74.576271	0	2
0	0	9	CSplus	0.359017	74.576271	1	3
0	0	10	CSminus	0.571006	50.000000	1	1
0	0	11	CSminus	0.541007	50.000000	1	2
0	0	12	CSminus	0.581821	50.000000	1	3
0	0	13	CSplus	0.541712	74.576271	1	1
0	0	14	CSplus	0.411410	74.576271	1	2
0	0	15	CSplus	0.597116	74.576271	1	3
0	0	16	CSminus	0.359522	50.000000	1	1
0	0	17	CSminus	0.519565	50.000000	1	2
0	0	18	CSminus	0.412298	50.000000	1	3
0	0	19	CSplus	1.000000	74.576271	0	1
0	0	20	CSplus	0.939729	74.576271	1	2
0	0	21	CSplus	0.421653	74.576271	1	3
0	0	22	CSminus	0.466246	50.000000	1	1
0	0	23	CSminus	0.602683	50.000000	1	2
0	0	24	CSminus	0.342087	50.000000	1	3
0	0	25	CSplus	0.645626	74.576271	1	1
0	0	26	CSplus	0.489637	74.576271	1	2
0	0	27	CSplus	0.536617	74.576271	1	3
0	0	28	CSminus	0.596017	50.000000	1	1
0	0	29	CSminus	0.662087	50.000000	1	2
0	0	30	CSminus	0.652633	50.000000	1	3
0	0	31	CSplus	0.565035	74.576271	1	1
0	0	32	CSplus	0.608999	74.576271	1	2
0	0	33	CSplus	0.639485	74.576271	1	3
0	0	34	CSminus	1.000000	50.000000	0	1
0	0	35	CSminus	0.544450	50.000000	1	2
0	0	36	CSminus	0.785974	50.000000	1	3
0	0	37	CSplus	0.558232	74.576271	1	1
0	0	38	CSplus	0.575425	74.576271	1	2
0	0	39	CSplus	0.570746	74.576271	1	3
0	0	40	CSminus	0.356082	50.000000	1	1
0	0	41	CSminus	0.435490	50.000000	1	2
0	0	42	CSminus	0.541496	50.000000	1	3
0	0	43	CSplus	0.315647	74.576271	1	1
0	0	44	CSplus	0.789093	74.576271	1	2
0	0	45	CSplus	0.327492	74.576271	1	3
0	0	46	CSminus	0.635688	50.000000	1	1
0	0	47	CSminus	0.468273	50.000000	1	2
0	0	48	CSminus	0.583136	50.000000	1	3
0	0	49	CSplus	0.477505	74.576271	1	1
0	0	50	CSplus	0.761404	74.576271	1	2
0	0	51	CSplus	0.548079	74.576271	1	3
0	0	52	CSminus	0.470940	50.000000	1	1
0	0	53	CSminus	0.668264	50.000000	1	2
0	0	54	CSminus	0.710520	50.000000	1	3
0	0	55	CSplus	0.359860	74.576271	1	1
0	0	56	CSplus	0.507943	74.576271	1	2
0	0	57	CSplus	0.828857	74.576271	1	3
0	0	58	CSminus	0.428663	50.000000	1	1
0	0	59	CSminus	0.665290	50.000000	1	2
0	0	60	CSminus	0.777188	50.000000	1	3
0	0	61	CSplus	0.608909	74.576271	1	1
0	0	62	CSplus	0.369923	74.576271	1	2
0	0	63	CSplus	0.256209	74.576271	1	3
0	0	64	CSminus	0.563546	50.000000	1	1
0	0	65	CSminus	0.419589	50.000000	1	2
0	0	66	CSminus	0.381625	50.000000	1	3
0	0	67	CSplus	0.544155	74.576271	1	1
0	0	68	CSplus	0.859308	74.576271	1	2
0	0	69	CSplus	0.723498	74.576271	1	3
0	0	70	CSminus	0.523875	50.000000	1	1
0	0	71	CSminus	0.583344	50.000000	1	2
0	0	72	CSminus	0.569181	50.000000	1	3
0	0	73	CSplus	0.511246	74.576271	1	1
0	0	74	CSplus	0.435087	74.576271	1	2
0	0	75	CSplus	1.000000	74.576271	0	3
0	0	76	CSminus	0.623346	50.000000	1	1
0	0	77	CSminus	0.627891	50.000000	1	2
0	0	78	CSminus	0.464175	50.000000	1	3
0	0	79	CSplus	1.000000	74.576271	0	1
0	0	80	CSplus	1.000000	74.576271	0	2
0	0	81	CSplus	0.644332	74.576271	1	3
0	0	82	CSminus	1.000000	50.000000	0	1
0	0	83	CSminus	0.624888	50.000000	1	2
0	0	84	CSminus	0.459059	50.000000	1	3
0	0	85	CSplus	0.739710	74.576271	1	1
0	0	86	CSplus	1.000000	74.576271	0	2
0	0	87	CSplus	0.341319	74.576271	1	3
0	0	88	CSminus	0.562493	50.000000	1	1
0	0	89	CSminus	0.337465	50.000000	1	2
0	0	90	CSminus	0.370172	50.000000	1	3
0	0	91	CSplus	0.564248	74.576271	1	1
0	0	92	CSplus	0.354487	74.576271	1	2
0	0	93	CSplus	0.333808	74.576271	1	3
0	0	94	CSminus	0.525971	50.000000	1	1
0	0	95	CSminus	1.000000	50.000000	0	2
0	0	96	CSminus	0.633491	50.000000	1	3
0	0	97	CSplus	0.470959	74.576271	1	1
0	0	98	CSplus	0.379475	74.576271	1	2
0	0	99	CSplus	0.324006	74.576271	1	3
0	0	100	CSminus	0.464957	50.000000	1	1
0	0	101	CSminus	0.494069	50.000000	1	2
0	0	102	CSminus	0.623503	50.000000	1	3
0	0	103	CSplus	0.416830	74.576271	1	1
0	0	104	CSplus	0.451240	74.576271	1	2
0	0	105	CSplus	0.804845	74.576271	1	3
0	0	106	CSminus	0.332311	50.000000	1	1
0	0	107	CSminus	0.365334	50.000000	1	2
0	0	108	CSminus	0.342537	50.000000	1	3
0	0	109	Baseline	NaN	88.135593	NaN	NaN
